	Punto	Response	Simple
12	Indicazione dei riferimenti della determina a contrarre “semplificata” adottata	RISPOSTA GENERALE : NO, La determina non contiene un'indicazione chiara dei riferimenti della determina a contrarre “semplificata” adottata, il che è necessario per rispettare le disposizioni relative all'affidamento diretto ex art. 50, comma 1, lett. a) e b) del D.Lgs. n. 36/2023.	NO
13	Indicazione dei riferimenti della determina a contrarre “non semplificata” adottata	"RISPOSTA GENERALE: NO, La determina non fa esplicito riferimento alla determina a contrarre ""non semplificata"" adottata, né indica il numero e la data di tale provvedimento, come richiesto dalle istruzioni."	NO
14	Elementi da approvare con la determina a contrarre nel caso di provvedimento unico	RISPOSTA GENERALE: **NO**, la determina non contiene l'indicazione dell'interesse pubblico che si intende soddisfare, né le caratteristiche delle opere, beni o servizi da acquistare, e non è presente il progetto esecutivo completo o il capitolato d'appalto. Questi elementi sono fondamentali e la loro mancanza costituisce un grave difetto procedurale.	NO
15	Per gli appalti di servizi: DUVRI	RISPOSTA GENERALE: NO, non è presente il DUVRI o l'attestazione del progettista che certifichi che non è necessario redigere il DUVRI. La determina non menziona alcun documento relativo alla gestione delle interferenze, né la quantificazione degli oneri pertinenti la sicurezza da rischio interferenziale.	NO
16	Suddivisione in lotti e norme sull’indebito frazionamento	RISPOSTA GENERALE: NO, La determina non contiene alcuna motivazione riguardo alla mancata suddivisione dell'appalto in lotti, né fa riferimento all'art. 58 del D.Lgs. n. 36/2023. Non sono state fornite le ragioni oggettive che giustificherebbero la scelta di non frazionare l'appalto, né si evidenzia che l'appalto non è stato frazionato per evitare l'applicazione delle norme del codice.	NO
17	Validazione (in caso di lavori pubblici)	RISPOSTA GENERALE: NO, non sono indicati gli estremi dell’avvenuta validazione del progetto posto a base di gara. Nella determina non è presente alcun riferimento alla validazione del progetto, che è un elemento necessario per l'affidamento diretto dei lavori pubblici.	NO
18	Criteri Ambientali Minimi (CAM)	RISPOSTA GENERALE: NO, non è presente alcuna indicazione riguardo all'applicazione dei Criteri Ambientali Minimi (CAM) nella determina. Non è stata menzionata la verifica se i lavori, la fornitura o il servizio rientrano nell'ambito di applicazione dei CAM adottati e in vigore secondo il Piano per la sostenibilità ambientale dei consumi del settore della pubblica amministrazione.	NO
19	Cauzione	RISPOSTA GENERALE: NO, [Nella determina non è presente la formulazione riguardante la cauzione definitiva, né è specificato che non si richiede la cauzione definitiva in relazione alla scarsa rilevanza economica dell'affidamento o alle modalità di adempimento delle prestazioni. Questo punto non è rispettato.]	NO
20	Riferimenti all’obbligo di utilizzo di convenzioni Consip o di soggetti aggregatori	RISPOSTA GENERALE: NO, [Nella determina non è specificato se si è aderito a convenzioni Consip o di altro soggetto aggregatore. Non viene menzionato se tali convenzioni sono attive o se le stesse non contengono elementi essenziali per l'affidamento del servizio in oggetto. Pertanto, non è possibile confermare il rispetto dell'obbligo di utilizzo di tali convenzioni.]	NO
21	Riferimenti all’obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento	RISPOSTA GENERALE : NO, L'affidamento è di importo pari a € 11.292,32, quindi superiore alla soglia di € 5.000,00, e non è stato specificato l'obbligo di utilizzo del mercato elettronico o del sistema telematico previsto dalla normativa.	NO
22	Indicazioni in merito all’istruttoria propedeutica al provvedimento	RISPOSTA GENERALE: **NO**, non sono presenti indicazioni sufficienti in merito all’istruttoria propedeutica al provvedimento. La determina non specifica le modalità di istruttoria adottate dal RUP per individuare l'operatore economico, né se sono state effettuate indagini di mercato o consultazioni con più operatori economici. Mancano dettagli su come è stata valutata l'idoneità dell'operatore scelto e se sono stati considerati preventivi o esperienze pregresse.	NO
23	Denominazione dell’operatore economico affidatario e indicazione relativa all’acquisizione dell’offerta	RISPOSTA GENERALE : SI, l'operatore economico affidatario è l'Ing. Paolo Gentile Careddu, con sede legale ad Olbia (SS), Corso Vittorio Veneto 15/F – P.I. 00374800902. L'offerta è pervenuta tramite la piattaforma Sardegna Cat e correttamente firmata digitalmente.	SI
24	Importo di affidamento	RISPOSTA GENERALE: NO, [Nella determina non è specificato l'importo complessivo degli eventuali oneri della sicurezza, oneri interferenziali, costo della manodopera dichiarato, contratto collettivo di lavoro applicato, eventuale quinto d’obbligo, revisione dei prezzi, somme a disposizione, supporto al RUP, e incentivi ai sensi dell'art. 45. Pertanto, non sono soddisfatti i requisiti richiesti per il controllo della regolarità amministrativa.]	NO
25	Indicazione di requisiti previsti dalle disposizioni vigenti per il ricorso all’affidamento diretto.	RISPOSTA GENERALE : **SI**, l'operatore economico selezionato è stato verificato dal RUP per il possesso di documentate esperienze pregresse idonee all’esecuzione delle prestazioni contrattuali, come indicato nella determina.	SI
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	RISPOSTA GENERALE : NO, La determina non espone in modo dettagliato le ragioni della scelta dell'affidatario, né giustifica adeguatamente il ricorso all'affidamento diretto. Non sono forniti elementi sufficienti riguardo al possesso dei requisiti da parte dell'operatore economico selezionato, alla congruità del prezzo rispetto alla qualità della prestazione, né al rispetto del principio di rotazione. Pertanto, la motivazione risulta insufficiente e non conforme alle disposizioni normative.	NO
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	RISPOSTA GENERALE: NO, La determina non presenta una motivazione specifica del ricorso alla procedura ex art. 76 del Dlgs n. 36/2023. La mancanza di tale motivazione è considerata grave, in quanto non giustifica adeguatamente la scelta della procedura di affidamento diretto.	NO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	RISPOSTA GENERALE: **NO**, la determina non menziona esplicitamente il rispetto dei principi contenuti nel libro 1, titolo 1, parte 1 del codice dei contratti pubblici, pertanto non si può confermare la conformità dell’affidamento ai principi e alle norme in materia di appalti pubblici.	NO
29	Dare atto della verifica dei requisiti dell’affidatario	RISPOSTA GENERALE: **SI**, la determina attesta che il RUP ha verificato il possesso dei requisiti di carattere generale di cui all’articolo 100 del D.Lgs. 36/2023 e il possesso di pregresse e documentate esperienze analoghe a quelle di affidamento, come indicato nel testo.	SI
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	RISPOSTA GENERALE: **NO**, non è presente il Documento di Regolarità Contributiva (DURC) o attestazione di regolarità contributiva nella determina. La verifica della regolarità contributiva è fondamentale e la sua assenza rappresenta una grave violazione delle normative in materia di affidamento diretto.	NO
31	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE : NO, La determina non riporta gli estremi di approvazione del bilancio pluriennale vigente. Sebbene vengano citate deliberazioni di approvazione del bilancio di previsione finanziario 2025-2027, non sono specificati gli estremi di approvazione del bilancio pluriennale.	NO
32	Riferimenti deliberazione approvazione PEG e al PIAO	RISPOSTA GENERALE: NO, [Nella determina non sono presenti riferimenti espliciti alla deliberazione di approvazione del Piano Esecutivo di Gestione (PEG) e al Piano Integrato di Attività e Organizzazione (PIAO), che sono necessari per garantire la regolarità contabile dell'atto.]	NO
33	Impegno di spesa/prenotazione	RISPOSTA GENERALE: SI, l'importo impegnato è pari a € 11.292,32, assoggettato all'IVA al 22%. L'impegno di spesa è stato effettuato sul capitolo di spesa 69155 del Bilancio in corso, denominato “Interventi di messa in sicurezza sedi comunali”. Non è stata menzionata la situazione riguardante l'approvazione del Bilancio e PEG, pertanto si presume che siano stati approvati.	SI
34	Contributo ANAC	RISPOSTA GENERALE: NO, non è presente alcun riferimento al pagamento del contributo all'ANAC relativo all'affidamento, né è indicato l'impegno di spesa sul cap. del bilancio.	NO
35	Flussi finanziari	RISPOSTA GENERALE: NO, [Nella determina non è presente alcun riferimento all'obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010, né viene specificato che il mancato adempimento a tali obblighi comporta la nullità del contratto e la risoluzione di diritto.]	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	RISPOSTA GENERALE : NO, non è presente un esplicito riferimento nel provvedimento che attesti la compatibilità del programma di spesa con le vigenti regole della finanza pubblica.	NO
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	RISPOSTA GENERALE : SI, l'aggiudicatario è correttamente indicato con nome, cognome, ragione sociale, indirizzo, P.Iva e Cod. Fiscale.	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	RISPOSTA GENERALE: **SI**, la determina comunica all’aggiudicatario l’impegno di spesa, la copertura finanziaria e il CIG (Codice Identificativo di Gara) come richiesto.	SI
39	Indicazione specifica della tipologia del contratto	"RISPOSTA GENERALE: **SI**, la determina indica specificamente la tipologia del contratto come ""Incarico Professionale finalizzato al collaudo statico e tecnico - amministrativo per il Completamento Palazzo di Giustizia""."	SI
40	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: **SI**, la determina fa riferimento all'obbligo di pubblicazione dell'atto nei modi stabiliti dalla normativa vigente in materia di trasparenza, in ottemperanza all’art. 20 del D.Lgs. 36/2023 e al D.Lgs. 33/2013.	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	RISPOSTA GENERALE : **SI**, il testo della determina menziona esplicitamente che è stato sottoscritto il Patto di Integrità approvato dal Comune con deliberazione G.C. n. 260 del 06/07/2016, e che il Responsabile Unico del Procedimento (RUP) ha verificato il rispetto delle misure generali previste dal Piano Triennale di Prevenzione della Corruzione e della Trasparenza (PTPCT) dell'Ente.	SI
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA GENERALE: **NO**, la determina non menziona esplicitamente la pubblicazione all'Albo Pretorio Online, contravvenendo così alle disposizioni del regolamento comunale sul Controllo di Regolarità Amministrativa e del Regolamento degli uffici e dei servizi.	NO
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA GENERALE: NO, La determina non contiene l'indicazione che avverso il presente provvedimento può essere proposto ricorso da eventuali interessati innanzi alla sezione del Tribunale Amministrativo Regionale di Cagliari nei modi ed entro i termini stabiliti di legge, come richiesto dall’art. 3 della Legge n. 241/1990 sul procedimento amministrativo.	NO
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	RISPOSTA GENERALE : **SI**, la determina è firmata digitalmente dal Dirigente Diego Ciceri e dal RUP Vincenzo Lombardi, rispettando quindi i requisiti di sottoscrizione previsti.	SI
45	Presenza del visto di regolarità contabile	RISPOSTA GENERALE: **NO**, non è presente il visto di regolarità contabile nella determina. Sebbene venga menzionato che il documento sarà trasmesso al Responsabile del Servizio Finanziario per le procedure di contabilità e i controlli, il visto stesso non è stato acquisito al momento della redazione della determina.	NO
