	Punto	Response	Simple
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	RISPOSTA GENERALE: NO, non è presente alcuna menzione riguardante la regolarità contributiva, DURC o attestazione della stessa nella determina. La mancanza di questa documentazione è considerata una grave violazione delle normative vigenti.	NO
31	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE: NO, non sono indicati gli estremi di approvazione del bilancio pluriennale vigente nella determina dirigenziale. Sebbene venga menzionata la deliberazione di Consiglio Comunale n. 139 del 18/12/2023 per l'approvazione del Bilancio di Previsione Finanziario 2024/2026, non sono forniti dettagli specifici riguardanti la deliberazione di approvazione del bilancio pluriennale.	NO
32	Riferimenti deliberazione approvazione PEG e al PIAO	RISPOSTA GENERALE: NO, [Nella determina non è presente un riferimento esplicito alla deliberazione di approvazione del Piano Esecutivo di Gestione (PEG) e al Piano Integrato di Attività e Organizzazione (PIAO), che sono necessari per garantire la regolarità contabile dell'atto.]	NO
33	Impegno di spesa/prenotazione	RISPOSTA GENERALE: SI, l'importo impegnato è di € 5.801,71, di cui € 4.755,50 imponibile e € 1.046,21 IVA al 22%. L'impegno di spesa è conforme alle disposizioni di legge e non ci sono indicazioni di esercizio provvisorio o di impegni pluriennali.	SI
34	Contributo ANAC	RISPOSTA GENERALE : NO, [Nella determina non è menzionato l'impegno di spesa relativo al pagamento del contributo all'ANAC, né è indicato il capitolo del bilancio e l'anno di riferimento per tale spesa.]	NO
35	Flussi finanziari	RISPOSTA GENERALE: NO, non è presente alcun riferimento all'obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010 nella determina. Pertanto, manca la specificazione che il mancato adempimento degli obblighi di tracciabilità è causa di nullità e che il contratto è risolto di diritto.	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	RISPOSTA GENERALE: **SI**, Il provvedimento attesta che il programma dei pagamenti conseguenti all'assunzione degli impegni di spesa è compatibile con le relative regole di finanza pubblica, ai sensi dell'art. 183, comma 8, del D.lgs. 267/2000.	SI
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	RISPOSTA GENERALE : SI, L'aggiudicatario è indicato con nome, ragione sociale, indirizzo, P.Iva e Cod. Fiscale nel testo della determina.	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	RISPOSTA GENERALE: **NO**, la determina non contiene informazioni relative all'impegno di spesa, alla copertura finanziaria e al CIG da comunicare all'aggiudicatario.	NO
39	Indicazione specifica della tipologia del contratto	"RISPOSTA GENERALE: **SI**, la determina indica specificamente che l'oggetto del contratto è la ""fornitura arredi per uffici"", soddisfacendo così il requisito di indicazione della tipologia del contratto."	SI
40	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: **SI**, la determina fa riferimento all'art. 28 del D.Lgs. 36/2023 e specifica che i dati saranno comunicati tempestivamente alla BDNCP tramite la piattaforma di approvvigionamento digitale, rispettando così gli obblighi di trasparenza previsti.	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	RISPOSTA GENERALE : **SI**, il testo della determina fa esplicito riferimento al rispetto delle prescrizioni contenute nel Piano Triennale di Prevenzione della Corruzione e della Trasparenza (PTPCT) dell’Ente, specificando che sono state attuate le misure contenute nell'area contratti (B).	SI
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA GENERALE : **SI**, La determina prevede la pubblicazione della stessa secondo i tempi e le modalità di cui all’art. 12 del regolamento comunale per l’attuazione dei controlli di regolarità amministrativa, il che implica la pubblicazione all’Albo Pretorio Online.	SI
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA GENERALE: **SI**, la determina indica che avverso il presente provvedimento è ammesso ricorso giurisdizionale innanzi al TAR Sardegna entro il termine di cui all’art. 120 del D.lgs. 104/2010.	SI
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	RISPOSTA GENERALE: **SI**, la determina è firmata digitalmente dal Dirigente, Dott.ssa Giulia Lucia F Spano, e non è richiesta la firma del Responsabile del Procedimento (RP) o del Responsabile Unico del Procedimento (RUP) in quanto la firma del Dirigente è sufficiente per la validità dell'atto.	SI
45	Presenza del visto di regolarità contabile	RISPOSTA GENERALE : SI, La determina prevede esplicitamente la trasmissione al Responsabile del Servizio Finanziario per l’acquisizione del visto di regolarità contabile ai sensi dell’art. 153 del D.lgs. 267/2000.	SI
