	Punto	Response	Simple
10	Norme di principio   Art. 4 del Dlgs n.36/2023. (Criterio interpretativo e applicativo)	RISPOSTA GENERALE: **NO**, la determina non fa esplicito riferimento all'art. 4 del D.lgs n. 36/2023, che stabilisce i criteri interpretativi e applicativi delle disposizioni del codice in base ai principi di cui agli articoli 1, 2 e 3. Non è indicato come nella fattispecie concreta siano stati contemperati i principi codicistici con l'obiettivo prioritario del risultato in termini di qualità, tempestività ed economicità.	NO
11	Regolamenti dell’ente quali:  - Statuto Comunale;  - Regolamento di contabilità;  - Regolamento dei contratti	RISPOSTA GENERALE: NO, La determina non menziona esplicitamente lo Statuto Comunale, il Regolamento di contabilità e il Regolamento dei contratti dell'ente, pertanto non rispetta il punto della checklist relativo ai riferimenti normativi.	NO
12	Indicazione dei riferimenti della determina a contrarre “semplificata” adottata	RISPOSTA GENERALE: **SI**, la determina a contrarre contiene in modo semplificato l'oggetto dell'affidamento, l'importo, il fornitore, le ragioni della scelta del fornitore e il possesso da parte sua dei requisiti di carattere generale.	SI
13	Indicazione dei riferimenti della determina a contrarre “non semplificata” adottata	"RISPOSTA GENERALE: NO, La determina non fa esplicito riferimento all'adozione di una determina a contrarre ""non semplificata"" con indicazione di numero e data, né sono forniti i termini entro i quali la procedura avrebbe dovuto concludersi."	NO
14	Elementi da approvare con la determina a contrarre nel caso di provvedimento unico	RISPOSTA GENERALE: NO, La determina non contiene un'esplicita indicazione dell'interesse pubblico che si intende soddisfare, né una descrizione dettagliata delle caratteristiche dei servizi che si intendono acquistare. Sebbene venga menzionato l'oggetto del contratto e la necessità di formazione e aggiornamento, non è fornita una chiara motivazione di interesse pubblico o un capitolato d'appalto dettagliato.	NO
15	Per gli appalti di servizi: DUVRI	RISPOSTA GENERALE: **SI**, la determina riporta che, ai sensi dell’art. 26, comma 3 bis, del D. Lgs. 81/2008, non è necessaria l’elaborazione del Documento Unico dei Rischi da Interferenze (DUVRI) in quanto si tratta di formazione online e aggiornamento Software AuditingPA già in uso dall’ente.	SI
16	Suddivisione in lotti e norme sull’indebito frazionamento	RISPOSTA GENERALE : NO, La determina non contiene una motivazione esplicita riguardo alla mancata suddivisione dell'appalto in lotti, come richiesto dall'art. 58 del D.Lgs. n. 36/2023. Non sono fornite ragioni oggettive che giustifichino la scelta di non frazionare l'appalto, né si fa riferimento alle condizioni di concorrenza paritarie per le piccole e medie imprese.	NO
17	Validazione (in caso di lavori pubblici)	RISPOSTA GENERALE: NO, non è presente alcun riferimento agli estremi dell’avvenuta validazione del progetto posto a base di gara nella determina. La determina si occupa di un affidamento diretto per un servizio di formazione e aggiornamento, non per lavori pubblici, pertanto non è applicabile la validazione del progetto.	NO
18	Criteri Ambientali Minimi (CAM)	RISPOSTA GENERALE: NO, non è specificato se i lavori, la fornitura/servizio rientrano nell’ambito di applicazione dei criteri ambientali minimi (CAM) adottati ed in vigore. Nella determina non è presente alcun riferimento ai CAM secondo l'art. 18 della L. 221/2015 e all'art. 57 comma 2 del D.Lgs. n. 36/2023.	NO
19	Cauzione	RISPOSTA GENERALE: NO, non è stata indicata nella determina la necessità di presentare una cauzione definitiva. La determina non specifica che, ai sensi dell’art. 117 del Dlgs n.36/2023, l’affidatario è tenuto a presentare cauzione definitiva, né menziona l'assenza di cauzione in relazione alla scarsa rilevanza economica dell'affidamento.	NO
20	Riferimenti all’obbligo di utilizzo di convenzioni Consip o di soggetti aggregatori	RISPOSTA GENERALE: NO, Non si è aderito ad una convenzione Consip o di altro soggetto aggregatore perché non risultano attive convenzioni relative alla fornitura oggetto dell'affidamento, come indicato nella determina.	NO
21	Riferimenti all’obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento	RISPOSTA GENERALE : SI, L'affidamento è stato effettuato tramite il Mercato Elettronico della Pubblica Amministrazione (MEPA) come indicato nella determina, rispettando così l'obbligo di utilizzo del MEPA per importi pari o superiori a 5.000 euro e inferiori alla soglia di rilievo comunitario.	SI
22	Indicazioni in merito all’istruttoria propedeutica al provvedimento	RISPOSTA GENERALE: **NO**, non è presente un'adeguata istruttoria propedeutica al provvedimento. Sebbene il RUP abbia menzionato l'operatore economico e la sua esperienza pregressa, non sono forniti dettagli sufficienti riguardo alle modalità di indagine di mercato effettuate per individuare l'operatore, come la consultazione di più operatori o l'analisi di prezzi praticati. Non risulta chiaro se siano state effettuate valutazioni comparative o se siano stati interpellati altri operatori economici, il che non garantisce la trasparenza e la competitività necessarie per l'affidamento diretto.	NO
23	Denominazione dell’operatore economico affidatario e indicazione relativa all’acquisizione dell’offerta	RISPOSTA GENERALE: **SI**, la determina riporta la denominazione dell'operatore economico affidatario (Fondazione PromoPA) e indica che l'affidamento è stato effettuato tramite un'Ordine di Acquisto (OdA) sul Mercato Elettronico della Pubblica Amministrazione (MePA).	SI
24	Importo di affidamento	RISPOSTA GENERALE: NO, non è presente un riferimento specifico alla congruità del costo della manodopera, al contratto collettivo di lavoro applicato e agli altri elementi tipici richiesti nella sezione indicata. La determina non menziona esplicitamente questi aspetti, il che rende difficile verificare la loro adeguatezza e conformità.	NO
25	Indicazione di requisiti previsti dalle disposizioni vigenti per il ricorso all’affidamento diretto.	RISPOSTA GENERALE : SI, L'operatore economico selezionato è stato individuato come in possesso di documentate esperienze pregresse idonee all’esecuzione delle prestazioni contrattuali, come indicato nella determina.	SI
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	RISPOSTA GENERALE: **SI**, la determina fornisce una motivazione adeguata per la scelta della procedura e del contraente. Viene evidenziato che l'affidamento diretto è conforme all'art. 50, comma 1, lett. b) del D.Lgs. n. 36/2023, e si specifica che l'operatore economico ha fornito in precedenza prestazioni di qualità e ha rispettato i termini contrattuali. Inoltre, si fa riferimento al principio di rotazione, evidenziando che l'importo dell'affidamento è inferiore a 5.000 euro, giustificando così la deroga a tale principio.	SI
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	RISPOSTA GENERALE: NO, La determina non fornisce una motivazione specifica per la scelta della procedura di affidamento diretto ai sensi dell'art. 76 del D.Lgs. n. 36/2023, il che rappresenta una grave mancanza.	NO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	RISPOSTA GENERALE: **SI**, l'affidamento è conforme ai principi e alle norme in materia di appalti pubblici, come indicato nel testo della determina, che fa riferimento al rispetto dei principi contenuti nel Libro I, Titolo I, Parte I del Codice dei Contratti (D.Lgs. n. 36/2023). Inoltre, la determina specifica che la procedura è stata espletata nel rispetto di tali principi, confermando la regolarità dell'affidamento diretto.	SI
29	Dare atto della verifica dei requisiti dell’affidatario	RISPOSTA GENERALE : SI, La determina fa riferimento alla verifica dei requisiti di ordine generale dell'affidatario, specificando che è stata acquisita la documentazione necessaria, tra cui la dichiarazione attestante il possesso dei requisiti di ordine generale e la documentazione relativa al conto corrente dedicato ad appalti/commesse pubbliche.	SI
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	RISPOSTA GENERALE: **SI**, il Documento Unico di Regolarità Contributiva (DURC) dell'impresa è stato verificato e risulta regolare, come indicato nel testo della determina.	SI
31	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE : NO, La determina non riporta gli estremi di approvazione del bilancio pluriennale vigente, né fa riferimento a una delibera di bilancio specifica.	NO
32	Riferimenti deliberazione approvazione PEG e al PIAO	RISPOSTA GENERALE: NO, La determina non fa riferimento esplicito alla deliberazione di approvazione del PEG e al Piano Integrato di Attività e Organizzazione (PIAO).	NO
33	Impegno di spesa/prenotazione	RISPOSTA GENERALE: SI, l'importo impegnato è di € 4.026,00, di cui € 3.050,00 esente IVA e € 976,00 assoggettato all'aliquota IVA del 22%. L'impegno di spesa è conforme alle disposizioni di bilancio e non si tratta di impegni pluriennali.	SI
34	Contributo ANAC	RISPOSTA GENERALE: NO, Non è menzionato alcun impegno di spesa relativo al pagamento del contributo all'ANAC nella determina, né è indicato un capitolo di bilancio specifico per tale pagamento. Inoltre, l'importo dell'affidamento è inferiore a € 40.000,00, pertanto non è necessario.	NO
35	Flussi finanziari	RISPOSTA GENERALE: NO, La determina non contiene alcun riferimento all'obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010, né specifica le conseguenze in caso di mancato adempimento.	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	RISPOSTA GENERALE: **SI**, il provvedimento di impegno attesta che il programma dei pagamenti è compatibile con i relativi stanziamenti di cassa e con le regole di finanza pubblica, ai sensi dell'art. 183, comma 8, del D.Lgs. n. 267/2000.	SI
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	RISPOSTA GENERALE : SI, La determina indica chiaramente il nome della Fondazione PromoPA, la sede legale (Viale Luporini, 37/57, Lucca), la P.Iva e il Codice Fiscale, soddisfacendo così i requisiti richiesti per l'aggiudicatario.	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	RISPOSTA GENERALE: **NO**, la determina non contiene esplicitamente la comunicazione all’aggiudicatario dell’impegno di spesa, della copertura finanziaria e del CIG, come richiesto dall’art. 191 del D.Lgs. n. 267/2000.	NO
39	Indicazione specifica della tipologia del contratto	"RISPOSTA GENERALE : SI, La determina indica specificamente la tipologia del contratto come ""Formazione ed aggiornamento del personale"" e specifica ulteriormente che riguarda un progetto formativo in adeguamento alle disposizioni del Codice dei Contratti e del Correttivo al Nuovo Codice dei Contratti Pubblici."	SI
40	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: **SI**, la determina fa riferimento agli obblighi di trasparenza previsti dagli articoli 20 e 28 del Codice dei contratti e dal D.Lgs. n. 33/2013, indicando che tutti gli atti della procedura di gara sono soggetti a tali obblighi.	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	RISPOSTA GENERALE : NO, Non è presente un riferimento esplicito al patto d'integrità e alle misure generali previste dal Piano, né è attestato il rispetto delle prescrizioni del PTPCT dell’Ente in relazione agli articoli 6, 7 e 14 del DPR n. 62/2013.	NO
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA GENERALE : SI, La determina prevede la pubblicazione della presente determinazione dirigenziale secondo i tempi e le modalità di cui all’art. 12 del regolamento comunale per l’attuazione dei controlli di regolarità amministrativa, e dell’art.5 del regolamento delle determinazioni dirigenziali.	SI
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA GENERALE: [SI], [La determina indica correttamente che avverso il provvedimento è ammesso ricorso giurisdizionale innanzi al TAR Sardegna, conformemente a quanto previsto dall’art. 3 della Legge n. 241/1990 sul procedimento amministrativo.]	SI
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	RISPOSTA GENERALE: **SI**, la determina è firmata digitalmente dal Dirigente Maurizio Guadagno e dal RUP Dott. Paolo Contu, rispettando così i requisiti di sottoscrizione previsti.	SI
45	Presenza del visto di regolarità contabile	RISPOSTA GENERALE: NO, La determina non riporta esplicitamente la presenza del visto di regolarità contabile, sebbene venga indicato che sarà trasmessa al servizio finanziario per tale acquisizione.	NO
