	Punto	Response	Simple
10	Norme di principio   Art. 4 del Dlgs n.36/2023. (Criterio interpretativo e applicativo)	RISPOSTA GENERALE: **SI**, la determina fa riferimento al D.Lgs. n. 36/2023 e menziona l'importanza di rispettare i principi di cui agli articoli 1, 2 e 3, in particolare nel contesto dell'affidamento diretto. Inoltre, si evidenzia l'obiettivo di garantire la qualità e l'efficacia del servizio, in linea con il principio del risultato.	SI
11	Regolamenti dell’ente quali:  - Statuto Comunale;  - Regolamento di contabilità;  - Regolamento dei contratti	RISPOSTA GENERALE: NO, La determina non fa riferimento esplicito allo Statuto Comunale, al Regolamento di contabilità e al Regolamento dei contratti, pertanto non rispetta questo punto della checklist.	NO
12	Indicazione dei riferimenti della determina a contrarre “semplificata” adottata	RISPOSTA GENERALE : SI, La determina a contrarre contiene in modo semplificato l'oggetto dell'affidamento, l'importo, il fornitore, le ragioni della scelta del fornitore e il possesso dei requisiti di carattere generale.	SI
13	Indicazione dei riferimenti della determina a contrarre “non semplificata” adottata	"RISPOSTA GENERALE: NO, La determina non fa esplicito riferimento all'adozione di una determina a contrarre ""non semplificata"" con indicazione di numero e data, né specifica i termini entro i quali la procedura avrebbe dovuto concludersi."	NO
14	Elementi da approvare con la determina a contrarre nel caso di provvedimento unico	RISPOSTA GENERALE: NO, non è presente l'indicazione dell'interesse pubblico che intende soddisfare l’amministrazione, né le caratteristiche specifiche delle opere, dei beni o dei servizi che si intendono acquistare. La determina non include un capitolato d’appalto, quaderno d’oneri o schema di contratto, come richiesto.	NO
15	Per gli appalti di servizi: DUVRI	RISPOSTA GENERALE: **SI**, il DUVRI non è necessario in quanto la determina attesta che si tratta di formazione online e aggiornamento del Software AuditingPA già in uso dall’ente, come indicato nell’art. 26, comma 3 bis del D.Lgs. 81/2008. Pertanto, è stata fornita l'attestazione che certifica l'assenza di necessità di redigere il DUVRI.	SI
16	Suddivisione in lotti e norme sull’indebito frazionamento	RISPOSTA GENERALE: NO, L’appalto non è stato frazionato e non sono state fornite motivazioni adeguate ai sensi dell’art. 58 del Dlgs n. 36/2023 per giustificare la mancata suddivisione in lotti. Non è stata menzionata alcuna ragione oggettiva che giustifichi questa scelta, né si fa riferimento a come la suddivisione avrebbe potuto promuovere condizioni di concorrenza paritarie per le piccole e medie imprese.	NO
17	Validazione (in caso di lavori pubblici)	RISPOSTA GENERALE: NO, non è presente alcun riferimento agli estremi dell’avvenuta validazione del progetto posto a base di gara nella determina. La determina si riferisce a un servizio di formazione e aggiornamento, non a lavori pubblici, pertanto non è applicabile la validazione del progetto.	NO
18	Criteri Ambientali Minimi (CAM)	RISPOSTA GENERALE: NO, non è specificato se i lavori, la fornitura/servizio rientrano nell’ambito di applicazione dei criteri ambientali minimi (CAM) adottati ed in vigore. La determina non menziona alcun riferimento ai CAM né al Piano per la sostenibilità ambientale dei consumi del settore della pubblica amministrazione.	NO
19	Cauzione	RISPOSTA GENERALE: NO, non è stata inserita la formula relativa alla cauzione nella determinazione. Non è specificato se l'affidatario è tenuto a presentare cauzione definitiva o se, in relazione alla scarsa rilevanza economica dell'affidamento, non si richiede la cauzione definitiva.	NO
20	Riferimenti all’obbligo di utilizzo di convenzioni Consip o di soggetti aggregatori	RISPOSTA GENERALE: NO, Non si è aderito ad una convenzione Consip o di altro soggetto aggregatore perché non risultano attive convenzioni aventi ad oggetto la fornitura di servizi di formazione e aggiornamento in materia di controlli di regolarità amministrativa al momento della determina.	NO
21	Riferimenti all’obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento	RISPOSTA GENERALE: SI, l'affidamento è stato effettuato tramite il Mercato Elettronico della Pubblica Amministrazione (MEPA) come previsto dalla normativa, e l'importo è inferiore alla soglia di rilievo comunitario, quindi non sussiste l'obbligo di utilizzare il MEPA per importi inferiori a 5.000 euro.	SI
22	Indicazioni in merito all’istruttoria propedeutica al provvedimento	RISPOSTA GENERALE: **SI**, l'istruttoria propedeutica al provvedimento è adeguata e sufficiente. Il RUP ha individuato l'operatore economico sulla base di documentate esperienze pregresse idonee all'esecuzione delle prestazioni contrattuali, ha considerato precedenti per commesse analoghe e ha effettuato indagini di mercato per garantire la qualità, tempestività ed economicità dell'affidamento.	SI
23	Denominazione dell’operatore economico affidatario e indicazione relativa all’acquisizione dell’offerta	RISPOSTA GENERALE: **SI**, la determina riporta la denominazione dell'operatore economico affidatario, ovvero la Fondazione PromoPA, e specifica che l'affidamento avviene tramite l'Ordine di Acquisto (OdA) sul Mercato Elettronico della Pubblica Amministrazione (MePA). Tuttavia, non è presente la data di ricezione dell'offerta.	SI
24	Importo di affidamento	RISPOSTA GENERALE: NO, non è presente una chiara indicazione riguardo alla congruità del costo della manodopera, al contratto collettivo di lavoro applicato, e agli eventuali oneri della sicurezza o interferenziali. La determina non fornisce dettagli specifici su questi aspetti, che sono fondamentali per garantire la tutela dei lavoratori e la correttezza dell'affidamento.	NO
25	Indicazione di requisiti previsti dalle disposizioni vigenti per il ricorso all’affidamento diretto.	RISPOSTA GENERALE: **SI**, l'operatore economico selezionato è stato individuato come in possesso di documentate esperienze pregresse idonee all’esecuzione delle prestazioni contrattuali, come indicato nella determina.	SI
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	RISPOSTA GENERALE: **SI**, la determina fornisce una motivazione adeguata per la scelta della procedura e del contraente. Viene specificato che l'affidamento diretto è conforme all'art. 50, comma 1, lett. b) del D.Lgs. n. 36/2023, e si evidenziano le ragioni della scelta del fornitore, inclusi i requisiti di esperienza pregressa e la qualità delle prestazioni fornite in precedenti contratti. Inoltre, si fa riferimento al rispetto del principio di rotazione e alla congruità del prezzo rispetto alla qualità della prestazione.	SI
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	RISPOSTA GENERALE: **NO**, non è presente una motivazione specifica del ricorso alla procedura ex art. 76 del Dlgs n. 36/2023 nella determina. La determina menziona l'affidamento diretto ai sensi dell'art. 50, comma 1, lett. b) del D.Lgs. n. 36/2023, ma non fornisce una giustificazione per l'uso della procedura di cui all'art. 76, che richiede una motivazione specifica per l'urgenza o altre circostanze particolari.	NO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	RISPOSTA GENERALE: **SI**, l'affidamento è conforme ai principi e alle norme in materia di appalti pubblici, come indicato nel testo della determina, che fa riferimento al rispetto dei principi contenuti nel Libro I, Parte I del Codice dei Contratti (D.Lgs. n. 36/2023).	SI
29	Dare atto della verifica dei requisiti dell’affidatario	RISPOSTA GENERALE: **SI**, la determina dà atto della verifica dei requisiti dell’affidatario, specificando che è stata acquisita la documentazione attestante il possesso dei requisiti di ordine generale e che le verifiche sono state effettuate secondo quanto previsto dal D.Lgs. n. 36/2023.	SI
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	RISPOSTA GENERALE: **SI**, il documento di regolarità contributiva (DURC) dell'impresa è stato acquisito e risulta regolare, come indicato nel testo della determina.	SI
31	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE: NO, non sono presenti riferimenti alla deliberazione di approvazione del bilancio pluriennale vigente nella determina. Non è stata indicata alcuna delibera specifica che attesti l'approvazione del bilancio, il che è necessario in assenza di una delibera di bilancio.	NO
32	Riferimenti deliberazione approvazione PEG e al PIAO	RISPOSTA GENERALE: NO, La determina non fa riferimento esplicito alla deliberazione di approvazione del PEG (Piano Esecutivo di Gestione) e al PIAO (Piano Integrato di Attività e Organizzazione).	NO
33	Impegno di spesa/prenotazione	RISPOSTA GENERALE: SI, l'importo impegnato è di € 4.026,00, di cui € 3.050,00 esente IVA e € 976,00 assoggettato a IVA al 22%. Non si fa riferimento a bilancio e PEG non approvati, quindi non è necessario considerare l'art. 163 del TUEL. Non si tratta di impegni di spesa pluriennali.	SI
34	Contributo ANAC	RISPOSTA GENERALE: NO, non è presente alcun riferimento al pagamento del contributo all'ANAC nella determina, né è indicato l'importo o il capitolo di bilancio relativo. Inoltre, l'importo dell'affidamento è inferiore a € 40.000,00, quindi non è necessario assumere tale impegno.	NO
35	Flussi finanziari	RISPOSTA GENERALE: NO, La determina non menziona esplicitamente l'obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010, né specifica le conseguenze del mancato adempimento di tali obblighi.	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	RISPOSTA GENERALE: **SI**, il provvedimento di impegno attesta che il programma dei pagamenti conseguenti all'assunzione degli impegni di spesa è compatibile con i relativi stanziamenti di cassa e con le regole di finanza pubblica, ai sensi dell'art. 183, comma 8, del D.Lgs. n. 267/2000.	SI
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	RISPOSTA GENERALE: [SI], [Nella determina è indicato il nome della Fondazione PromoPA, la sede legale (Viale Luporini, 37/57, Lucca), la P.Iva e il Codice Fiscale, soddisfacendo così i requisiti richiesti per l'indicazione dell'aggiudicatario.]	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	RISPOSTA GENERALE: **NO**, la determina non contiene la comunicazione all’aggiudicatario dell’impegno di spesa, della copertura finanziaria e del CIG in modo esplicito, come richiesto dall’art. 191 del D.Lgs. n. 267/2000.	NO
39	Indicazione specifica della tipologia del contratto	"RISPOSTA GENERALE: **SI**, la determina indica specificamente la tipologia del contratto come ""servizio di formazione"" e ""aggiornamento del Software AuditingPA"", in conformità con le disposizioni del D.Lgs. n. 36/2023 e del D.Lgs. n. 209/2024."	SI
40	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: **SI**, la determina fa riferimento agli obblighi di trasparenza previsti dagli articoli 20 e 28 del Codice dei contratti e dal D.Lgs. n. 33/2013, confermando che tutti gli atti della procedura di gara sono soggetti a tali obblighi.	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	RISPOSTA GENERALE: NO, non è presente un'esplicita attestazione circa il rispetto delle prescrizioni del PTPCT dell'Ente nella determina. Non sono stati menzionati i riferimenti al patto d’integrità, né la conformità alle prescrizioni ex artt. 6, 7 e 14 del DPR n. 62/2013, né il rispetto delle misure contenute nell'area contratti del Piano.	NO
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA GENERALE : SI, La determina prevede la pubblicazione della presente determinazione dirigenziale secondo i tempi e le modalità di cui all’art. 12 del regolamento comunale per l’attuazione dei controlli di regolarità amministrativa, e dell’art.5 del regolamento delle determinazioni dirigenziali.	SI
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA GENERALE: [SI], [La determina indica correttamente che avverso il provvedimento è ammesso ricorso giurisdizionale innanzi al TAR Sardegna, conformemente a quanto previsto dall’art. 3 della Legge n. 241/1990 sul procedimento amministrativo.]	SI
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	RISPOSTA GENERALE: **SI**, la determina è firmata digitalmente dal Dirigente Maurizio Guadagno e dal RUP Dott. Paolo Contu, rispettando così i requisiti di sottoscrizione previsti.	SI
45	Presenza del visto di regolarità contabile	RISPOSTA GENERALE: **NO**, la determina non riporta esplicitamente la presenza del visto di regolarità contabile, sebbene venga indicato che sarà trasmessa al servizio finanziario per l'acquisizione del visto. La mancanza di tale visto al momento della redazione della determina rappresenta una grave irregolarità.	NO
