	Punto	Response	Simple
13	Indicazione dei riferimenti della determina a contrarre “non semplificata” adottata	"RISPOSTA GENERALE: NO, La determina non fa esplicito riferimento all'adozione di una determina a contrarre ""non semplificata"" con numero e data, né indica i termini entro i quali la procedura avrebbe dovuto concludersi."	NO
14	Elementi da approvare con la determina a contrarre nel caso di provvedimento unico	RISPOSTA GENERALE: **NO**, la determina non contiene un'indicazione chiara dell'interesse pubblico che intende soddisfare l'amministrazione, né delle caratteristiche specifiche delle opere, dei beni o dei servizi che si intendono acquistare. Inoltre, non è presente un progetto esecutivo completo o un capitolato d'appalto, come richiesto dalla normativa.	NO
15	Per gli appalti di servizi: DUVRI	RISPOSTA GENERALE: NO, non è presente il DUVRI o l'attestazione del progettista che certifichi la non necessità di redigerlo. La determina non menziona alcun documento relativo alla gestione delle interferenze o la quantificazione degli oneri per la sicurezza da rischio interferenziale.	NO
16	Suddivisione in lotti e norme sull’indebito frazionamento	RISPOSTA GENERALE: NO, La determina non contiene una motivazione adeguata per la mancata suddivisione dell'appalto in lotti, come richiesto dall’art. 58 del D.Lgs. n. 36/2023. Non sono state fornite ragioni oggettive che giustifichino la scelta di non frazionare l'appalto, né si fa riferimento alla promozione di condizioni di concorrenza paritarie per le piccole e medie imprese.	NO
17	Validazione (in caso di lavori pubblici)	RISPOSTA GENERALE: NO, non sono indicati gli estremi dell’avvenuta validazione del progetto posto a base di gara. La determina non menziona alcun riferimento alla validazione del progetto, che è un elemento necessario per l'affidamento diretto dei lavori pubblici.	NO
18	Criteri Ambientali Minimi (CAM)	RISPOSTA GENERALE: NO, non è specificato se i lavori rientrano nell'ambito di applicazione dei criteri ambientali minimi (CAM) adottati ed in vigore. La determina non menziona alcun riferimento ai CAM né al Piano per la sostenibilità ambientale dei consumi del settore della pubblica amministrazione.	NO
19	Cauzione	RISPOSTA GENERALE: **NO**, non è stata menzionata la questione della cauzione nella determina. Sebbene si faccia riferimento all'affidamento diretto e si indichi che non è richiesta la garanzia a corredo dell'offerta, non è stata specificata la necessità o meno di una cauzione definitiva, come previsto dall'art. 117 del D.Lgs. n. 36/2023.	NO
20	Riferimenti all’obbligo di utilizzo di convenzioni Consip o di soggetti aggregatori	RISPOSTA GENERALE: NO, non si fa riferimento all'adesione a convenzioni Consip o di soggetti aggregatori nella determina. Non è specificato se si è aderito a tali convenzioni né se sono attive per i lavori/servizi/forniture oggetto dell'affidamento. Inoltre, non viene menzionato se le convenzioni disponibili siano idonee a soddisfare l'interesse pubblico in relazione all'appalto da affidare.	NO
21	Riferimenti all’obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento	RISPOSTA GENERALE: NO, non è presente un riferimento all'obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento. La determina non specifica che l'affidamento è inferiore a € 5.000,00, pertanto non si evince che non sia previsto l'obbligo di utilizzare il mercato elettronico.	NO
22	Indicazioni in merito all’istruttoria propedeutica al provvedimento	RISPOSTA GENERALE: **NO**, non è presente una descrizione dettagliata dell'istruttoria propedeutica al provvedimento. Sebbene la determina menzioni che l'affidamento è stato effettuato a favore della ditta Geoambiente Italia, non fornisce informazioni specifiche sulle modalità di indagine di mercato condotte dal RUP per individuare l'operatore idoneo, né se sono state interpellate più aziende o se sono state considerate esperienze pregresse.	NO
23	Denominazione dell’operatore economico affidatario e indicazione relativa all’acquisizione dell’offerta	RISPOSTA GENERALE : SI, [La determina riporta la denominazione dell'operatore economico affidatario, Geoambiente Italia di Doneddu Alessio Arturo & c S.a.S., e indica che l'offerta è pervenuta tramite la Centrale di Committenza Regionale “Sardegna Cat” in data 09/12/2024.]	SI
24	Importo di affidamento	RISPOSTA GENERALE: NO, non è presente un dato atto della congruità del costo della manodopera indicato in sede di presentazione del preventivo dall’affidatario, né dell'adeguatezza del contratto collettivo applicato in relazione alle tutele a favore dei lavoratori impiegati nell’appalto. La determina non menziona esplicitamente questi aspetti, che sono fondamentali per garantire la regolarità e la correttezza dell'affidamento diretto.	NO
25	Indicazione di requisiti previsti dalle disposizioni vigenti per il ricorso all’affidamento diretto.	RISPOSTA GENERALE: **NO**, non è presente un'indicazione chiara e specifica che attesti che l'operatore economico selezionato è in possesso di documentate esperienze pregresse idonee all’esecuzione delle prestazioni contrattuali, come richiesto dalle disposizioni vigenti per il ricorso all’affidamento diretto.	NO
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	RISPOSTA GENERALE: NO, La determina non espone in modo dettagliato le ragioni della scelta della ditta affidataria, né fornisce una motivazione adeguata in merito al possesso dei requisiti previsti dall'art. 50 del D.Lgs. n. 36/2023, alla congruità del prezzo in rapporto alla qualità della prestazione, e al rispetto del principio di rotazione. Inoltre, non viene chiarito se ci siano state valutazioni in merito all'assenza di alternative o alla necessità di individuare il contraente uscente.	NO
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	RISPOSTA GENERALE: NO, non è presente una motivazione specifica del ricorso alla procedura ex art. 76, del Dlgs n. 36/2023. La determina non fornisce dettagli sufficienti per giustificare l'uso di questa procedura, il che rappresenta una grave mancanza.	NO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	RISPOSTA GENERALE: **SI**, l'affidamento è conforme ai principi e alle norme in materia di appalti pubblici, come indicato nel testo della determina, che fa riferimento all'art. 50, comma 1, lett. a) del D.Lgs. n. 36/2023, e sottolinea il rispetto dei principi di libera concorrenza, non discriminazione, trasparenza e correttezza.	SI
29	Dare atto della verifica dei requisiti dell’affidatario	RISPOSTA GENERALE: **SI**, la determina dà atto della verifica dei requisiti dell'affidatario, specificando che la ditta Geoambiente Italia ha presentato una dichiarazione sostitutiva di atto di notorietà attestante il possesso dei requisiti richiesti, i quali verranno riscontrati secondo le modalità previste dall'art. 22 del Regolamento per l'affidamento.	SI
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	RISPOSTA GENERALE: NO, non è presente alcun riferimento alla regolarità contributiva, DURC o attestazione della stessa nella determina. La mancanza di tali documenti è considerata una grave irregolarità nell'affidamento diretto.	NO
31	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE: NO, non sono indicati gli estremi di approvazione del bilancio pluriennale vigente. Nella determina si fa riferimento solo alla Deliberazione del Consiglio Comunale n. 139 del 18/12/2023 per l'approvazione del Bilancio di Previsione Finanziario 2024/2026, ma non vengono forniti dettagli specifici riguardanti il bilancio pluriennale.	NO
32	Riferimenti deliberazione approvazione PEG e al PIAO	RISPOSTA GENERALE: NO, non è presente un riferimento esplicito alla deliberazione di approvazione del Piano Esecutivo di Gestione (PEG) e al Piano Integrato di Attività e Organizzazione (PIAO) nella determina.	NO
33	Impegno di spesa/prenotazione	"RISPOSTA GENERALE: SI, l'importo impegnato è di € 30.137,59, di cui € 564,83 per oneri della sicurezza non soggetti a ribasso e assoggettato all'IVA di legge. L'impegno trova copertura finanziaria sul capitolo di spesa 78295 del bilancio corrente denominato ""Opere di mitigazione del rischio idrogeologico – Convenzione OIS"". Non si fa riferimento a bilancio e PEG non approvati, né a impegni di spesa pluriennali."	SI
34	Contributo ANAC	RISPOSTA GENERALE: NO, non è stato assunto l’impegno di spesa relativo al pagamento del contributo all’ANAC, poiché l'importo dell'affidamento è inferiore a € 40.000,00.	NO
35	Flussi finanziari	RISPOSTA GENERALE: NO, [Nella determina non è presente alcun riferimento all'obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010, né la specificazione che il mancato adempimento di tali obblighi comporta la nullità del contratto e la sua risoluzione di diritto.]	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	RISPOSTA GENERALE: NO, non è presente un esplicito riferimento nel provvedimento che attesti la compatibilità del programma di spesa con le vigenti regole della finanza pubblica.	NO
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	RISPOSTA GENERALE: **SI**, l'aggiudicatario è indicato con nome, cognome, ragione sociale, indirizzo, P.Iva e sede legale nel dispositivo della determina.	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	RISPOSTA GENERALE: **SI**, la determina comunica all’aggiudicatario l’impegno di spesa, la copertura finanziaria e il CIG, come richiesto.	SI
39	Indicazione specifica della tipologia del contratto	"RISPOSTA GENERALE: **SI**, la determina indica specificamente la tipologia del contratto, che è l'affidamento dei ""Lavori relativi alle indagini ambientali integrative nell'ambito delle 'Opere di mitigazione del rischio idraulico nel territorio comunale di Olbia'""."	SI
40	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: **SI**, la determina fa riferimento all'obbligo di pubblicità e trasparenza, specificando che il presente affidamento sarà pubblicato in ottemperanza al D.Lgs. n. 33/2013 e ss.mm.ii., rispettando così le prescrizioni di trasparenza dei contratti pubblici.	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	RISPOSTA GENERALE: NO, non è presente un'attestazione circa il rispetto delle prescrizioni del PTPCT dell’Ente nella determina. Non ci sono riferimenti specifici al patto d’integrità, né alle misure generali previste dal Piano, né alla conformità alle prescrizioni ex artt. 6, 7 e 14 del DPR n. 62/2013.	NO
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA GENERALE : NO, La determina non menziona esplicitamente la pubblicazione all'Albo Pretorio Online, contravvenendo così alle disposizioni del regolamento comunale sul Controllo Reg. Amministrativa (art. 12) e al Regolamento degli uffici e dei servizi (art. 20).	NO
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA GENERALE: **SI**, la determina indica correttamente che avverso il presente provvedimento può essere proposto ricorso ai sensi dell’art. 3 della Legge n. 241/90 e ss.mm.ii. innanzi alle sezioni del T.A.R. di Cagliari nei modi e termini stabiliti dalla vigente normativa in materia.	SI
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	RISPOSTA GENERALE: NO, La determina non riporta la sottoscrizione del Dirigente firmatario dell’atto, né quella del Responsabile del Procedimento (RP) o del Responsabile Unico del Procedimento (RUP), il che costituisce una violazione della regolarità formale richiesta.	NO
45	Presenza del visto di regolarità contabile	RISPOSTA GENERALE: **NO**, non è presente il visto di regolarità contabile nella determina. Sebbene si faccia riferimento alla trasmissione del provvedimento al Dirigente del Servizio Finanziario per i provvedimenti di propria competenza, non è specificato che il visto di regolarità contabile sia stato acquisito.	NO
