	Punto	Response	Simple
10	Norme di principio   Art. 4 del Dlgs n.36/2023. (Criterio interpretativo e applicativo)	RISPOSTA GENERALE: **SI**, la determina fa riferimento al D.Lgs. n. 36/2023 e menziona l'importanza di rispettare i principi di cui agli articoli 1, 2 e 3, in particolare nel contesto dell'affidamento diretto e della discrezionalità amministrativa. Tuttavia, non viene esplicitamente indicato come i principi siano stati contemperati nella fattispecie concreta, ma la citazione della normativa implica un riconoscimento della loro rilevanza.	SI
11	Regolamenti dell’ente quali:  - Statuto Comunale;  - Regolamento di contabilità;  - Regolamento dei contratti	RISPOSTA GENERALE: NO, La determina non fa riferimento esplicito allo Statuto Comunale, al Regolamento di contabilità e al Regolamento dei contratti, che sono necessari per garantire la regolarità amministrativa secondo le normative vigenti.	NO
12	Indicazione dei riferimenti della determina a contrarre “semplificata” adottata	RISPOSTA GENERALE: **SI**, la determina a contrarre contiene in modo semplificato l'oggetto dell'affidamento, l'importo, il fornitore, le ragioni della scelta del fornitore e il possesso dei requisiti di carattere generale.	SI
13	Indicazione dei riferimenti della determina a contrarre “non semplificata” adottata	"RISPOSTA GENERALE: NO, La determina non fa esplicito riferimento all'adozione di una determina a contrarre ""non semplificata"" con indicazione di numero e data, né specifica i termini entro i quali la procedura avrebbe dovuto concludersi."	NO
14	Elementi da approvare con la determina a contrarre nel caso di provvedimento unico	RISPOSTA GENERALE: NO, La determina non contiene l'indicazione dell'interesse pubblico che intende soddisfare l'amministrazione, né le caratteristiche specifiche delle opere, dei beni o dei servizi che si intendono acquistare. Inoltre, non è presente un capitolato d'appalto, un quaderno d'oneri o uno schema di contratto, come richiesto.	NO
15	Per gli appalti di servizi: DUVRI	RISPOSTA GENERALE: **SI**, il DUVRI non è necessario in quanto la determina attesta che si tratta di formazione online e aggiornamento del Software AuditingPA già in uso dall’ente, come previsto dall’art. 26, comma 3 bis del D.Lgs. 81/2008. Pertanto, è stata fornita l'attestazione che certifica l'assenza di necessità di redigere il DUVRI, rendendo superflua la quantificazione degli oneri pertinenti la sicurezza da rischio interferenziale.	SI
16	Suddivisione in lotti e norme sull’indebito frazionamento	RISPOSTA GENERALE: NO, L’appalto non è stato suddiviso in lotti e non sono state fornite motivazioni adeguate ai sensi dell’art. 58 del D.lgs n. 36/2023 per giustificare la mancata suddivisione, né sono state indicate le ragioni oggettive che avrebbero potuto giustificare tale scelta.	NO
17	Validazione (in caso di lavori pubblici)	RISPOSTA GENERALE: NO, non è presente alcun riferimento agli estremi dell’avvenuta validazione del progetto posto a base di gara nella determina. La determina riguarda un affidamento diretto per un servizio di formazione e aggiornamento, non per lavori pubblici, pertanto non è applicabile la validazione del progetto.	NO
18	Criteri Ambientali Minimi (CAM)	RISPOSTA GENERALE: NO, non è stata fornita alcuna indicazione riguardo all'applicazione dei Criteri Ambientali Minimi (CAM) nella determinazione. Non è specificato se i lavori, la fornitura o il servizio rientrano o meno nell'ambito di applicazione dei CAM adottati e in vigore, né è citato il DM pertinente.	NO
19	Cauzione	RISPOSTA GENERALE: NO, non è stata menzionata la questione della cauzione nella determina. Non è stata specificata se l'affidatario è tenuto a presentare una cauzione definitiva o se, in relazione alla scarsa rilevanza economica dell'affidamento, non si richiede la cauzione definitiva.	NO
20	Riferimenti all’obbligo di utilizzo di convenzioni Consip o di soggetti aggregatori	RISPOSTA GENERALE: NO, non si è aderito a convenzioni Consip o di altro soggetto aggregatore perché non risultano attive convenzioni relative alla fornitura oggetto dell'affidamento, come indicato nella determina. Inoltre, il bene/servizio in oggetto non rientra tra le categorie merceologiche previste dalle convenzioni attive.	NO
21	Riferimenti all’obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento	RISPOSTA GENERALE: SI, l'affidamento è stato effettuato tramite il Mercato Elettronico della Pubblica Amministrazione (MEPA) di Consip, come indicato nella determina. Inoltre, si specifica che l'importo dell'affidamento è di € 3.850,00, inferiore alla soglia di rilievo comunitario, il che giustifica l'utilizzo del MEPA.	SI
22	Indicazioni in merito all’istruttoria propedeutica al provvedimento	RISPOSTA GENERALE: **SI**, l'istruttoria propedeutica al provvedimento è adeguata e sufficiente. Il RUP ha individuato l'operatore economico sulla base di documentate esperienze pregresse idonee all'esecuzione delle prestazioni contrattuali, ha considerato precedenti per commesse analoghe e ha effettuato indagini di mercato per garantire la qualità, tempestività ed economicità dell'affidamento.	SI
23	Denominazione dell’operatore economico affidatario e indicazione relativa all’acquisizione dell’offerta	RISPOSTA GENERALE: **SI**, la determina riporta la denominazione dell'operatore economico affidatario, ovvero la Fondazione PromoPA, e specifica che l'affidamento è avvenuto tramite l'Ordine di Acquisto (OdA) sul Mercato Elettronico della Pubblica Amministrazione (MePA).	SI
24	Importo di affidamento	RISPOSTA GENERALE: NO, non è presente un dato atto riguardante la congruità del costo della manodopera indicato in sede di presentazione del preventivo dall’affidatario, né l'adeguatezza del contratto collettivo applicato in relazione alle tutele a favore dei lavoratori impiegati nell’appalto.	NO
25	Indicazione di requisiti previsti dalle disposizioni vigenti per il ricorso all’affidamento diretto.	RISPOSTA GENERALE: **SI**, l'operatore economico selezionato è stato individuato come in possesso di documentate esperienze pregresse idonee all'esecuzione delle prestazioni contrattuali, come indicato nella determina.	SI
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	RISPOSTA GENERALE: **SI**, la determina fornisce una motivazione adeguata per la scelta della procedura e del contraente. Viene specificato che l'affidamento diretto è conforme all'art. 50, comma 1, lett. b) del D.Lgs. n. 36/2023, e si evidenziano le ragioni della scelta del fornitore, inclusi i requisiti di idoneità e la qualità delle prestazioni offerte. Inoltre, si fa riferimento alla congruità del prezzo e alla soddisfazione della stazione appaltante in precedenti forniture, rispettando così i principi di rotazione e giustificando l'assenza di alternative.	SI
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	RISPOSTA GENERALE: **NO**, non è presente una motivazione specifica del ricorso alla procedura ex art. 76 del Dlgs n. 36/2023 nella determina. La determina menziona l'affidamento diretto ai sensi dell'art. 50, comma 1, lett. b) del D.Lgs. n. 36/2023, ma non fornisce una giustificazione per l'uso della procedura di cui all'art. 76, che richiede una motivazione specifica per l'urgenza o altre circostanze particolari.	NO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	RISPOSTA GENERALE: **SI**, l'affidamento è conforme ai principi e alle norme in materia di appalti pubblici, come indicato nel testo della determina, che fa riferimento al rispetto dei principi contenuti nel Libro I, Parte I del Codice dei Contratti (D.Lgs. n. 36/2023).	SI
29	Dare atto della verifica dei requisiti dell’affidatario	RISPOSTA GENERALE: **SI**, la determina dà atto della verifica dei requisiti dell’affidatario, specificando che è stata acquisita la documentazione attestante il possesso dei requisiti di ordine generale richiesti dal D.Lgs. 36/2023.	SI
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	RISPOSTA GENERALE: **SI**, il documento di regolarità contributiva (DURC) dell'impresa è stato acquisito e risulta regolare, come indicato nel testo della determina.	SI
31	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE: NO, non sono indicati gli estremi di approvazione del bilancio pluriennale vigente nella determina. Non è presente alcun riferimento specifico alla deliberazione di approvazione del bilancio.	NO
32	Riferimenti deliberazione approvazione PEG e al PIAO	RISPOSTA GENERALE: NO, La determina non fa riferimento esplicito alla deliberazione di approvazione del PEG (Piano Esecutivo di Gestione) e al PIAO (Piano Integrato di Attività e Organizzazione).	NO
33	Impegno di spesa/prenotazione	RISPOSTA GENERALE: SI, l'importo impegnato è di € 4.026,00, di cui € 3.050,00 esente IVA e € 976,00 assoggettato a IVA al 22%. L'impegno di spesa è conforme alle disposizioni di legge e non si tratta di impegni pluriennali.	SI
34	Contributo ANAC	RISPOSTA GENERALE: NO, non è presente alcun riferimento al pagamento del contributo all'ANAC nella determina, né è indicato l'importo o il capitolo di bilancio relativo. Inoltre, l'importo dell'affidamento è inferiore a € 40.000,00, quindi non è necessario assumere tale impegno.	NO
35	Flussi finanziari	RISPOSTA GENERALE: NO, La determina non menziona esplicitamente l'obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010, né specifica le conseguenze del mancato adempimento di tali obblighi.	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	RISPOSTA GENERALE: **SI**, il provvedimento di impegno attesta che il programma dei pagamenti conseguenti all'assunzione degli impegni di spesa è compatibile con i relativi stanziamenti di cassa e con le regole di finanza pubblica, ai sensi dell'art. 183, comma 8, del D.Lgs. n. 267/2000.	SI
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	RISPOSTA GENERALE: [SI], [Nella determina è indicata l'aggiudicataria, Fondazione PromoPA, con sede a Lucca, Viale Luporini, 37/57, P. IVA e C.F. 01922510464, soddisfacendo così i requisiti richiesti.]	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	RISPOSTA GENERALE: **SI**, la determina comunica all’aggiudicatario l’impegno di spesa, la copertura finanziaria e il CIG, come richiesto dall’art. 191 del D.Lgs. n. 267/2000.	SI
39	Indicazione specifica della tipologia del contratto	"RISPOSTA GENERALE: **SI**, la determina indica specificamente la tipologia del contratto come ""servizio di formazione"" e ""aggiornamento del Software AuditingPA"", in conformità con le disposizioni del D.Lgs. n. 36/2023 e del D.Lgs. n. 209/2024."	SI
40	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: **SI**, la determina fa riferimento agli obblighi di trasparenza previsti dagli articoli 20 e 28 del Codice dei contratti e dal D.Lgs. n. 33/2013, confermando che tutti gli atti della procedura di gara sono soggetti a tali obblighi.	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	RISPOSTA GENERALE: **NO**, non è presente un esplicito riferimento al rispetto delle prescrizioni del PTPCT (Piano Triennale di Prevenzione della Corruzione e della Trasparenza) dell'Ente nella determina. Non sono menzionati i riferimenti al patto d’integrità, né le misure generali previste dal Piano che obbligano l'affidatario, né la conformità alle prescrizioni ex artt. 6, 7 e 14 del DPR n. 62/2013 riguardanti il conflitto di interessi e il codice di comportamento.	NO
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA GENERALE : SI, La determina prevede la pubblicazione della presente determinazione dirigenziale secondo i tempi e le modalità di cui all’art. 12 del regolamento comunale per l’attuazione dei controlli di regolarità amministrativa, e dell’art.5 del regolamento delle determinazioni dirigenziali.	SI
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA GENERALE: [SI], [La determina indica correttamente che avverso il provvedimento è ammesso ricorso giurisdizionale innanzi al TAR Sardegna, conformemente a quanto previsto dall’art. 3 della Legge n. 241/1990 sul procedimento amministrativo.]	SI
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	RISPOSTA GENERALE: **SI**, la determina è firmata digitalmente dal Dirigente Maurizio Guadagno e dal RUP Dott. Paolo Contu, rispettando così i requisiti di sottoscrizione previsti.	SI
45	Presenza del visto di regolarità contabile	RISPOSTA GENERALE: **NO**, non è presente il visto di regolarità contabile nella determina. Sebbene sia indicato che la determina sarà trasmessa al servizio finanziario per l'acquisizione del visto, questo non è stato ancora acquisito al momento della redazione della determina.	NO
