	Punto	Response	Simple
18	Validazione (in caso di lavori pubblici)	RISPOSTA GENERALE: **NO**, non sono presenti gli estremi dell’avvenuta validazione del progetto posto a base di gara nel testo della determina. Sebbene venga menzionata la validazione del progetto esecutivo, non sono forniti gli estremi specifici relativi a tale validazione nel bando o nella lettera di invito.	NO
19	Criteri Ambientali minimi 	RISPOSTA GENERALE: NO, non è presente alcun riferimento ai Criteri Ambientali Minimi (CAM) nella determina. Non è specificato se i lavori rientrano o meno nell'ambito di applicazione dei CAM, né è indicato il DM relativo.	NO
20	Forma del contratto	RISPOSTA GENERALE: NO, La determina non indica espressamente la tipologia del contratto da adottare, né fornisce motivazioni per l'eventuale utilizzo di un'altra modalità rispetto a quelle previste dall'art. 18, in relazione al principio di non aggravamento dei procedimenti.	NO
21	Clausole del contratto ritenute essenziali	RISPOSTA GENERALE: **NO**, non sono indicati esplicitamente i requisiti di ordine generale e speciale richiesti, né eventuali ulteriori requisiti essenziali come l'esclusione automatica dell'offerta anomala, limitazioni all'avvalimento, tipologia del criterio di selezione dell'offerta o requisiti minimi di esecuzione previsti nel Capitolato speciale d'appalto. La determina fa riferimento a controlli sui requisiti, ma non specifica i dettagli richiesti dall'art. 192 del D.Lgs. n. 267/2000 e dall'art. 17 del D.Lgs. n. 36/2023.	NO
22	Cauzioni (per gli appalti d’importo inferire alle soglie UE)	RISPOSTA GENERALE: NO, non è presente la specifica riguardante le cauzioni ai sensi dell'art. 106 e dell'art. 117 del D.lgs n. 36/2023. La determina non menziona se sussistono o meno particolari ragioni per richiedere la cauzione provvisoria e non indica se è necessaria la cauzione definitiva.	NO
23	Modalità di scelta del contraente e ragioni che ne sono alla base (motivare in modo specifico)	"RISPOSTA GENERALE: **NO**, la determina non specifica in modo adeguato le modalità di selezione degli operatori economici, i requisiti di partecipazione, i criteri preferenziali di selezione e i criteri di aggiudicazione. 

**Spiegazione sintetica**: Sebbene la determina faccia riferimento alla procedura negoziata ai sensi dell'articolo 50 comma 1 lettera c) del D.Lgs. 36/2023, non fornisce dettagli sulle modalità di selezione degli operatori economici, né sui requisiti richiesti per la partecipazione. Inoltre, non sono indicati criteri oggettivi per limitare il numero degli operatori invitati, né i criteri di selezione delle offerte. La mancanza di queste informazioni rende la determina incompleta e non conforme alle disposizioni normative richiamate."	NO
24	Rotazione degli affidamenti	"RISPOSTA GENERALE: NO, La determina non esplicita che ""la procedura sarà aggiudicata nel rispetto delle norme sulla rotazione degli affidamenti come contenute all’art. 49 del Dlgs n.36/2023"". Non è presente alcun riferimento alla rotazione degli affidamenti, né viene menzionata la possibilità di reinvitare il contraente uscente o di individuare un affidatario diretto in caso di motivazioni specifiche."	NO
25	Criterio di selezione delle offerte	RISPOSTA GENERALE: **SI**, il criterio di selezione delle offerte è stato scelto nel rispetto degli articoli 107 e 108 del D.Lgs. n. 36/2023, come indicato nella determina.	SI
26	"Indicazione dell’importo massimo stimato a base di gara
Quadro economico dell’intervento  comprensivo di Importo a base di gara, oneri fiscali, costi della sicurezza/interferenziali, revisione dei prezzi, somme a disposizione, supporto al RUP, incentivi (art. 45) modificazioni del contratto preventivabili, proroga, lavori o servizi analoghi, quinto d’obbligo"	RISPOSTA GENERALE: **NO**, la determina non fornisce un'indicazione chiara e dettagliata dell'importo massimo stimato a base di gara, né un quadro economico completo che includa tutti gli elementi richiesti come oneri fiscali, costi della sicurezza, revisione dei prezzi, somme a disposizione, supporto al RUP, incentivi, modificazioni del contratto preventivabili, proroga, lavori o servizi analoghi e quinto d’obbligo.	NO
27	Riferimenti all’obbligo di utilizzo degli strumenti di acquisto e di negoziazione messi a disposizione da CONSIP e da soggetti aggregatori 	RISPOSTA GENERALE: NO, La determina non fa riferimento all'obbligo di utilizzo degli strumenti di acquisto e di negoziazione messi a disposizione da CONSIP e da soggetti aggregatori, né verifica la disponibilità di beni o servizi sul mercato elettronico o l'attivazione di convenzioni CONSIP o CAT Sardegna.	NO
28	Riferimenti alla qualificazione del Comune quale Stazione appaltante	RISPOSTA GENERALE : SI, il Comune di Olbia è identificato come Stazione appaltante nella determina, in quanto viene menzionato il Settore Pianificazione e Gestione del Territorio e si fa riferimento alla procedura di gara per l'affidamento dei lavori, che è di competenza della Stazione appaltante.	SI
29	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE: **NO**, non sono indicati gli estremi di approvazione del bilancio pluriennale vigente. Nella determina si fa riferimento solo alla deliberazione del Consiglio Comunale n. 139 del 18/12/2023 riguardante il Bilancio di Previsione Finanziario 2024/2026, ma non si menzionano gli estremi di approvazione del bilancio pluriennale.	NO
30	Riferimenti deliberazione approvazione PEG e del PIAO	RISPOSTA GENERALE : NO, non è presente il riferimento alla deliberazione di approvazione del Piano Esecutivo di Gestione (PEG) e del Piano Integrato di Attività e Organizzazione (PIAO) nella determina.	NO
31	Impegno di spesa/prenotazione/copertura finanziaria	RISPOSTA GENERALE: SI, [L'importo da impegnare è di € 395.083,91, assoggettato ad IVA al 10% per un importo di € 35.916,72. La determina indica chiaramente la copertura finanziaria nei capitoli di bilancio specificati, rispettando le normative vigenti.]	SI
32	Conformità dei pagamenti con le regole della finanza pubblica vigenti.	RISPOSTA GENERALE: NO, La determina non fa esplicito riferimento alla compatibilità del programma di spesa con le vigenti regole della finanza pubblica. Non è presente un atto che attesti tale conformità.	NO
33	Contributo ANAC	RISPOSTA GENERALE: NO, La determina non menziona l'assunzione dell'impegno di spesa relativo al pagamento del contributo all'ANAC, né indica il capitolo del bilancio e l'anno di riferimento, pertanto non rispetta il requisito previsto.	NO
34	Richiamati e/o allegati	RISPOSTA GENERALE : **SI**, la determina richiama e menziona diversi atti e documenti, tra cui la Delibera di Giunta Comunale n. 260 del 06/07/2016 “Approvazione Patto d’Integrità” e altri documenti pertinenti al procedimento di gara e all'affidamento dei lavori.	SI
35	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: **SI**, la determina fa riferimento agli obblighi di pubblicità e trasparenza previsti dagli articoli 20 e 28 del D.Lgs. 36/2023 e del D.Lgs. 33/2013, indicando che il contratto verrà pubblicato nell'Albo Pretorio on-line e che saranno effettuate le pubblicazioni necessarie secondo le modalità indicate.	SI
36	Pubblicazione atti all’Albo Pretorio Online	RISPOSTA GENERALE: **SI**, la determina prevede la pubblicazione nell'Albo Pretorio online secondo i tempi e le modalità indicate all’art. 12 del regolamento comunale per l’attuazione dei controlli di regolarità amministrativa.	SI
37	Acquisizione del visto di regolarità contabile ai sensi dell’art. 153 del D.Lgs. n. 267/2000	RISPOSTA GENERALE: **SI**, la determina prevede la trasmissione al servizio finanziario per l'acquisizione del visto di regolarità contabile, in conformità con l'art. 153 del D.Lgs. n. 267/2000.	SI
38	Sottoscrizione del Dirigente firmatario dell’atto e dove previsto del R.P. o RUP.	RISPOSTA GENERALE : SI, [La determina è firmata digitalmente dal Dirigente Davide Molinari, il che attesta la sua sottoscrizione. Non è menzionata la sottoscrizione del RUP, ma la presenza della firma del Dirigente è sufficiente per la regolarità formale dell'atto.]	SI
