	Punto	Response	Simple
20	Riferimenti all’obbligo di utilizzo di convenzioni Consip o di soggetti aggregatori	RISPOSTA GENERALE: NO, [Nella determina non si fa riferimento all'adesione a convenzioni Consip o di altri soggetti aggregatori per l'affidamento del servizio di collaudo statico e tecnico-amministrativo. Non è specificato se tali convenzioni siano attive o se il servizio rientri tra le categorie merceologiche previste. Pertanto, non è possibile confermare la regolarità rispetto all'obbligo di utilizzo delle convenzioni.]	NO
21	Riferimenti all’obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento	RISPOSTA GENERALE: NO, L'affidamento è di € 11.292,32, quindi superiore a € 5.000,00 e sarebbe dovuto l'obbligo di utilizzare il mercato elettronico della pubblica amministrazione o il sistema telematico della centrale regionale. Tuttavia, nella determina non è specificato che è stato fatto ricorso a tali strumenti, il che non rispetta la normativa vigente.	NO
22	Indicazioni in merito all’istruttoria propedeutica al provvedimento	RISPOSTA GENERALE: **NO**, la determina non fornisce indicazioni sufficienti riguardo all'istruttoria propedeutica al provvedimento. Non è chiaro se il RUP abbia svolto indagini di mercato adeguate per individuare l'operatore economico, né se siano state considerate le esperienze pregresse o i prezzi praticati in precedenti commesse. Non viene menzionato alcun confronto tra più operatori o modalità di consultazione che giustifichino la scelta dell'affidamento diretto.	NO
23	Denominazione dell’operatore economico affidatario e indicazione relativa all’acquisizione dell’offerta	RISPOSTA GENERALE : SI, l'operatore economico affidatario è l'Ing. Paolo Gentile Careddu, la cui denominazione, sede legale e Partita IVA sono specificati nella determina. L'offerta è pervenuta tramite la piattaforma Sardegna Cat, come indicato nel testo.	SI
24	Importo di affidamento	RISPOSTA GENERALE: NO, [Nella determina non è specificato l'importo complessivo degli eventuali oneri della sicurezza, oneri interferenziali, costo della manodopera dichiarato, contratto collettivo di lavoro applicato, eventuale quinto d’obbligo, revisione dei prezzi, somme a disposizione, supporto al RUP, e incentivi (art. 45). Pertanto, non è possibile verificare la congruità e l'adeguatezza di tali elementi in relazione all'affidamento diretto.]	NO
25	Indicazione di requisiti previsti dalle disposizioni vigenti per il ricorso all’affidamento diretto.	RISPOSTA GENERALE: **SI**, l'operatore economico selezionato, Ing. Paolo Gentile Careddu, è in possesso di documentate esperienze pregresse idonee all’esecuzione delle prestazioni contrattuali, come indicato nel documento di gara unico europeo (DGUE) e verificato dal RUP.	SI
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	RISPOSTA GENERALE: NO, La determina non espone in modo dettagliato le ragioni della scelta dell'operatore economico, né fornisce informazioni sufficienti riguardo al possesso dei requisiti previsti dall'art. 50 del D.Lgs. n. 36/2023, alla congruità del prezzo in rapporto alla qualità della prestazione, e al rispetto del principio di rotazione. Inoltre, non viene menzionata alcuna motivazione specifica che giustifichi l'affidamento diretto in assenza di una procedura aperta al mercato.	NO
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	RISPOSTA GENERALE: NO, La determina non fornisce una motivazione specifica per il ricorso alla procedura ex art. 76 del D.lgs n. 36/2023, il che è necessario per giustificare l'affidamento diretto in situazioni di emergenza o urgenza.	NO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	RISPOSTA GENERALE: **NO**, la determina non fa esplicito riferimento ai principi contenuti nel libro 1, titolo 1, parte 1 del codice dei contratti pubblici, che sono fondamentali per garantire la conformità dell'affidamento ai principi di libera concorrenza, non discriminazione, pubblicità e trasparenza. La mancanza di tale riferimento rappresenta una grave omissione.	NO
29	Dare atto della verifica dei requisiti dell’affidatario	RISPOSTA GENERALE: **SI**, la determina attesta che il RUP ha verificato il possesso dei requisiti di carattere generale di cui all’articolo 100 del D.Lgs. 36/2023 e il possesso di pregresse e documentate esperienze analoghe a quelle di affidamento.	SI
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	RISPOSTA GENERALE: **SI**, il documento di regolarità contributiva (DURC) è stato verificato e risulta conforme, come indicato nel testo della determina.	SI
31	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE : NO, La determina non riporta gli estremi di approvazione del bilancio pluriennale vigente, ma menziona solo deliberazioni di approvazione del bilancio di previsione finanziario 2025-2027.	NO
32	Riferimenti deliberazione approvazione PEG e al PIAO	RISPOSTA GENERALE: NO, [Nella determina non sono presenti riferimenti espliciti alla deliberazione di approvazione del Piano Esecutivo di Gestione (PEG) e al Piano Integrato di Attività e Organizzazione (PIAO), che sono necessari per garantire la regolarità contabile dell'atto.]	NO
33	Impegno di spesa/prenotazione	RISPOSTA GENERALE: SI, l'importo impegnato è di € 11.292,32, comprensivo di IVA al 22%. La determina specifica che l'importo include la cassa al 4% e l'IVA, rispettando le normative vigenti. Non ci sono indicazioni di bilancio e PEG non approvati, quindi non è necessario fare riferimento all'art. 163 del TUEL.	SI
34	Contributo ANAC	RISPOSTA GENERALE : NO, non è stato menzionato l'impegno di spesa relativo al pagamento del contributo all'ANAC, né è indicato il capitolo di bilancio e l'anno di riferimento.	NO
35	Flussi finanziari	RISPOSTA GENERALE: NO, non è presente alcun riferimento all'obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010 nella determina. Non viene menzionato che l'affidatario è tenuto a fornire gli elementi identificativi richiesti dalla legge, né si fa riferimento alle conseguenze del mancato adempimento di tali obblighi.	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	RISPOSTA GENERALE: NO, non è presente un esplicito riferimento nel provvedimento che attesti la compatibilità del programma di spesa con le vigenti regole della finanza pubblica.	NO
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	RISPOSTA GENERALE: [SI], [L'aggiudicatario è correttamente indicato con nome, cognome, ragione sociale, indirizzo, P.Iva e Cod. Fiscale nella determina.]	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	RISPOSTA GENERALE: **NO**, la determina non contiene la comunicazione all’aggiudicatario riguardo all’impegno di spesa, la copertura finanziaria e il CIG, come richiesto dall’art. 191 del D.Lgs. n. 267/2000.	NO
39	Indicazione specifica della tipologia del contratto	"RISPOSTA GENERALE: **SI**, la determina indica specificamente che l'oggetto del contratto è ""Incarico Professionale finalizzato al collaudo statico e tecnico - amministrativo per il Completamento Palazzo di Giustizia"", fornendo così una chiara tipologia del contratto."	SI
40	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: **SI**, la determina fa riferimento all'obbligo di pubblicazione dell'atto nei modi stabiliti dalla normativa vigente in materia di trasparenza, in ottemperanza all’art. 20 del D.Lgs. 36/2023 e al D.Lgs. 33/2013.	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	RISPOSTA GENERALE: **SI**, il patto d’integrità è stato sottoscritto dal professionista incaricato, come indicato nella determina, e sono state effettuate le verifiche necessarie per garantire il rispetto delle misure generali previste dal Piano Triennale di Prevenzione della Corruzione e della Trasparenza (PTPCT) dell'Ente. Inoltre, è stato confermato che il Responsabile Unico del Procedimento non si trova in conflitto di interessi, in conformità con le normative vigenti.	SI
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA GENERALE : **SI**, la determina prevede che il RUP provveda alla pubblicazione del presente atto nei modi stabiliti dalla normativa vigente in ottemperanza all’art. 20 del D.Lgs. 36/2023, al D.Lgs. 33/2013 e ss.mm.ii, e in applicazione al dettato del Regolamento comunale sul Controllo di Regolarità Amministrativa degli atti.	SI
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA GENERALE: NO, [La determina non contiene l'indicazione che avverso il presente provvedimento può essere proposto ricorso da eventuali interessati innanzi alla sezione del Tribunale Amministrativo Regionale di Cagliari nei modi ed entro i termini stabiliti di legge, come richiesto dall’art. 3 della Legge n. 241/1990 sul procedimento amministrativo.]	NO
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	RISPOSTA GENERALE: **SI**, la determina è firmata digitalmente dal Dirigente Diego Ciceri e dal RUP Vincenzo Lombardi, rispettando così i requisiti di sottoscrizione previsti.	SI
45	Presenza del visto di regolarità contabile	RISPOSTA GENERALE: **NO**, la determina non presenta il visto di regolarità contabile, sebbene venga indicato che sarà trasmessa al servizio finanziario per l'acquisizione del visto. La mancanza del visto al momento della redazione della determina è considerata una grave irregolarità.	NO
