	Punto	Response	Simple
22	Indicazioni in merito all’istruttoria propedeutica al provvedimento	RISPOSTA GENERALE: **NO**, non è presente una descrizione dettagliata dell'istruttoria propedeutica al provvedimento. Sebbene si faccia riferimento all'individuazione dell'operatore Quadrica S.r.l. e si menzionino le esperienze pregresse, non sono forniti dettagli specifici sulle modalità di istruttoria adottate dal RUP, come ad esempio se sono state effettuate indagini di mercato, consultazioni con altri operatori economici o analisi di prezzi praticati. Questo rende difficile valutare se l'istruttoria sia stata adeguata e sufficiente secondo i principi di risultato, proporzionalità e buon andamento.	NO
23	Denominazione dell’operatore economico affidatario e indicazione relativa all’acquisizione dell’offerta	RISPOSTA GENERALE : **SI**, [La determina riporta l'indicazione dell'operatore economico affidatario, Quadrica S.r.l. Unipersonale, e specifica che l'affidamento avviene tramite trattativa diretta nel Mercato elettronico di Consip, soddisfacendo così i requisiti richiesti per l'affidamento diretto.]	SI
24	Importo di affidamento	RISPOSTA GENERALE: **NO**, non è presente un dato atto specifico riguardante la congruità del costo della manodopera indicato in sede di presentazione del preventivo dall’affidatario, né l'adeguatezza del contratto collettivo applicato in relazione alle tutele a favore dei lavoratori impiegati nell’appalto. La determina non menziona esplicitamente questi aspetti, che sono fondamentali per la verifica della regolarità amministrativa.	NO
25	Indicazione di requisiti previsti dalle disposizioni vigenti per il ricorso all’affidamento diretto.	RISPOSTA GENERALE: **SI**, l'operatore economico selezionato, Quadrica S.r.l., è in possesso di documentate esperienze pregresse idonee all’esecuzione delle prestazioni contrattuali, in quanto ha eseguito accuratamente per l'Ente il servizio di fornitura di arredi nell’annualità 2022.	SI
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	RISPOSTA GENERALE: **SI**, la determina fornisce una motivazione adeguata per la scelta della procedura e del contraente. Viene evidenziato che l'operatore economico selezionato, Quadrica S.r.l., possiede documentate esperienze pregresse idonee all'esecuzione delle prestazioni contrattuali, avendo già fornito arredi per l'Ente nel 2022. Inoltre, si specifica che l'affidamento diretto è giustificato dalla necessità di procedere in tempi brevi all'arredo dei nuovi uffici del Centro Disabilità Globale e che il valore dell'appalto è inferiore alla soglia comunitaria, il che consente l'utilizzo del MePA. La determina menziona anche la congruità delle spese rispetto alle quantità e qualità del servizio richiesto, rispettando così i principi di motivazione richiesti.	SI
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	RISPOSTA GENERALE: **NO**, la determina non fornisce una motivazione specifica per il ricorso alla procedura ex art. 76 del D.lgs. n. 36/2023. Non è presente una giustificazione adeguata che spieghi le ragioni per cui si è scelto di procedere con l'affidamento diretto, il che è necessario per rispettare le disposizioni normative in materia di contratti pubblici.	NO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	RISPOSTA GENERALE: **NO**, la determina non fa esplicito riferimento ai principi contenuti nel libro 1, titolo 1, parte 1 del codice dei contratti, pertanto non si può confermare la conformità dell’affidamento ai principi e alle norme in materia di appalti pubblici.	NO
29	Dare atto della verifica dei requisiti dell’affidatario	RISPOSTA GENERALE: **NO**, non è presente un esplicito riferimento alla verifica dei requisiti dell’affidatario, come richiesto dall'art. 95 e ss. del D.Lgs. 36/2023. La determina non menziona le verifiche effettuate sui requisiti di ordine generale e speciale per l'affidatario, il che è necessario per garantire la regolarità dell'affidamento diretto.	NO
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	RISPOSTA GENERALE: NO, non è menzionata la regolarità contributiva, DURC o attestazione della stessa nella determina. Non è presente alcuna indicazione riguardo alla verifica della regolarità contributiva dell'impresa Quadrica S.r.l. Unipersonale, il che rappresenta una grave mancanza ai fini dell'affidamento diretto.	NO
31	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE: **NO**, non è presente nella determina alcun riferimento alla deliberazione di approvazione del bilancio pluriennale vigente. Sebbene venga menzionata la deliberazione di Consiglio Comunale n. 139 del 18/12/2023 per l'approvazione del Bilancio di Previsione Finanziario 2024/2026, non sono forniti gli estremi specifici di approvazione del bilancio pluriennale.	NO
32	Riferimenti deliberazione approvazione PEG e al PIAO	RISPOSTA GENERALE: NO, [Nella determina non sono presenti riferimenti specifici alla deliberazione di approvazione del Piano Esecutivo di Gestione (PEG) e al Piano Integrato di Attività e Organizzazione (PIAO), che sono necessari per garantire la regolarità contabile dell'atto.]	NO
33	Impegno di spesa/prenotazione	RISPOSTA GENERALE: SI, l'importo impegnato è di € 5.801,71, di cui € 4.755,50 sono imponibili e assoggettati all'IVA al 22% per un totale di € 1.046,21. Non si fa riferimento a impegni di spesa su più esercizi finanziari, né a esercizio provvisorio, in quanto il bilancio è approvato.	SI
34	Contributo ANAC	RISPOSTA GENERALE : NO, [Nella determina non è menzionato l'impegno di spesa relativo al pagamento del contributo all'ANAC, né è indicato il capitolo del bilancio e l'anno di riferimento, pertanto non rispetta il requisito richiesto.]	NO
35	Flussi finanziari	RISPOSTA GENERALE: NO, non è presente alcun riferimento all'obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010 nella determina. Non viene specificato che l'affidatario è tenuto a fornire gli elementi identificativi richiesti dalla legge, né che il mancato adempimento comporta la nullità del contratto.	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	RISPOSTA GENERALE: **SI**, il provvedimento attesta che il programma dei pagamenti conseguenti all'assunzione degli impegni di spesa è compatibile con le relative regole di finanza pubblica, ai sensi dell'art. 183, comma 8, del D.lgs. 267/2000.	SI
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	RISPOSTA GENERALE: **SI**, l'aggiudicatario è indicato con nome, ragione sociale, indirizzo, P.Iva e Cod. Fiscale nel testo della determina.	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	RISPOSTA GENERALE: **NO**, la determina non contiene la comunicazione all’aggiudicatario dell’impegno di spesa, della copertura finanziaria e del CIG. Non è specificato il numero della determina, il Settore, il CIG e il codice univoco dell'Ente, come richiesto dall’art. 191 del D.Lgs. n. 267/2000.	NO
39	Indicazione specifica della tipologia del contratto	"RISPOSTA GENERALE: **SI**, la determina indica specificamente che l'oggetto del contratto è la ""fornitura arredi per uffici"", rispettando così il requisito di indicazione della tipologia del contratto."	SI
40	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: **SI**, la determina fa riferimento all'art. 28 del D.lgs. 36/2023, specificando che i dati relativi alla procedura saranno comunicati tempestivamente alla BDNCP tramite la piattaforma di approvvigionamento digitale utilizzata dall'Ente, rispettando così gli obblighi di trasparenza previsti.	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	RISPOSTA GENERALE: **SI**, la determina fa riferimento al rispetto delle prescrizioni contenute nel Piano Triennale di Prevenzione della Corruzione e della Trasparenza (PTPCT) dell'Ente, specificando che sono state attuate le misure previste nell'area contratti (B).	SI
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA GENERALE : **SI**, La determina prevede la pubblicazione della presente determinazione dirigenziale secondo i tempi e le modalità di cui all’art. 12 del regolamento comunale per l’attuazione dei controlli di regolarità amministrativa e dell’art. 18 del Regolamento degli uffici e dei Servizi.	SI
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA GENERALE: [SI], [La determina indica correttamente che avverso il provvedimento è ammesso ricorso giurisdizionale innanzi al TAR Sardegna entro i termini di legge, in conformità con l’art. 3 della Legge n. 241/1990 sul procedimento amministrativo.]	SI
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	RISPOSTA GENERALE: **SI**, la determina è sottoscritta digitalmente dal Dirigente Giulia Lucia F Spano, che è anche il RUP della procedura, come indicato nel testo della determina.	SI
45	Presenza del visto di regolarità contabile	RISPOSTA GENERALE: **SI**, la determina prevede esplicitamente che sarà trasmessa al servizio finanziario per l’acquisizione del visto di regolarità contabile, come indicato nell'ultima parte del documento.	SI
