	Punto	Response	Simple
10	Norme di principio   Art. 4 del Dlgs n.36/2023. (Criterio interpretativo e applicativo)	RISPOSTA GENERALE: NO, La determina non fa esplicito riferimento ai principi di cui agli articoli 1, 2 e 3 del Dlgs n.36/2023, né indica in che modo si sono contemperati i principi codicistici con l'obiettivo prioritario del risultato in termini di qualità, tempestività ed economicità.	NO
11	Regolamenti dell’ente quali:  - Statuto Comunale;  - Regolamento di contabilità;  - Regolamento dei contratti	RISPOSTA GENERALE : **NO**, la determina non menziona esplicitamente il Regolamento di contabilità e il Regolamento dei contratti. Sebbene faccia riferimento allo Statuto Comunale, è necessario che tutti i regolamenti richiesti siano citati per garantire la piena regolarità della determina.	NO
12	Indicazione dei riferimenti della determina a contrarre “semplificata” adottata	"RISPOSTA GENERALE : NO, non è presente una determina a contrarre ""semplificata"" che indichi in modo chiaro l'oggetto dell'affidamento, l'importo, il fornitore, le ragioni della scelta del fornitore, e il possesso dei requisiti di carattere generale e tecnico-professionali. La mancanza di tali informazioni comporta un grave errore procedurale."	NO
13	Indicazione dei riferimenti della determina a contrarre “non semplificata” adottata	RISPOSTA GENERALE : NO, La determina non fa esplicito riferimento alla determina a contrarre adottata come provvedimento propedeutico, né indica numero e data per l’individuazione dell’acquisto. Inoltre, non si menzionano i termini entro i quali la procedura avrebbe dovuto concludersi.	NO
14	Elementi da approvare con la determina a contrarre nel caso di provvedimento unico	RISPOSTA GENERALE: **NO**, non è presente l'indicazione dell'interesse pubblico che si intende soddisfare e non sono forniti dettagli sufficienti sulle caratteristiche delle opere, beni o servizi che si intendono acquistare. Inoltre, non è menzionato un progetto esecutivo completo o un capitolato d'appalto/schema di contratto, come richiesto dalla normativa.	NO
15	Per gli appalti di servizi: DUVRI	RISPOSTA GENERALE: NO, Non è presente il DUVRI o l'attestazione del progettista che certifichi che non è necessario redigere il DUVRI, pertanto non è possibile verificare la regolarità in relazione ai costi per l'attuazione delle misure di contrasto alle interferenze.	NO
16	Suddivisione in lotti e norme sull’indebito frazionamento	RISPOSTA GENERALE: NO, La determina non contiene alcuna motivazione riguardo alla mancata suddivisione dell'appalto in lotti, né fa riferimento alle ragioni oggettive che giustificherebbero tale decisione. Non è presente un’argomentazione che discrimini il mancato frazionamento in relazione ai principi di concorrenza per le piccole e medie imprese.	NO
17	Validazione (in caso di lavori pubblici)	RISPOSTA GENERALE: **NO**, non sono indicati gli estremi dell’avvenuta validazione del progetto posto a base di gara nella determina. La determina fa riferimento alla procedura di affidamento diretto, ma non menziona esplicitamente la validazione del progetto, che è un elemento necessario per l'affidamento dei lavori pubblici.	NO
18	Criteri Ambientali Minimi (CAM)	RISPOSTA GENERALE: NO, non è presente alcuna indicazione riguardante i Criteri Ambientali Minimi (CAM) nella determina. Non è specificato se i lavori rientrano o meno nell'ambito di applicazione dei CAM adottati ed in vigore, né è menzionato il DM relativo.	NO
19	Cauzione	RISPOSTA GENERALE: NO, non è presente la previsione relativa alla cauzione nella determina. Non è stata specificata la necessità di presentare una cauzione definitiva né è stata indicata la motivazione per la quale non si richiede, come previsto dall’art. 117 del D.lgs n. 36/2023.	NO
20	Riferimenti all’obbligo di utilizzo di convenzioni Consip o di soggetti aggregatori	RISPOSTA GENERALE: NO, [La determina non fa esplicito riferimento all'adesione a convenzioni Consip o di soggetti aggregatori per l'affidamento del servizio. Non viene menzionato se vi siano convenzioni attive relative ai lavori/servizi/forniture oggetto dell'appalto, né si indicano le ragioni per cui non si è aderito a tali convenzioni. Inoltre, non è specificato se il bene o servizio rientra tra le categorie merceologiche previste.]	NO
21	Riferimenti all’obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento	RISPOSTA GENERALE : NO, [Nella determina si fa riferimento a un importo di € 9.136,26 per l'affidamento del servizio, il che implica che l'obbligo di utilizzo del mercato elettronico della pubblica amministrazione (MEPA) avrebbe dovuto essere rispettato, ma non viene menzionato alcun ricorso a tale sistema.]	NO
22	Indicazioni in merito all’istruttoria propedeutica al provvedimento	RISPOSTA GENERALE: **NO**, non sono fornite indicazioni sufficienti in merito all'istruttoria propedeutica al provvedimento. Nella determina non risulta esplicitato il processo di valutazione dell’opportunità di interpellare più operatori, né come sia stata condotta l'istruttoria al fine di individuare l'operatore economico idoneo. Non ci sono dettagli sull'analisi di mercato effettuata dal RUP, sulle scelte riguardanti i preventivi richiesti o sulle modalità di consultazione degli operatori economici.	NO
23	Denominazione dell’operatore economico affidatario e indicazione relativa all’acquisizione dell’offerta	RISPOSTA GENERALE : SI, l'operatore economico affidatario è l'Ing. Paolo Gentile Careddu, con sede legale ad Olbia e Partita IVA 00374800902. L'offerta è pervenuta tramite la piattaforma Sardegna Cat, correttamente firmata digitalmente, con scadenza per la presentazione delle offerte fissata alle ore 09:00 del 23.12.2024.	SI
24	Importo di affidamento	RISPOSTA GENERALE: NO, non è presente un dato atto sulla congruità del costo della manodopera indicato dal affidatario né sull'adeguatezza del contratto collettivo applicato in relazione alle tutele a favore dei lavoratori impiegati nell’appalto. La determina non menziona esplicitamente tali aspetti, che sono essenziali per la regolarità amministrativa dell'affidamento.	NO
25	Indicazione di requisiti previsti dalle disposizioni vigenti per il ricorso all’affidamento diretto.	RISPOSTA GENERALE : **SI**, è stato verificato dal RUP che l'operatore economico invitato possiede i requisiti di carattere generale di cui all’articolo 100 del D.Lgs. 36/2023 e ha documentate esperienze pregresse idonee all’esecuzione delle prestazioni contrattuali.	SI
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	RISPOSTA GENERALE : NO, La determina non espone in modo dettagliato le ragioni della scelta dell’affidatario, né giustifica sufficientemente il ricorso all'affidamento diretto. Sebbene si faccia riferimento all'art. 50 del D.Lgs. n. 36/2023, manca un'analisi approfondita riguardo al possesso dei requisiti da parte dell'operatore economico selezionato, alla congruità del prezzo in rapporto alla qualità della prestazione e al rispetto del principio di rotazione. Inoltre, non viene menzionata la motivazione per la quale si è scelto di non applicare la rotazione in questo caso specifico.	NO
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	RISPOSTA GENERALE: NO, La determina non contiene una motivazione specifica del ricorso alla procedura ex art. 76 del Dlgs n. 36/2023. La mancanza di tale motivazione rappresenta una gravità, in quanto è richiesta per giustificare l'affidamento diretto in casi particolari.	NO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	RISPOSTA GENERALE : NO, [La determina non menziona esplicitamente il rispetto dei principi e delle norme in materia di appalti pubblici contenuti nel libro 1, titolo 1, parte 1 del codice dei contratti. È fondamentale che la stazione appaltante documenti e dichiari il rispetto di tali principi per garantire la legittimità dell'affidamento.]	NO
29	Dare atto della verifica dei requisiti dell’affidatario	RISPOSTA GENERALE: **SI**, la determina evidenzia che il Responsabile Unico del Procedimento (RUP) ha verificato il possesso dei requisiti di carattere generale di cui all’articolo 100 del D.Lgs. 36/2023, nonché delle pregresse e documentate esperienze analoghe a quelle di affidamento.	SI
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	RISPOSTA GENERALE: NO, non è presente un documento di regolarità contributiva (DURC) o attestazione di regolarità contributiva nella determina. La mancanza di tale documento è considerata una grave irregolarità per l'affidamento diretto.	NO
31	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE : NO, La determina non indica gli estremi di approvazione del bilancio pluriennale vigente, pertanto non sono forniti i riferimenti necessari.	NO
32	Riferimenti deliberazione approvazione PEG e al PIAO	RISPOSTA GENERALE: NO, [Nella determina non sono presenti riferimenti espliciti alla deliberazione di approvazione del Piano Esecutivo di Gestione (PEG) né al Piano Integrato di Attività e Organizzazione (PIAO), pertanto non rispetta il punto richiesto.]	NO
33	Impegno di spesa/prenotazione	RISPOSTA GENERALE : SI, l'importo impegnato è pari a € 11.292,32, assoggettato a IVA al 22%. La determina menziona che l'importo comprende IVA e cassa al 4%, rispettando i requisiti di spesa previsti. Non si fa riferimento a bilancio o PEG non approvati, quindi si presume la regolarità della procedura.	SI
34	Contributo ANAC	RISPOSTA GENERALE: NO, non è presente alcun riferimento al pagamento del contributo all'ANAC relativo a questo affidamento, né l'impegno di spesa è stato assunto sul cap. del bilancio indicato.	NO
35	Flussi finanziari	RISPOSTA GENERALE: NO, non è presente nella determina la specificazione riguardante l'obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010. La determina non menziona esplicitamente tale obbligo né le conseguenze legate al mancato adempimento, il che rappresenta una mancanza in materia di regolarità amministrativa.	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	RISPOSTA GENERALE : NO, non è presente un'esplicita menzione nel provvedimento riguardante la compatibilità del programma di spesa con le vigenti regole della finanza pubblica.	NO
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	RISPOSTA GENERALE : SI, [L'aggiudicatario è correttamente indicato con nome, cognome, ragione sociale, indirizzo, Partita IVA e Codice Fiscale, come richiesto nella determina.]	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	RISPOSTA GENERALE: **SI**, la determina comunica all’aggiudicatario l’impegno di spesa, la copertura finanziaria e il CIG (Codice Identificativo di Gara) come richiesto, specificando i dettagli necessari per la presentazione della fattura.	SI
39	Indicazione specifica della tipologia del contratto	"RISPOSTA GENERALE: **SI**, la determina specifica chiaramente la tipologia del contratto, ovvero ""Incarico Professionale finalizzato al collaudo statico e tecnico - amministrativo per il Completamento Palazzo di Giustizia""."	SI
40	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: **SI**, gli obblighi di pubblicità e trasparenza sono rispettati. Nella determina si fa riferimento all'art. 20 del D.Lgs. 36/2023 e alla normativa vigente in materia, affermando che il RUP provvederà alla pubblicazione del presente atto nei modi stabiliti dalla normativa, garantendo così la trasparenza richiesta per i contratti pubblici.	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	RISPOSTA GENERALE : **SI**, il testo della determina menziona esplicitamente che è stato sottoscritto il Patto di Integrità approvato dal Comune con deliberazione G.C. n. 260 del 06/07/2016, e si evidenzia il rispetto delle misure generali previste dal Piano. Inoltre, non ci sono indicatori di conflitto di interessi e si fa riferimento al codice di comportamento integrativo, assicurando conformità alle prescrizioni di anticorruzione e trasparenza.	SI
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA GENERALE: **NO**, non risulta menzionata la pubblicazione della determina all'Albo Pretorio Online, contrariamente a quanto previsto dal regolamento comunale sul Controllo di Regolarità Amministrativa e dal Regolamento degli uffici e dei servizi.	NO
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA GENERALE: NO, La determina non contiene l'indicazione che avverso il presente provvedimento può essere proposto ricorso da eventuali interessati innanzi alla sezione del Tribunale Amministrativo Regionale di Cagliari, come previsto dall’art. 3 della Legge n. 241/1990.	NO
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	RISPOSTA GENERALE : **SI**, la determina è firmata digitalmente dal Dirigente (Diego Ciceri) e dal RUP (Vincenzo Lombardi), rispettando così i requisiti di regolarità formale per la sottoscrizione dell'atto.	SI
45	Presenza del visto di regolarità contabile	RISPOSTA GENERALE: **NO**, non è presente il visto di regolarità contabile. La determina prevede la trasmissione al servizio finanziario per l'acquisizione del visto, ma questo non è stato ancora ottenuto.	NO
