	Punto	Response	Simple
17	Validazione (in caso di lavori pubblici)	RISPOSTA GENERALE: NO, non è presente alcun riferimento agli estremi dell’avvenuta validazione del progetto posto a base di gara nella determina. La determina non menziona la necessità di validazione del progetto, poiché si tratta di un affidamento diretto e non di un appalto per lavori pubblici.	NO
18	Criteri Ambientali Minimi (CAM)	RISPOSTA GENERALE: NO, non è specificato se i servizi di formazione e aggiornamento del Software AuditingPA rientrano nell'ambito di applicazione dei Criteri Ambientali Minimi (CAM) adottati in base alla normativa vigente. La determina non menziona i CAM né fa riferimento a un Piano per la sostenibilità ambientale dei consumi del settore della pubblica amministrazione.	NO
19	Cauzione	RISPOSTA GENERALE: **NO**, la determina non contiene alcun riferimento alla richiesta di cauzione definitiva ai sensi dell’art. 117 del Dlgs n. 36/2023, né menziona la ragione per cui non si richiede la cauzione. È importante inserire una formulazione adeguata per chiarire questa situazione.	NO
20	Riferimenti all’obbligo di utilizzo di convenzioni Consip o di soggetti aggregatori	"RISPOSTA GENERALE: SI, l'atto specifica che non ci sono convenzioni attive relative alla fornitura oggetto dell'affidamento. Nella determina, si afferma che ""non ci sono Convenzioni attive relative alla fornitura oggetto del presente affidamento"" e che ""non risultano attive convenzioni Consip... aventi ad oggetto la fornitura di che trattasi"", giustificando quindi l'affidamento diretto sulla base dell'assenza di convenzioni valide."	SI
21	Riferimenti all’obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento	RISPOSTA GENERALE : SI, l'affidamento è stato effettuato tramite il Mercato Elettronico della Pubblica Amministrazione (MEPA) come indicato nella determina. Inoltre, si fa riferimento all'art. 1, comma 449 della legge 296/2006, che stabilisce l'obbligo di utilizzare il MEPA per importi pari o superiori a 5.000 euro e inferiori alla soglia di rilievo comunitario.	SI
22	Indicazioni in merito all’istruttoria propedeutica al provvedimento	RISPOSTA GENERALE : **NO**, non è presente un'indicazione sufficiente riguardo all'istruttoria propedeutica al provvedimento. Sebbene la determina menzioni che l'operatore economico è stato scelto in base a precedenti forniture di qualità, non vengono forniti dettagli specifici sulle indagini di mercato condotte dal RUP o sull'analisi dei prezzi praticati, né si fa riferimento a consultazioni con altri operatori economici o a modalità di interpellanza. Pertanto, non è garantito che l'istruttoria sia stata adeguata e sufficiente per identificare una soluzione ottimale in termini di qualità e economicità.	NO
23	Denominazione dell’operatore economico affidatario e indicazione relativa all’acquisizione dell’offerta	RISPOSTA GENERALE: SI, la determina riporta la denominazione dell'operatore economico affidatario, che è la Fondazione PromoPA, con sede legale a Lucca e il relativo codice fiscale/partita IVA. È presente anche l'indicazione dell'importo complessivo dell'affidamento e i riferimenti all'offerta, che è stata acquisita tramite il MePA di Consip.	SI
24	Importo di affidamento	RISPOSTA GENERALE: NO, Non è stata fornita evidenza dell'importo complessivo degli eventuali oneri della sicurezza, oneri interferenziali, costo della manodopera dichiarato, contratto collettivo di lavoro applicato, eventuale quinto d’obbligo, revisione dei prezzi, somme a disposizione, supporto al RUP o incentivi. Anche se l'importo totale di € 4.026,00 è menzionato, non sono specificati i dettagli richiesti dal punto in oggetto.	NO
25	Indicazione di requisiti previsti dalle disposizioni vigenti per il ricorso all’affidamento diretto.	"RISPOSTA GENERALE : SI, L'operatore economico selezionato ha dimostrato di avere ""documentate esperienze pregresse idonee all’esecuzione delle prestazioni contrattuali"" come indicato nella determina."	SI
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	RISPOSTA GENERALE: **SI**, la determina fornisce una motivazione adeguata per la scelta dell'affidatario. Viene infatti specificato che l'operatore economico ha fornito in precedenza forniture analoghe di ottimo livello, rispettando i tempi e la disciplina contrattuale. Inoltre, si sottolinea che il prezzo è competitivo rispetto alla media di mercato e si menzionano le ragioni che giustificano l'affidamento diretto, in particolare il modesto valore dell'appalto e la congruità dell'offerta rispetto alle necessità dell'ente, nel rispetto del principio di rotazione.	SI
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	RISPOSTA GENERALE : NO, La determina non fornisce una motivazione specifica del ricorso alla procedura ex art. 76 del Dlgs n. 36/2023, il che rappresenta una grave mancanza.	NO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	RISPOSTA GENERALE: **SI**, l'affidamento è conforme ai principi e alle norme in materia di appalti pubblici, come indicato nel testo della determina, che fa riferimento specifico al rispetto dei principi contenuti nel Libro I, Parte I del Decreto Legislativo n. 36/2023.	SI
29	Dare atto della verifica dei requisiti dell’affidatario	RISPOSTA GENERALE : SI, La determina fa riferimento alla verifica dei requisiti dell'affidatario, specificando che è stata acquisita la documentazione attestante il possesso dei requisiti di ordine generale secondo quanto previsto dal D.Lgs. 36/2023, e che sono state effettuate le verifiche necessarie.	SI
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	RISPOSTA GENERALE: **SI**, il Documento Unico di Regolarità Contributiva (DURC) dell'impresa è stato verificato e risulta regolare, come indicato nel testo della determina.	SI
31	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE : NO, La determina non riporta gli estremi di approvazione del bilancio pluriennale vigente.	NO
32	Riferimenti deliberazione approvazione PEG e al PIAO	RISPOSTA GENERALE: NO, La determina non fa riferimento esplicito alla deliberazione di approvazione del PEG e al Piano Integrato di Attività e Organizzazione (PIAO).	NO
33	Impegno di spesa/prenotazione	RISPOSTA GENERALE: SI, l'importo impegnato è di € 4.026,00, di cui € 3.050,00 esente IVA e € 976,00 assoggettato all'aliquota IVA del 22%. La determina indica chiaramente la suddivisione dell'importo e specifica che la formazione è esente IVA ai sensi dell'articolo 10, primo comma, n. 20) del D.P.R. 633/72.	SI
34	Contributo ANAC	RISPOSTA GENERALE: NO, Non è menzionato alcun impegno di spesa relativo al pagamento del contributo all'ANAC nella determina, pertanto non rispetta il requisito previsto per affidamenti di importo pari o superiore ad € 40.000,00.	NO
35	Flussi finanziari	RISPOSTA GENERALE : NO, La determina non contiene alcun riferimento all'obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010, né specifica le conseguenze in caso di mancato adempimento.	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	RISPOSTA GENERALE: **SI**, il provvedimento di impegno attesta che il programma dei pagamenti è compatibile con i relativi stanziamenti di cassa e con le regole di finanza pubblica, come indicato nel testo della determina.	SI
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	RISPOSTA GENERALE : SI, l'aggiudicatario è indicato con nome, ragione sociale (Fondazione PromoPA), indirizzo (Viale Luporini, 37/57, Lucca), P.Iva e Codice Fiscale.	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	RISPOSTA GENERALE: **NO**, la determina non contiene informazioni relative all'impegno di spesa, alla copertura finanziaria e al CIG in modo esplicito nella comunicazione all'aggiudicatario. Non sono state menzionate le specifiche richieste come il numero della determina, il Settore e il codice univoco dell'Ente.	NO
39	Indicazione specifica della tipologia del contratto	"RISPOSTA GENERALE : **SI**, la determina specifica la tipologia del contratto come ""progetto formativo nella predisposizione di atti conformi al Codice dei Contratti (D.Lgs. 36/2023) e in adeguamento alle disposizioni del Correttivo al Nuovo Codice dei contratti pubblici (D.lgs 209/2024)""."	SI
40	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: **SI**, la determina fa riferimento all'art. 20 e 28 del Codice dei contratti pubblici e specifica che tutti gli atti della procedura di gara sono soggetti agli obblighi di trasparenza previsti, in conformità con il D.Lgs. n. 33/2013 e ss.mm.ii.	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	RISPOSTA GENERALE : **NO**, non è presente un esplicito riferimento al rispetto delle prescrizioni del PTPCT (Piano Triennale di Prevenzione della Corruzione e della Trasparenza) dell’Ente nella determina. Non sono menzionati i punti relativi al patto d’integrità, alle misure generali previste dal Piano, né alle misure specifiche contenute nell'area contratti del PTPCT.	NO
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA GENERALE : SI, [La determina prevede la pubblicazione della presente determinazione dirigenziale secondo i tempi e le modalità di cui all’art. 12 del regolamento comunale per l’attuazione dei controlli di regolarità amministrativa, quindi è rispettata la prescrizione.]	SI
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA GENERALE : [SI], [La determina riporta correttamente che avverso il presente provvedimento è ammesso ricorso giurisdizionale innanzi al TAR Sardegna, in conformità a quanto previsto dall’art. 120 del D.Lgs. 104/2010, così come sostituito dall’art. 209 del D.Lgs. n. 36/2023.]	SI
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	RISPOSTA GENERALE: **SI**, La determina è sottoscritta dal Dirigente Maurizio Guadagno e dal RUP Dott. Paolo Contu, conforme alle disposizioni normative riguardanti la sottoscrizione degli atti.	SI
45	Presenza del visto di regolarità contabile	RISPOSTA GENERALE: NO, La determina non riporta esplicitamente la presenza del visto di regolarità contabile, ma menziona che sarà trasmessa al servizio finanziario per l'acquisizione del visto. Questo indica che il visto non è ancora stato ottenuto al momento della redazione della determina.	NO
