	Punto	Response	Simple
14	Oggetto del contratto	RISPOSTA GENERALE: NO, non è presente il progetto esecutivo completo di quanto previsto all’allegato I.7 del Dlgs. N. 36/2023 o, nel caso di beni e servizi, il capitolato d’appalto oppure quaderno d’oneri, oppure schema di contratto. La determina non evidenzia la presenza di tali documenti, il che è necessario ai sensi dell'art. 192 del D.Lgs. n. 267/2000.	NO
15	DUVRI (per i servizi)	RISPOSTA GENERALE: **NO**, la determina non contiene riferimento al DUVRI né ad un'attestazione del progettista che certifichi l'assenza di necessità di redazione del DUVRI. Di conseguenza, non è presente la quantificazione degli oneri pertinenti la sicurezza da rischio interferenziale.	NO
16	Costo della mano d’opera; contratto applicabile 	RISPOSTA GENERALE: NO, non è presente un riferimento esplicito al costo della mano d'opera e al contratto applicabile nella determina. La determina si concentra principalmente sull'aggiudicazione e sul quadro economico, senza specificare dettagli sul costo della mano d'opera.	NO
17	Suddivisione in lotti e indebito frazionamento	RISPOSTA GENERALE: NO, Non risulta nella determina alcuna motivazione in merito alla mancata suddivisione dell'appalto in lotti, né è presente una giustificazione secondo quanto previsto dall’art. 58 del Dlgs n. 36/2023. Pertanto, si evidenzia una carenza documentale riguardante il rispetto dei principi di concorrenza paritaria per le piccole e medie imprese.	NO
18	Validazione (in caso di lavori pubblici)	RISPOSTA GENERALE : NO, [Nella determina non sono citati gli estremi dell’avvenuta validazione del progetto posto a base di gara, il che è richiesto per la correttezza della documentazione di gara.]	NO
19	Criteri Ambientali minimi 	RISPOSTA GENERALE: NO, Non è stata fornita nella determina alcuna indicazione riguardo alla valutazione se i lavori rientrano o meno nell'ambito di applicazione dei criteri ambientali minimi (CAM) adottati. Non è citato il DM pertinente e manca la dichiarazione relativa all'applicazione dei CAM secondo quanto richiesto dall'art. 18 della L. 221/2015 e dall’art. 57 comma 2 del Dlgs n.36/2023.	NO
20	Forma del contratto	RISPOSTA GENERALE: NO, La determina non specifica la tipologia di contratto da adottare, pertanto non rispetta il requisito previsto dall'art. 192 del D.Lgs. n. 267/2000. Non sono presenti motivazioni in caso di utilizzo di altre modalità rispetto a quelle previste dall’articolo 18.	NO
21	Clausole del contratto ritenute essenziali	RISPOSTA GENERALE: **NO**, non è presente una chiara indicazione dei requisiti di ordine generale e speciale richiesti, né degli ulteriori requisiti essenziali relativi all'appalto, come l'esclusione automatica dell'offerta anomala o limitazioni all'avvalimento. La determina fa riferimento a controlli sui requisiti e si menzionano articoli del Codice, ma non sono esplicitati i requisiti specifici esatti o le clausole contrattuali ritenute essenziali.	NO
22	Cauzioni (per gli appalti d’importo inferire alle soglie UE)	RISPOSTA GENERALE: **NO**, non è presente nella determina alcuna menzione riguardo all'assenza o presenza di cauzioni, in violazione degli obblighi previsti dall’art. 106 e dall’art. 117 del D.lgs n.36/2023.	NO
23	Modalità di scelta del contraente e ragioni che ne sono alla base (motivare in modo specifico)	RISPOSTA GENERALE : NO, [La determinazione non specifica adeguatamente le modalità di selezione degli operatori economici, né fornisce una motivazione chiara per la scelta della procedura negoziata applicata, contrariamente a quanto previsto dall'art. 50 del D.Lgs. n. 36/2023 e dagli altri requisiti normativi indicati. Inoltre, manca l'indicazione dei requisiti di partecipazione e dei criteri di aggiudicazione delle offerte.]	NO
24	Rotazione degli affidamenti	"RISPOSTA GENERALE: NO, La determina non esplicita che ""la procedura sarà aggiudicata nel rispetto delle norme sulla rotazione degli affidamenti come contenute all'art. 49 del Dlgs n.36/2023"". Non viene fornita alcuna motivazione riguardo alla struttura del mercato o assenza di alternative, né si menziona il contraente uscente o l'analisi della sua precedente esecuzione."	NO
25	Criterio di selezione delle offerte	RISPOSTA GENERALE: **SI**, [La determina fa riferimento al criterio di selezione delle offerte applicando il criterio del minor prezzo, conforme agli artt. 107 e 108 del D.Lgs. n. 36/2023.]	SI
26	"Indicazione dell’importo massimo stimato a base di gara
Quadro economico dell’intervento  comprensivo di Importo a base di gara, oneri fiscali, costi della sicurezza/interferenziali, revisione dei prezzi, somme a disposizione, supporto al RUP, incentivi (art. 45) modificazioni del contratto preventivabili, proroga, lavori o servizi analoghi, quinto d’obbligo"	RISPOSTA GENERALE : **NO**, Il quadro economico dell'intervento non fornisce sufficienti dettagli circa l'importo massimo stimato a base di gara, né menziona specificamente gli elementi obbligatori quali oneri fiscali, costi della sicurezza, revisione dei prezzi e somme a disposizione in modo esplicito e completo. Mancano anche indicazioni sui lavori o servizi analoghi e sulle modificazioni del contratto preventivabili.	NO
27	Riferimenti all’obbligo di utilizzo degli strumenti di acquisto e di negoziazione messi a disposizione da CONSIP e da soggetti aggregatori 	RISPOSTA GENERALE: NO, Non è presente nella determina alcun riferimento alla verifica dell'obbligo di utilizzo degli strumenti di acquisto e negoziazione messi a disposizione da CONSIP e da soggetti aggregatori. Non è stata indicata l'assenza di convenzioni attive o che i beni o servizi in oggetto siano reperibili sul mercato elettronico con le necessarie qualità.	NO
28	Riferimenti alla qualificazione del Comune quale Stazione appaltante	RISPOSTA GENERALE : SI, Il Comune di Olbia è citato come Stazione appaltante nella determina, in particolare nei contesti relativi all'aggiudicazione e alla gestione della procedura d'appalto.	SI
29	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE : **NO**, non sono indicati gli estremi di approvazione del bilancio pluriennale vigente nella determina. Sebbene venga menzionata la deliberazione del Consiglio Comunale n. 139 del 18/12/2023 per l'approvazione del Bilancio di Previsione Finanziario 2024/2026, non sono forniti i riferimenti specifici relativi al bilancio pluriennale.	NO
30	Riferimenti deliberazione approvazione PEG e del PIAO	RISPOSTA GENERALE: NO, non è presente il riferimento alla deliberazione di approvazione del Piano Esecutivo di Gestione (PEG) e del Piano Integrato di Attività e Organizzazione (PIAO) nella determina.	NO
31	Impegno di spesa/prenotazione/copertura finanziaria	RISPOSTA GENERALE: SI, [L'importo complessivo da impegnare è di € 395.083,91, di cui € 359.167,19 per i lavori e € 35.916,72 per IVA al 10%. La copertura finanziaria è garantita dai capitoli di spesa indicati nella determinazione, pertanto non è necessario fare riferimento all’art. 163 del TUEL e gli impegni di spesa riguardano un solo esercizio finanziario.]	SI
32	Conformità dei pagamenti con le regole della finanza pubblica vigenti.	RISPOSTA GENERALE: **NO**, non è presente nel provvedimento un esplicito riferimento che attesti la compatibilità del programma di spesa con le vigenti regole della finanza pubblica.	NO
33	Contributo ANAC	RISPOSTA GENERALE: **NO**, nel testo della determina non è presente alcun riferimento all'assunzione dell'impegno di spesa relativo al pagamento del contributo all'ANAC, né è indicato il capitolo di bilancio corrispondente.	NO
34	Richiamati e/o allegati	RISPOSTA GENERALE: **NO**, Non risultano citati documenti specifici come disciplinari di gara, bando, schema di lettera di invito, schema di contratto o patto di integrità nella determina, sebbene siano menzionati vari atti e determinazioni precedenti.	NO
35	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: SI, La determina cita esplicitamente l'obbligo di pubblicazione ai sensi dell'art. 20 e 28 del D.Lgs. 36/2023 e dell'art. 37 del D.Lgs. 33/2013, ottemperando così agli obblighi di trasparenza previsti per le procedure di gara.	SI
36	Pubblicazione atti all’Albo Pretorio Online	RISPOSTA GENERALE: **SI**, la determinazione prevede la pubblicazione nell'Albo Pretorio on-line secondo i tempi e le modalità indicate all’art. 12 del regolamento comunale per l’attuazione dei controlli di regolarità amministrativa.	SI
37	Acquisizione del visto di regolarità contabile ai sensi dell’art. 153 del D.Lgs. n. 267/2000	RISPOSTA GENERALE : **SI**, La determina prevede esplicitamente di trasmettere il provvedimento al Responsabile del Servizio Finanziario per i provvedimenti di competenza, inclusa l'acquisizione del visto di regolarità contabile ai sensi dell’art. 153 del D.Lgs. n. 267/2000.	SI
38	Sottoscrizione del Dirigente firmatario dell’atto e dove previsto del R.P. o RUP.	RISPOSTA GENERALE : SI, La determina è firmata digitalmente dal Dirigente DAVIDE MOLINARI, attestando la sua sottoscrizione. Non ci sono indicazioni riguardo al RUP, ma la sottoscrizione del Dirigente è presente.	SI
