	Punto	Response	Simple
10	Norme di principio   Art. 4 del Dlgs n.36/2023. (Criterio interpretativo e applicativo)	RISPOSTA GENERALE : SI, [La determina fa riferimento all'art. 50 del D.Lgs. n. 36/2023 e considera i principi di libera concorrenza, non discriminazione, trasparenza e correttezza, evidenziando l'importanza di contemperare i principi codicistici con l'obiettivo prioritario del risultato in termini di qualità, tempestività ed economicità.]	SI
11	Regolamenti dell’ente quali:  - Statuto Comunale;  - Regolamento di contabilità;  - Regolamento dei contratti	"RISPOSTA GENERALE: **SI**, la determina fa riferimento al ""Regolamento di contabilità dell’Ente"" e menziona anche il ""Regolamento Comunale sul Controllo Reg. Amministrativa"", il che implica il rispetto delle normative interne dell'ente. Tuttavia, non viene esplicitamente citato il ""Regolamento dei contratti"", ma la normativa generale sui contratti è comunque richiamata."	SI
12	Indicazione dei riferimenti della determina a contrarre “semplificata” adottata	"RISPOSTA GENERALE : NO, La determina non contiene una sezione specifica che indichi i riferimenti della determina a contrarre ""semplificata"" adottata, violando così le disposizioni previste per l'affidamento diretto ex art. 50, comma 1, lett. a) e b) del D.Lgs. n. 36/2023."	NO
13	Indicazione dei riferimenti della determina a contrarre “non semplificata” adottata	"RISPOSTA GENERALE: NO, La determina non fa esplicito riferimento all'adozione di una determina a contrarre ""non semplificata"" con numero e data, né indica i termini entro cui la procedura avrebbe dovuto concludersi."	NO
14	Elementi da approvare con la determina a contrarre nel caso di provvedimento unico	RISPOSTA GENERALE: NO, non è presente l'indicazione dell'interesse pubblico che intende soddisfare l'amministrazione, né le caratteristiche delle opere, dei beni, dei servizi che si intendono acquistare. Inoltre, non è specificato il progetto esecutivo completo di quanto previsto all'allegato I.7 del Dlgs. N36/2023, né il capitolato d'appalto o quaderno d'oneri per i beni e servizi.	NO
15	Per gli appalti di servizi: DUVRI	RISPOSTA GENERALE: NO, Il testo della determina non menziona la redazione del DUVRI né un'attestazione del progettista che certifichi l'assenza di necessità di redigerlo, pertanto non sono forniti i costi per l'attuazione delle misure di contrasto alle interferenze.	NO
16	Suddivisione in lotti e norme sull’indebito frazionamento	RISPOSTA GENERALE: NO, La determina non fornisce una motivazione chiara e dettagliata sulla mancata suddivisione dell'appalto in lotti, come richiesto dall'art. 58 del D.Lgs. n. 36/2023. Non sono indicate le ragioni oggettive che giustificherebbero questa scelta, né si fa riferimento al rispetto dei principi europei sulla promozione di condizioni di concorrenza paritarie per le piccole e medie imprese.	NO
17	Validazione (in caso di lavori pubblici)	RISPOSTA GENERALE: NO, non sono indicati gli estremi dell’avvenuta validazione del progetto posto a base di gara. La determina non fa menzione della validazione del progetto, che è un elemento necessario per l'affidamento diretto dei lavori pubblici.	NO
18	Criteri Ambientali Minimi (CAM)	RISPOSTA GENERALE: NO, non è specificato se i lavori rientrano nell'ambito di applicazione dei criteri ambientali minimi (CAM) adottati in base al Piano per la sostenibilità ambientale dei consumi del settore della pubblica amministrazione. La determina non menziona alcun riferimento ai CAM né indica il DM pertinente.	NO
19	Cauzione	RISPOSTA GENERALE: NO, non è stata menzionata la cauzione definitiva nella determina. Non è stata specificata la motivazione per la quale non si richiede la cauzione, contrariamente a quanto previsto dall'art. 117 del D.Lgs. n. 36/2023.	NO
20	Riferimenti all’obbligo di utilizzo di convenzioni Consip o di soggetti aggregatori	RISPOSTA GENERALE: NO, non si fa riferimento all'adesione a convenzioni Consip o di altri soggetti aggregatori nella determina. Non sono indicate informazioni relative all'attivazione di tali convenzioni per i lavori/servizi/forniture oggetto dell'affidamento, né si specifica che le convenzioni non contengano elementi essenziali per l'interesse pubblico da soddisfare.	NO
21	Riferimenti all’obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento	RISPOSTA GENERALE: NO, l'importo dell'affidamento è pari a € 24.702,94, quindi superiore alla soglia di € 5.000,00. Pertanto, vige l'obbligo di fare ricorso al mercato elettronico della pubblica amministrazione o ad altri mercati elettronici istituiti. Non è specificato nella determina che l'affidamento sia stato effettuato tramite il MEPA o un sistema telematico, il che rappresenta una mancanza.	NO
22	Indicazioni in merito all’istruttoria propedeutica al provvedimento	RISPOSTA GENERALE: **SI**, l'istruttoria propedeutica al provvedimento è adeguata e sufficiente. Il RUP ha individuato l'operatore economico attraverso un'analisi di mercato e ha considerato le esperienze pregresse, garantendo così la qualità e l'economicità dell'affidamento.	SI
23	Denominazione dell’operatore economico affidatario e indicazione relativa all’acquisizione dell’offerta	"RISPOSTA GENERALE : SI, L'operatore economico affidatario è identificato come ""Geoambiente Italia di Doneddu Alessio Arturo & c S.a.S."" con sede legale a Nuoro e Partita IVA 01253850919. L'offerta è pervenuta tramite la Centrale di Committenza Regionale “Sardegna Cat” in data 09/12/2024."	SI
24	Importo di affidamento	RISPOSTA GENERALE : NO, non è presente un dato atto specifico riguardante la congruità del costo della manodopera indicato in sede di presentazione del preventivo dall’affidatario, né l'adeguatezza del contratto collettivo applicato in relazione alle tutele a favore dei lavoratori impiegati nell’appalto.	NO
25	Indicazione di requisiti previsti dalle disposizioni vigenti per il ricorso all’affidamento diretto.	RISPOSTA GENERALE: **NO**, non è presente un'indicazione chiara che attesti che l'operatore economico selezionato è in possesso di documentate esperienze pregresse idonee all’esecuzione delle prestazioni contrattuali. Sebbene si faccia riferimento ai requisiti generali e speciali, non viene specificato come siano stati verificati i requisiti di esperienza pregressa richiesti per l'affidamento diretto.	NO
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	RISPOSTA GENERALE: NO, La determina non espone in modo dettagliato le ragioni della scelta della ditta affidataria, né giustifica adeguatamente l'uso della procedura di affidamento diretto. Non vengono forniti elementi sufficienti riguardo al possesso dei requisiti previsti dall'art. 50 del D.Lgs. n. 36/2023, né si evidenziano le caratteristiche migliorative offerte dall'affidatario o la congruità del prezzo rispetto alla qualità della prestazione. Inoltre, non è menzionato il rispetto del principio di rotazione, che è obbligatorio per gli affidamenti diretti.	NO
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	"RISPOSTA GENERALE: NO, non è presente.

Spiegazione: Nella determina non è fornita una motivazione specifica per il ricorso alla procedura ex art. 76 del Dlgs n. 36/2023, il che rappresenta una grave mancanza, considerando l'importanza di giustificare la scelta della procedura di affidamento diretto."	NO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	RISPOSTA GENERALE: **SI**, l'affidamento è conforme ai principi e alle norme in materia di appalti pubblici, come evidenziato dalla citazione dell'art. 50, comma 1, lett. a) del D.Lgs. n. 36/2023, che regola l'affidamento diretto per lavori di importo inferiore a 150.000 euro, assicurando la scelta di soggetti con documentate esperienze pregresse idonee all'esecuzione delle prestazioni contrattuali. Inoltre, la determina fa riferimento ai principi di libera concorrenza, trasparenza e correttezza, come previsto dal Codice.	SI
29	Dare atto della verifica dei requisiti dell’affidatario	RISPOSTA GENERALE: **SI**, la determina dà atto della verifica dei requisiti dell'affidatario, specificando che la ditta Geoambiente Italia ha presentato una dichiarazione sostitutiva di atto di notorietà attestante il possesso dei requisiti richiesti, i quali verranno riscontrati secondo le modalità previste dall'art. 22 del Regolamento per l'affidamento.	SI
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	RISPOSTA GENERALE: NO, non è presente alcuna menzione riguardante la regolarità contributiva, DURC o attestazione della stessa nella determina. Questo rappresenta una grave mancanza, poiché la regolarità contributiva è un requisito fondamentale per l'affidamento diretto.	NO
31	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE : NO, La determina non riporta gli estremi di approvazione del bilancio pluriennale vigente.	NO
32	Riferimenti deliberazione approvazione PEG e al PIAO	RISPOSTA GENERALE: **NO**, la determina non fa esplicito riferimento alla deliberazione di approvazione del Piano Esecutivo di Gestione (PEG) e al Piano Integrato di Attività e Organizzazione (PIAO). Sebbene venga menzionata la Deliberazione del Consiglio Comunale n. 139 del 18/12/2023 riguardante il Bilancio di Previsione Finanziario 2024/2026, non si fa riferimento specifico all'approvazione del PEG o al PIAO, che sono elementi necessari per la regolarità contabile dell'atto.	NO
33	Impegno di spesa/prenotazione	RISPOSTA GENERALE: SI, l'importo impegnato è di € 30.137,59. Di questo, € 564,83 sono per oneri della sicurezza non soggetti a ribasso e l'importo è assoggettato all'IVA di legge al 22%. Non ci sono indicazioni di esercizio provvisorio o impegni di spesa pluriennali.	SI
34	Contributo ANAC	RISPOSTA GENERALE: NO, non è stato assunto l’impegno di spesa relativo al pagamento del contributo all’ANAC, poiché l'importo dell'affidamento è inferiore a € 40.000,00 e quindi non è previsto il pagamento di tale contributo.	NO
35	Flussi finanziari	RISPOSTA GENERALE: NO, [La determina non menziona l'obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010, né specifica le conseguenze in caso di mancato adempimento, come la nullità del contratto e la risoluzione di diritto.]	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	RISPOSTA GENERALE: **NO**, non è presente un esplicito riferimento nel provvedimento che attesti la compatibilità del programma della spesa con le vigenti regole della finanza pubblica.	NO
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	RISPOSTA GENERALE : [SI], [Nella determina è indicato l'aggiudicatario Geoambiente Italia di Doneddu Alessio Arturo & c S.a.S., con sede legale a Nuoro in Via Murichessa 138, P.I. 01253850919, soddisfacendo così i requisiti richiesti per l'indicazione esatta del soggetto individuato.]	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	RISPOSTA GENERALE: **SI**, la determina comunica all’aggiudicatario l’impegno di spesa, la copertura finanziaria e il CIG, come richiesto.	SI
39	Indicazione specifica della tipologia del contratto	"RISPOSTA GENERALE: **SI**, l'indicazione specifica della tipologia del contratto è presente nella determina, in quanto viene chiaramente menzionato l'oggetto dell'affidamento: ""Lavori relativi alle indagini ambientali integrative nell'ambito delle ‘Opere di mitigazione del rischio idraulico nel territorio comunale di Olbia’""."	SI
40	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: **SI**, la determina fa riferimento all'obbligo di pubblicità e trasparenza, in particolare si menziona che il presente affidamento è soggetto agli obblighi di trasparenza previsti dal D.Lgs. n. 33/2013 e dalle disposizioni del Codice dei contratti. Inoltre, si evidenzia l'intenzione di utilizzare mezzi di comunicazione elettronici e di seguire le procedure di digitalizzazione richieste, rispettando così gli obblighi di trasparenza previsti dalla normativa.	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	RISPOSTA GENERALE: NO, non è presente un'attestazione circa il rispetto delle prescrizioni del PTPCT dell'Ente nella determina. Non sono stati forniti riferimenti specifici al patto d'integrità, né alle misure generali previste dal Piano riguardanti l'affidatario, né alla conformità alle prescrizioni ex artt. 6, 7 e 14 del DPR n. 62/2013. Inoltre, non sono state indicate le misure contenute nell'area contratti (AREA B) del Piano.	NO
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA GENERALE : NO, [Nella determina non è specificato che l'atto sarà pubblicato all'Albo Pretorio Online, contravvenendo così alle disposizioni del regolamento comunale sul Controllo Reg. Amministrativa (art. 12) e al Regolamento degli uffici e dei servizi (art. 20).]	NO
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA GENERALE: **SI**, la determina indica correttamente che avverso il presente provvedimento può essere proposto ricorso ai sensi dell’art. 3 della Legge n. 241/90 e ss.mm.ii. innanzi alle sezioni del T.A.R. di Cagliari nei modi e termini stabiliti dalla vigente normativa in materia.	SI
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	RISPOSTA GENERALE: **NO**, la determina non presenta la sottoscrizione del Dirigente firmatario dell’atto e non è indicata la firma del Responsabile del Procedimento (RP) o del Responsabile Unico del Procedimento (RUP) dove previsto.	NO
45	Presenza del visto di regolarità contabile	RISPOSTA GENERALE: NO, la determina non presenta il visto di regolarità contabile, ma prevede di essere trasmessa al servizio finanziario per l'acquisizione del visto.	NO
