	Punto	Response	Simple
13	Indicazione dei riferimenti della determina a contrarre “non semplificata” adottata	RISPOSTA GENERALE : NO, La determina non fa esplicito riferimento all'adozione di una determina a contrarre “non semplificata” con numero e data. Non è quindi possibile identificare chiaramente l'acquisto dei lavori, servizi e forniture da effettuare.	NO
14	Elementi da approvare con la determina a contrarre nel caso di provvedimento unico	RISPOSTA GENERALE: **NO**, non è presente un capitolato d’appalto oppure quaderno d’oneri, oppure schema di contratto specificato nella determina. Sebbene sia menzionata l'approvazione della relazione tecnico-illustrativa e del capitolato con relativi allegati redatti dal RUP, non viene fornito un riferimento specifico a un capitolato d'appalto formalmente approvato. Inoltre, non è presente una chiara indicazione delle caratteristiche specifiche dei beni che si intendono acquistare.	NO
15	Per gli appalti di servizi: DUVRI	RISPOSTA GENERALE: NO, Il documento non menziona la redazione del DUVRI né l'attestazione del progettista che giustifichi l'assenza del DUVRI, nonostante l'art. 26 del d.lgs. n. 81/2008 richieda la sua presentazione in caso di appalti di servizi. Di conseguenza, non sono forniti i costi per l'attuazione delle misure di sicurezza da rischio interferenziale.	NO
16	Suddivisione in lotti e norme sull’indebito frazionamento	RISPOSTA GENERALE: NO, Non è presente una motivazione nella determina riguardo alla mancata suddivisione dell'appalto in lotti, né sono indicate le ragioni oggettive che giustificherebbero tale scelta. La determina non fornisce argomentazioni in merito ai principi europei sulla promozione di condizioni di concorrenza paritarie per le piccole e medie imprese, né si specifica che l'appalto non può essere frazionato per i risultati da perseguire.	NO
17	Validazione (in caso di lavori pubblici)	RISPOSTA GENERALE: NO, non è stata fornita alcuna indicazione riguardo agli estremi dell’avvenuta validazione del progetto posto a base di gara. La determina non menziona né attesta la validazione necessaria in caso di lavori pubblici.	NO
18	Criteri Ambientali Minimi (CAM)	RISPOSTA GENERALE: NO, non è indicato se i lavori, la fornitura/servizio rientrano o meno nell’ambito di applicazione dei Criteri Ambientali Minimi (CAM) adottati e in vigore in base al Piano per la sostenibilità ambientale dei consumi del settore della pubblica amministrazione. La determina non menziona alcun riferimento ai CAM o ai DM corrispondenti, né verifica la loro applicabilità nel contesto dell'affidamento diretto.	NO
19	Cauzione	RISPOSTA GENERALE : **SI**, [Nella determina non è richiesta la cauzione provvisoria in quanto l'affidamento è diretto e il preventivo non è equiparabile a un'offerta. Non viene menzionata alcuna cauzione definitiva, suggerendo che per la scarsa rilevanza economica dell'affidamento non si richiede la cauzione definitiva.]	SI
20	Riferimenti all’obbligo di utilizzo di convenzioni Consip o di soggetti aggregatori	RISPOSTA GENERALE: **NO**, il testo della determina specifica che non sono attualmente in corso convenzioni attive presso Consip S.p.A. o nel Centro Acquisti Territoriale relative ai beni che si intende acquisire. Inoltre, viene confermato che il servizio in oggetto non presenta un interesse transfrontaliero certo e pertanto non sussistono convenzioni attive per l'affidamento dei beni richiesti.	NO
21	Riferimenti all’obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento	RISPOSTA GENERALE : [SI], [La determina fa riferimento all'art. 50, comma 1, lett. b) del D. Lgs. 36/2023 e specifica di procedere mediante utilizzo del Mercato elettronico di Consip (MePA) per l'affidamento diretto, quindi rispetta l'obbligo di utilizzo del MEPA come previsto dalla normativa.]	SI
22	Indicazioni in merito all’istruttoria propedeutica al provvedimento	RISPOSTA GENERALE : **NO**, nella determina non sono chiaramente indicati elementi specifici riguardanti l'istruttoria propedeutica al provvedimento che dimostrino il rispetto dei principi di risultato, proporzionalità e buon andamento. Non viene riportato in modo dettagliato come il RUP ha individuato l'operatore Quadrica S.r.l. e non si evidenzia una valutazione sulle modalità di consultazione di più operatori o sull'analisi di mercato effettuata.	NO
23	Denominazione dell’operatore economico affidatario e indicazione relativa all’acquisizione dell’offerta	RISPOSTA GENERALE : SI, [La determina indica chiaramente l'operatore economico affidatario, Quadrica S.r.l. Unipersonale, con P.I.V.A. e indirizzo, ed il contesto dell'acquisizione dell'offerta è descritto in modo dettagliato nel documento.]	SI
24	Importo di affidamento	RISPOSTA GENERALE: **SI**, l'importo di affidamento è stato indicato nel quadro economico, specificando il totale di € 5.801,71, di cui € 4.755,50 per l'importo imponibile e € 1.046,21 per l'IVA al 22%. Inoltre, è stato dato atto della congruità del costo della manodopera e dell'applicazione del contratto collettivo nazionale del settore Terziario.	SI
25	Indicazione di requisiti previsti dalle disposizioni vigenti per il ricorso all’affidamento diretto.	RISPOSTA GENERALE : **SI**, l'operatore economico Quadrica S.r.l. è in possesso di documentate esperienze pregresse idonee all'esecuzione delle prestazioni contrattuali, avendo eseguito accuratamente per l'Ente il servizio di fornitura di arredi nell’annualità 2022, come riportato nella determina.	SI
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	RISPOSTA GENERALE: **NO**, la motivazione della scelta della ditta affidataria non appare adeguatamente esplicata nella determina. Sebbene venga menzionato che l'impresa Quadrica S.r.l. è stata scelta per la sua esperienza pregressa e per l'esecuzione accurata di servizi precedenti, non vengono forniti dettagli sufficienti rispetto ai requisiti specificati all'art. 50 del D.lgs. n. 36/2023, né rispetto alla congruità del prezzo in rapporto alla qualità della prestazione. Inoltre, non sono chiaramente esplicitati gli elementi atti a soddisfare l'interesse pubblico intendendo né il rispetto del principio di rotazione né eventuali caratteristiche migliorative offerte dall'affidatario. La determinazione non affronta adeguatamente la necessità di motivazione e giustificazione della scelta, risultando pertanto carente su questo punto.	NO
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	RISPOSTA GENERALE : **NO**, La determina non presenta una motivazione specifica riguardo al ricorso alla procedura ex art. 76 del D.lgs. n. 36/2023, che richiede una giustificazione adeguata per l'affidamento diretto. Senza tale motivazione, la determinazione non rispetta i requisiti normativi previsti per garantire la trasparenza e la legittimità dell'azione amministrativa.	NO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	RISPOSTA GENERALE: NO, la determina non fa esplicito richiamo ai principi contenuti nel libro 1, titolo 1, parte 1 del codice dei contratti, per cui non si può confermare la conformità dell'affidamento ai principi ed alle norme in materia di appalti pubblici.	NO
29	Dare atto della verifica dei requisiti dell’affidatario	RISPOSTA GENERALE: **NO**, non risulta che nella determina siano presentate evidenze della verifica dei requisiti dell’affidatario, ai sensi degli articoli 95 e ss. del D.Lgs. 36/2023. La determina fa menzione di quanto atteso riguardo all’operatore economico, ma non indica esplicitamente se siano stati verificati i requisiti di ordine generale e speciale richiesti. Questo aspetto rappresenta una grave mancanza nel processo di affidamento.	NO
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	RISPOSTA GENERALE: NO, non è presente menzione della regolarità contributiva, DURC o attestazione della stessa nella determina. Non ci sono riferimenti a documentazione riguardante la regolarità dei contributi previdenziali e assistenziali dell'impresa affidataria, Quadrica S.r.l. Unipersonale.	NO
31	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE: NO, non sono indicati gli estremi di approvazione del bilancio pluriennale vigente nella determina dirigenziale. Sebbene venga menzionata la deliberazione di Consiglio Comunale n. 139 del 18/12/2023 per l'approvazione del Bilancio di Previsione Finanziario 2024/2026, non è specificato in modo chiaro che si tratta del bilancio pluriennale vigente.	NO
32	Riferimenti deliberazione approvazione PEG e al PIAO	RISPOSTA GENERALE: NO, non è stata trovata menzione esplicita della deliberazione di approvazione del PEG (Piano Esecutivo di Gestione) e del PIAO (Piano Integrato di Attività e Organizzazione) nella determina dirigenziale.	NO
33	Impegno di spesa/prenotazione	RISPOSTA GENERALE: SI, l'importo impegnato è pari a € 5.801,71, di cui € 4.755,50 imponibile e € 1.046,21 IVA al 22%. Non ci sono riferimenti a impegni di spesa su più esercizi finanziari, e il bilancio è stato approvato con deliberazione di Consiglio Comunale n. 139 del 18/12/2023.	SI
34	Contributo ANAC	RISPOSTA GENERALE: NO, La determina non prevede l'assunzione dell'impegno di spesa relativo al pagamento del contributo all'ANAC, necessario in caso di affidamenti di importo pari o superiore ad € 40.000,00. Non è stato indicato alcun capitolo del bilancio né la disponibilità per tale contributo.	NO
35	Flussi finanziari	RISPOSTA GENERALE: NO, non è presente alcun riferimento nell’atto riguardo all’obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010. L'atto dovrebbe includere una specifica che chiarisca che l'affidatario è tenuto a fornire gli elementi identificativi richiesti dalla legge e che il mancato adempimento di tali obblighi comporta la nullità del contratto.	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	RISPOSTA GENERALE: **SI**, Il provvedimento attesta che il programma dei pagamenti conseguenti all'assunzione degli impegni di spesa è compatibile con i relativi stanziamenti di cassa e con le regole di finanza pubblica, come evidenziato nel corpo della determina.	SI
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	RISPOSTA GENERALE : SI, L'aggiudicatario indicato è la società Quadrica S.r.l. Unipersonale, con l'indirizzo Vico 1° Luigi Merello n. 7, 09123 Cagliari (CA), P.I.V.A. e Cod. Fiscale 02638290920. Tutte le informazioni richieste sono presenti e correttamente specificate nella determina.	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	RISPOSTA GENERALE: **NO**, la determina non contiene informazioni sufficienti relative all'impegno di spesa, alla copertura finanziaria e al CIG da comunicare all'aggiudicatario. Non è stata specificata la presentazione della fattura completa con i criteri richiesti dall'art. 191 del D.Lgs. n. 267/2000.	NO
39	Indicazione specifica della tipologia del contratto	RISPOSTA GENERALE : **SI**, l'indicazione specifica della tipologia del contratto, che è la fornitura di arredi per uffici, è presente nella determina.	SI
40	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: **SI**, la determina menziona che i dati relativi alla presente procedura saranno comunicati tempestivamente alla BDNCP tramite la piattaforma di approvvigionamento digitale, in conformità con l'art. 28 del D.lgs. 36/2023.	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	RISPOSTA GENERALE : SI, [La determina fa esplicito riferimento al rispetto delle prescrizioni contenute nel PTPCT dell’Ente e menziona specificatamente le misure nell'area contratti (B).]	SI
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA GENERALE : **SI**, La determina conferma che sarà provveduto alla pubblicazione della presente determinazione dirigenziale secondo i tempi e modalità di cui all’art. 12 del regolamento comunale per l’attuazione dei controlli di regolarità amministrativa.	SI
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA GENERALE : [SI], [La determina indica che avverso il provvedimento è ammesso ricorso giurisdizionale innanzi al TAR Sardegna, soddisfacendo così i requisiti richiesti dall’art. 3 della Legge n. 241/1990 per l’indicazione dei termini e dell'autorità competente.]	SI
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	RISPOSTA GENERALE: **SI**, la determina è firmata digitalmente dal Dirigente, la Dott.ssa Giulia Lucia F Spano, e non è necessario il visto del Responsabile del Procedimento (RP) o del Responsabile Unico del Procedimento (RUP) per atti firmati digitalmente.	SI
45	Presenza del visto di regolarità contabile	RISPOSTA GENERALE : SI, La determina menziona esplicitamente che sarà trasmessa al Responsabile del Servizio Finanziario per l’acquisizione del visto di regolarità contabile ai sensi dell’art. 153 del D.lgs. 267/2000.	SI
