	Punto	Response	Simple
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	RISPOSTA GENERALE : NO, La determina non espone in modo dettagliato le ragioni della scelta dell’affidatario, né dimostra compiutamente il possesso da parte dell'operatore economico dei requisiti richiesti dall'art. 50 del D.Lgs. n. 36/2023. Inoltre, non è fornita una valutazione in ordine alla congruità del prezzo in rapporto alla qualità della prestazione offerta, né il rispetto del principio di rotazione. La motivazione della scelta risulta quindi insufficiente e non conforme alle normative vigenti.	NO
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	RISPOSTA GENERALE: NO, La determina non contiene una motivazione specifica riguardante il ricorso alla procedura ex art. 76, del D.lgs n.36/2023, pertanto il requisito non è soddisfatto.	NO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	RISPOSTA GENERALE : NO, L'affidamento non sembra rispettare completamente i principi e le norme in materia di appalti pubblici, poiché non sono espressamente menzionati i requisiti di trasparenza, concorrenza e non discriminazione previsti dal codice dei contratti. La determina si limita a richiamare la procedura di affidamento diretto senza esplicitare come siano stati garantiti tali principi fondamentali.	NO
29	Dare atto della verifica dei requisiti dell’affidatario	RISPOSTA GENERALE: **SI**, la determina evidenzia che il Responsabile Unico del Procedimento (RUP) ha verificato il possesso dei requisiti di carattere generale di cui all’articolo 100 del D.Lgs. 36/2023, accertando che l'operatore economico invitato possiede le esperienze documentate richieste.	SI
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	RISPOSTA GENERALE: NO, non è presente un’esplicita menzione della regolarità contributiva (DURC) o dell'attestazione di regolarità contributiva nell'atto. Sebbene sia stato appurato il possesso dei requisiti da parte del RUP, non è specificato il documento di regolarità contributiva, il che costituisce un aspetto grave.	NO
31	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE : NO, La determina non indica specificamente gli estremi di approvazione del bilancio pluriennale vigente; fa riferimento solo a deliberazioni relative al bilancio di previsione ma non menziona i dettagli richiesti riguardanti il bilancio pluriennale.	NO
32	Riferimenti deliberazione approvazione PEG e al PIAO	RISPOSTA GENERALE: NO, [nella determina non sono citati i riferimenti relativi alla deliberazione di approvazione del Piano Esecutivo di Gestione (PEG) e al Piano Integrato di Attività e Organizzazione (PIAO)].	NO
33	Impegno di spesa/prenotazione	RISPOSTA GENERALE : SI, l'importo impegnato è pari a € 11.292,32, assoggettato a IVA al 22%. La determina menziona il capitolo di spesa 69155 del Bilancio in corso, denominato “Interventi di messa in sicurezza sedi comunali”. Non si fa riferimento a bilanci o PEG non approvati, né a impegni di spesa su più esercizi finanziari, quindi non sono presenti problematiche riguardanti l'art. 163 del TUEL.	SI
34	Contributo ANAC	RISPOSTA GENERALE: NO, non è presente alcun riferimento al pagamento del contributo all'ANAC relativo a questo affidamento, né l'impegno di spesa è stato assunto sul cap. del bilancio indicato.	NO
35	Flussi finanziari	RISPOSTA GENERALE: NO, non è presente nella determina la specificazione riguardante l'obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010. La determina non menziona esplicitamente tale obbligo né le conseguenze legate al mancato adempimento, il che rappresenta una mancanza in materia di regolarità amministrativa.	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	RISPOSTA GENERALE : NO, non è esplicitamente indicato nel provvedimento che il programma della spesa derivante dall’atto è compatibile con le vigenti regole della finanza pubblica.	NO
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	RISPOSTA GENERALE : SI, [La determina fornisce l'indicazione esatta dell'aggiudicatario, specificando nome e cognome (Ing. Paolo Gentile Careddu), address (Corso Vittorio Veneto 15/F, Olbia), Partita IVA (00374800902), e la ragione sociale.]	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	RISPOSTA GENERALE: **SI**, la determina comunica all’aggiudicatario l’impegno di spesa, la copertura finanziaria e il CIG (Codice Identificativo di Gara) come richiesto, in quanto i dati sono presenti nel testo della determina stessa.	SI
39	Indicazione specifica della tipologia del contratto	RISPOSTA GENERALE: SI, [La determina specifica chiaramente che l'oggetto del contratto è l'“Incarico Professionale finalizzato al collaudo statico e tecnico - amministrativo per il Completamento Palazzo di Giustizia”, indicando così la tipologia di contratto richiesta.]	SI
40	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: **SI**, gli obblighi di pubblicità e trasparenza sono rispettati. Nella determina si fa riferimento alla pubblicazione dell'atto nei modi stabiliti dalla normativa vigente e in ottemperanza all’art. 20 del D.Lgs. 36/2023, al D.Lgs. 33/2013 e ss.mm.ii., adempiendo così agli obblighi di trasparenza previsti.	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	RISPOSTA GENERALE : **SI**, il testo della determina menziona esplicitamente che è stato sottoscritto il Patto di Integrità approvato dal Comune con deliberazione G.C. n. 260 del 06/07/2016, e si evidenzia il rispetto delle misure generali previste dal Piano. Inoltre, non si rilevano contrasti con le misure contenute specificatamente nell’area contratti del Piano, assicurando conformità alle normative indicate.	SI
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA GENERALE: **NO**, non risulta menzionata nella determina la pubblicazione dell'atto all'Albo Pretorio Online. Sebbene sia richiesta dalla normativa vigente, non è espressamente indicata nelle disposizioni finali della determina, costituendo una carenza rispetto agli obblighi di trasparenza previsti dal regolamento comunale.	NO
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA GENERALE: NO, La determina non contiene l'indicazione che avverso il presente provvedimento può essere proposto ricorso da eventuali interessati innanzi alla sezione del Tribunale Amministrativo Regionale di Cagliari, come previsto dall’art. 3 della Legge n. 241/1990.	NO
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	RISPOSTA GENERALE : **SI**, la determina è regolarmente sottoscritta dal Dirigente firmatario dell'atto, il quale è Diego Ciceri, e dal Responsabile Unico del Procedimento (RUP), Vincenzo Lombardi.	SI
45	Presenza del visto di regolarità contabile	RISPOSTA GENERALE: **NO**, non è presente il visto di regolarità contabile. La determina prevede la trasmissione al servizio finanziario per ottenere il visto, ma non indica che questo sia già stato rilasciato.	NO
