	Punto	Response	Simple
12	Indicazione dei riferimenti della determina a contrarre “semplificata” adottata	"RISPOSTA GENERALE: SI

La determina dirigenziale in questione contiene una sezione che indica chiaramente i riferimenti della determina a contrarre semplificata. Essa include l'oggetto dell'affidamento, l'importo, il fornitore, le ragioni della scelta del fornitore, e fa riferimento al possesso dei requisiti di carattere generale dell'operatore economico. Inoltre, la determina specifica che la scelta del contraente è avvenuta mediante affidamento diretto ai sensi dell’art. 50, comma 1, lett. b) del D.Lgs. n. 36/2023, soddisfacendo così i requisiti previsti."	SI
13	Indicazione dei riferimenti della determina a contrarre “non semplificata” adottata	"**RISPOSTA GENERALE: NO**

Spiegazione: La determina non fa riferimento all'adozione di una determina a contrarre ""non semplificata"". Anzi, in vari punti della determina viene sottolineato l'uso della procedura semplificata di affidamento diretto ai sensi dell'art. 50, comma 1, lett. b) del D.Lgs. n. 36/2023, nonché l'impiego del MePA per l'acquisto. Pertanto, la determina non rispetta la specifica norma richiesta per l'indicazione dei riferimenti di una determina a contrarre “non semplificata”."	NO
14	Elementi da approvare con la determina a contrarre nel caso di provvedimento unico	RISPOSTA GENERALE : SI, nella Determina sono chiaramente indicati l'interesse pubblico che l'amministrazione intende perseguire, che riguarda la formazione e il miglioramento dei controlli di regolarità amministrativa e l'aggiornamento del software AuditingPA. Le caratteristiche dei servizi e beni che si intendono acquistare sono specificate dettagliatamente, includendo servizio di formazione e aggiornamento software. Non sono indicati elementi riguardanti appalti di lavori, bensì di beni e servizi attraverso la piattaforma MePA. Pertanto, tale punto della checklist risulta rispettato.	SI
15	Per gli appalti di servizi: DUVRI	RISPOSTA GENERALE: NON RICHIESTO, nella determina è chiarito che non è necessaria l'elaborazione del Documento Unico dei Rischi da Interferenze (DUVRI) in quanto la fornitura consiste in formazione online e aggiornamento software, che non comportano rischi interferenziali ai sensi dell'art. 26, comma 3 bis, del d.lgs. 81/2008.	NON RICHIESTO
16	Suddivisione in lotti e norme sull’indebito frazionamento	"### Verifica della Determina

#### Punto 17: SEZIONE ELEMENTI TIPICI DELL’AFFIDAMENTO DIRETTO

**Suddivisione in lotti e norme sull’indebito frazionamento**

- **Riferimento Normativo**: Art. 58 del Dlgs n.36/2023, che riguarda la possibilità e la motivazione per la mancata suddivisione dell'appalto in lotti, in riferimento alla promozione di condizioni di concorrenza paritarie per le piccole e medie imprese.

**Analisi del Testo della Determina:**
1. Nel testo della determina non è menzionato né giustificato specificamente il motivo per cui l'appalto non sia stato suddiviso in lotti.
2. Non sono forniti argomenti o spiegazioni oggettive che potrebbero giustificare l'assenza di suddivisione dell'appalto in lotti rispetto all'articolo 58 del Dlgs n.36/2023.

**Conclusione**:
- **RISPOSTA GENERALE**: NO
- **Spiegazione**: La determina non contiene alcun riferimento o motivazione in merito alla mancata suddivisione in lotti, né considera i principi richiamati nell’articolo 58 del Dlgs n.36/2023. Essendo l'importo dell'affidamento ridotto, avrebbe potuto essere menzionata una giustificazione o un'esplicita constatazione alla mancanza di suddivisione in lotti per rispettare la normativa indicata."	NO
17	Validazione (in caso di lavori pubblici)	"### RISPOSTA GENERALE: NON RICHIESTO

Spiegazione sintetica: La determina in esame si riferisce all'affidamento di un servizio di formazione e aggiornamento software, e non di lavori pubblici. Pertanto, non è necessaria la validazione del progetto come avverrebbe nel caso di lavori pubblici."	NON RICHIESTO
18	Criteri Ambientali Minimi (CAM)	**RISPOSTA GENERALE**: NO, la determinazione non menziona specificatamente i Criteri Ambientali Minimi (CAM) né se il servizio di formazione e aggiornamento del software rientra o meno nell’ambito di applicazione dei CAM adottati in base al Piano per la sostenibilità ambientale. Senza una dichiarazione esplicita, non è possibile confermare che sia stata eseguita una verifica sui CAM come richiesto.	NO
19	Cauzione	**RISPOSTA GENERALE**: SI, la determina ha affrontato la questione sulla cauzione, ma non ha menzionato esplicitamente l'art. 117 del Dlgs n. 36/2023. Invece, si afferma che non viene richiesta la garanzia definitiva per questo affidamento, facendo riferimento alla natura dell’affidamento e indicando che l'operatore economico ha fornito la stessa fornitura in passato in maniera affidabile.	SI
20	Riferimenti all’obbligo di utilizzo di convenzioni Consip o di soggetti aggregatori	"RISPOSTA GENERALE: NO, La determina specifica che ""non erano attive convenzioni Consip né SardegnaCAT per la tipologia di prodotto/servizio oggetto della procedura"". Pertanto, non si è aderito a una convenzione in quanto non erano disponibili convenzioni attive relative alla fornitura in questione al momento della determina."	NO
21	Riferimenti all’obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento	RISPOSTA GENERALE : SI, la determina fa riferimento all'obbligo di utilizzo del MEPA (Mercato Elettronico della Pubblica Amministrazione) ai sensi dell’art. 1, comma 449 e ss. della legge 296/2006. La procedura di affidamento citata nella determina utilizza il sistema del Mercato Elettronico della Pubblica Amministrazione di Consip, come indicato nei punti che riguardano l'affidamento mediante Ordine Diretto di Acquisto (OdA) tramite il MePA di Consip, confermando così il rispetto degli obblighi normativi relativi all'utilizzo dei mercati elettronici per l'importo in oggetto.	SI
22	Indicazioni in merito all’istruttoria propedeutica al provvedimento	RISPOSTA GENERALE: SI, La determina esplicita che l'operatore economico è stato individuato in base alla precedente esperienza positiva con forniture analoghe di ottimo livello, con soddisfazione della stazione appaltante e a condizioni economiche competitive. Il RUP non sembra aver condotto una consultazione formale di mercato, ma ha selezionato l'operatore basandosi su esperienze pregresse e conoscenze della qualità delle prestazioni fornite.	SI
23	Denominazione dell’operatore economico affidatario e indicazione relativa all’acquisizione dell’offerta	"**RISPOSTA GENERALE**: SI

Spiegazione: La determina include le informazioni richieste per il punto in questione. La denominazione dell'operatore economico affidatario è ""Fondazione PromoPA"", con sede a Lucca e P. IVA 01922510464. L'opzione di affidamento è chiaramente indicata come avvenuta mediante il Mercato Elettronico della Pubblica Amministrazione (MePA) di Consip."	SI
24	Importo di affidamento	RISPOSTA GENERALE: **NO**, nella determina non vi è menzione esplicita della congruità del costo della manodopera né dell'adeguatezza del contratto collettivo di lavoro applicato in relazione alle tutele a favore dei lavoratori impiegati nell’appalto. La determina si concentra sull'importo dell'affidamento e sugli aspetti contrattuali e procedurali dell'affidamento diretto.	NO
25	Indicazione di requisiti previsti dalle disposizioni vigenti per il ricorso all’affidamento diretto.	"RISPOSTA GENERALE: SI

Spiegazione sintetica: La determina chiarisce che l'operatore economico selezionato, la Fondazione PromoPA, ha precedentemente fornito forniture analoghe di ottimo livello con notevole soddisfazione della stazione appaltante. Questo è attestato da affermazioni specifiche nel testo della determina che evidenziano la documentata esperienza pregressa, rispettosa dei tempi, del costo e della qualità del servizio fornito. Pertanto, questo soddisfa il requisito per il ricorso all'affidamento diretto."	SI
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	"RISPOSTA GENERALE: SI

La determina contiene una motivazione adeguata della scelta della procedura di affidamento diretto e della selezione dell'operatore economico. Nella determina viene specificato che la procedura rientra nei limiti delle soglie previste per il ricorso alla procedura dell'art. 50, comma 1, lett. b) del D.LGS. n. 36/2023. Viene altresì dichiarato che l'operatore economico in questione ha offerto forniture analoghe in precedenza con soddisfazione della stazione appaltante, usando personale qualificato e rispettando i tempi e i costi pattuiti. Inoltre, viene giustificata l'assenza di alternative operative nei cataloghi di Convenzioni attive relative alla fornitura. La congruità del prezzo è dimostrata rispetto ai prezzi medi praticati nel settore di mercato di riferimento. Pertanto, la selezione della procedura e del contraente è debitamente motivata e giustificata, tenendo conto anche del principio di rotazione che può essere derogato nel caso di importo inferiore a 5.000 euro."	SI
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	"RISPOSTA GENERALE: NON RICHIESTO

Spiegazione: La determina dirigenziale non fa riferimento all'art. 76 del D.Lgs. n. 36/2023. Il riferimento normativo utilizzato nell'atto è l'art. 50 del medesimo decreto per l'affidamento diretto, quindi la richiesta di motivazione per l'uso della procedura ex art. 76 non è applicabile in questo contesto. La determina è conforme ai requisiti degli affidamenti diretti come specificato nell'art. 50."	NON RICHIESTO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	"RISPOSTA GENERALE: SI

Nella determina viene dato atto che la procedura viene espletata nel rispetto dei principi di cui al Libro I, Parti I e II del Decreto Legislativo 31 marzo 2023, n. 36. Questo evidenzia la conformità dell'affidamento ai principi ed alle norme in materia di appalti pubblici come richiesto nella checklist per gli elementi tipici dell'affidamento diretto."	SI
29	Dare atto della verifica dei requisiti dell’affidatario	"RISPOSTA GENERALE: SI

Spiegazione sintetica: Nella determina viene dichiarato che, ai sensi dell’art. 52 del D.Lgs. 36/2023, verranno attivate verifiche a campione sui requisiti generali e speciali dell'operatore economico successivamente all'affidamento, come previsto per importi inferiori a 40.000,00 euro. Inoltre, sono state raccolte e verificate le autocertificazioni necessarie (comprese dichiarazioni ai sensi della normativa) ai fini del rispetto dei requisiti di carattere generale prima dell'affidamento diretto."	SI
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	"### Output:
RISPOSTA GENERALE: SI, Il documento di regolarità contributiva (DURC) è menzionato nella determina, specificando il suo riferimento con il protocollo INPS_44360179 e la scadenza del 25/05/2025, confermando la regolarità dei versamenti contributivi previdenziali ed assicurativi."	SI
31	Riferimenti alla deliberazione di approvazione del bilancio.	"RISPOSTA GENERALE: SI

La determina dirigenziale fa riferimento alla deliberazione del Consiglio Comunale n. 112 del 17/12/2024, con la quale è stato approvato il Bilancio di previsione 2025-2027 e relativi allegati. Questo soddisfa il requisito di indicare gli estremi di approvazione del bilancio pluriennale vigente."	SI
32	Riferimenti deliberazione approvazione PEG e al PIAO	"### Sezione: RIFERIMENTI CONTABILI

RISPOSTA GENERALE: SI

La determina fa riferimento alla ""deliberazione di Giunta Comunale n. 523 del 18/12/2024 con la quale è stato approvato il Piano Esecutivo di Gestione annualità 2025/2027"", indicando che i riferimenti contabili relativi alla PEG sono stati rispettati. Inoltre, viene citata la ""deliberazione di Giunta Comunale n. 16 del 29/01/2025: Approvazione Piano Integrato di Attività e Organizzazione (PIAO) per il triennio 2025-2027”, confermando il riferimento al PIAO."	SI
33	Impegno di spesa/prenotazione	"RISPOSTA GENERALE : SI

Spiegazione sintetica: L'importo complessivo impegnato nella determina è di € 4.026,00, di cui € 3.050,00 esente IVA per la formazione e € 976,00 comprensivo di IVA al 22% per l'aggiornamento del software. Gli importi sono assegnati nei capitoli di bilancio 5703 e 5512 per il 2025. Non sono stati menzionati esercizi pluriennali, e non è fatto riferimento all'esercizio provvisorio ai sensi dell'art. 163 del TUEL, implicando che il Bilancio e il PEG siano approvati."	SI
34	Contributo ANAC	RISPOSTA GENERALE: NON RICHIESTO. La determina riguarda un affidamento di importo pari a € 4.026,00, che è inferiore alla soglia di € 40.000,00. Pertanto, l'impegno di spesa relativo al contributo ANAC non è applicabile per questo importo.	NON RICHIESTO
35	Flussi finanziari	RISPOSTA GENERALE: NO, la determina non contiene esplicitamente l'indicazione che l’affidatario è soggetto all’obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010. Manca anche la specifica relativa al fatto che il mancato adempimento di tali obblighi è causa di nullità del contratto.	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	"### Output:
RISPOSTA GENERALE: SI

Il testo della determina, alla pagina 5, accerta che il programma dei pagamenti risultante dall'assunzione degli impegni di spesa è compatibile con i relativi stanziamenti di cassa e con le regole di finanza pubblica, ai sensi dell'art. 183, comma 8, del D.Lgs. n. 267/2000, così come modificato dall’art.74 del D.Lgs. n. 118/2011, introdotto dal D.Lgs. n. 126/2014. Pertanto, il requisito risulta rispettato."	SI
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	"**RISPOSTA GENERALE**: SI

**Spiegazione**: La determina dirigenziale fornisce un'indicazione esatta dell'aggiudicatario, che è la Fondazione PromoPA. Sono riportati sia la ragione sociale sia l'indirizzo (Lucca, Viale Luporini, 37/57), così come il Codice Fiscale/Partita IVA (01922510464). Questi dati soddisfano il requisito di identificazione esatta dell'aggiudicatario richiesto dal punto della checklist."	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	"### Risposta al punto 38, SEZIONE: INFORMAZIONI RELATIVE AL SOGGETTO INDIVIDUATO (DISPOSITIVO)

RISPOSTA GENERALE: SI

**Spiegazione**: La determina cita all'articolo 10 il fatto che tutti gli atti della procedura di gara sono soggetti agli obblighi di trasparenza, e all'articolo 9 si afferma che il CIG verrà richiesto dal RUP al termine della fase ODA sul MEPA. Inoltre, viene menzionata esplicitamente la copertura finanziaria nei capitoli di bilancio indicati (ad es., capitolo 5703 e 5512) e la comunicazione dell'impegno di spesa è implicitamente scontata dal fatto che la determina è un atto pubblico a cui l'aggiudicatario deve fare riferimento al momento dell'invio della fattura. Tuttavia, non è esplicitamente menzionata una formalizzata comunicazione all'aggiudicatario, ma i riferimenti all'impegno di spesa, alla copertura finanziaria e al CIG sono presenti."	SI
39	Indicazione specifica della tipologia del contratto	"RISPOSTA GENERALE: SI

Nella determina, alla pagina 7, è specificato che ""Il contratto sarà stipulato mediante lettera Commerciale consistente in un apposito scambio di lettere, anche tramite posta elettronica certificata o sistemi elettronici di recapito certificato qualificato."" Questo soddisfa il requisito di indicazione specifica della tipologia del contratto."	SI
40	Obblighi di pubblicità e trasparenza	"### Output:

RISPOSTA GENERALE: SI

Nella determina, al punto 11, si precisa che tutti gli atti della procedura di gara sono soggetti agli obblighi di trasparenza previsti dagli art. 20 e 28 del Codice dei contratti e dal D.Lgs. n. 33/2013 e ss.mm.ii., rispettando quindi l'obbligo di trasparenza dei contratti pubblici."	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	"**RISPOSTA GENERALE: Ambiguo**

Nella determina vi è una citazione del ""patto di integrità"", ma non viene esplicitamente collegato al PTPCT (Piano Triennale per la Prevenzione della Corruzione e della Trasparenza) dell’Ente né sono specificati i riferimenti diretti all'attestazione delle misure previste dalla sezione AREA B del Piano. Inoltre, viene menzionato il rispetto delle disposizioni generali riguardanti conflitti di interesse e altre norme, ma non ci sono collegamenti diretti a eventuali nuove istruzioni del PTPCT aggiornate o specificamente a una possibile delibera di Giunta n. 437 del 30/12/2013."	Not found
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA GENERALE: SI, la determina prevede la pubblicazione secondo le modalità richieste. In particolare, il punto 12 esplicita che si provvederà alla pubblicazione della presente determinazione dirigenziale secondo i tempi e le modalità indicate nel regolamento comunale per l’attuazione dei controlli di regolarità amministrativa e nel regolamento delle determinazioni dirigenziali.	SI
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA GENERALE: SI, nella determina è indicato che avverso la presente Determinazione è ammesso ricorso giurisdizionale innanzi al TAR Sardegna nei termini di cui all’art. 120 del D.Lgs. 104/2010, così come sostituito dall’art. 209 del D.Lgs. n. 36/2023.	SI
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	"### Output:
RISPOSTA GENERALE: SI, la determina è stata sottoscritta digitalmente sia dal Responsabile Unico del Progetto (RUP), Dott. Paolo Contu, sia dal Dirigente Maurizio Guadagno."	SI
45	Presenza del visto di regolarità contabile	"### Output:
RISPOSTA GENERALE: NO

La determina menziona che verrà trasmessa al Responsabile del Servizio Finanziario per gli adempimenti di competenza. Tuttavia, non viene esplicitamente indicato che la determina sarà trasmessa per l'acquisizione del visto di regolarità contabile, che è un requisito essenziale secondo le istruzioni fornite. Questo mancato riferimento specifico comporta una gravità in termini di regolarità amministrativa."	NO
