	Punto	Response	Simple
10	Norme di principio   Art. 4 del Dlgs n.36/2023. (Criterio interpretativo e applicativo)	"RISPOSTA GENERALE: NO, L'art. 4 del Dlgs n.36/2023 non è citato specificamente nella determina. Anche se la determina fa riferimento agli articoli 1, 2 e 3 del Dlgs n.36/2023, non risulta una menzione esplicita dell'art. 4 come criterio interpretativo e applicativo. 


"	NO
11	Regolamenti dell’ente quali:  - Statuto Comunale;  - Regolamento di contabilità;  - Regolamento dei contratti	"### RISPOSTA GENERALE : SI

La determina fa riferimento allo Statuto Comunale e al Regolamento comunale di contabilità tra i vari documenti normativi citati nel testo, soddisfacendo così il requisito di controllo dei regolamenti dell'ente. Tuttavia, non vi è menzione esplicita del ""Regolamento dei contratti"", ma visto il contesto e le procedure dettagliate seguite, è presumibile che anche questo regolamento sia stato considerato nell'elaborazione della determina."	SI
12	Indicazione dei riferimenti della determina a contrarre “semplificata” adottata	"### Risposta Generale: SI

La determina in esame rispetta i criteri dell'affidamento diretto ai sensi dell'articolo 50, comma 1, lett. b) del D.Lgs. n. 36/2023. Essa contiene in modo semplificato:

- L'oggetto dell'affidamento, ossia il ""Collaudo statico e tecnico - amministrativo per il Completamento Palazzo di Giustizia"".
- L'importo dell'affidamento, specificato in € 11.292,32, comprensivo di IVA e cassa.
- Il fornitore selezionato, l'Ing. Paolo Gentile Careddu, con sede legale e Partita IVA dettagliati.
- Le ragioni della scelta del fornitore e il possesso dei requisiti di carattere generale, come verificato dal RUP tramite il documento di gara unico europeo (DGUE) e altre documentazioni.
  
Pertanto, la determina a contrarre ""semplificata"" è ben delineata e conforme ai requisiti stabiliti."	SI
13	Indicazione dei riferimenti della determina a contrarre “non semplificata” adottata	"RISPOSTA GENERALE: Ambiguo

Spiegazione: Nella determina presente, vi è un riferimento all'art. 192 del D.lgs. 267/2000, che riguarda l'autorizzazione a contrattare, tuttavia non è esplicitamente menzionata una determina a contrarre separata e specifica, con numero e data distinti, associata alla procedura di affidamento diretto descritta. Senza un chiaro riferimento a una determina a contrarre ""non semplificata"", non è possibile stabilire se il punto sia stato effettivamente rispettato come richiesto."	Not found
14	Elementi da approvare con la determina a contrarre nel caso di provvedimento unico	"RISPOSTA GENERALE: SI

Spiegazione: La determina dirigenziale n. 3352 del 24/12/2024 specifica l'interesse pubblico che intende soddisfare, che è il ""Collaudo statico e tecnico - amministrativo per il Completamento Palazzo di Giustizia"". Inoltre, vengono descritte le caratteristiche del servizio che si intende acquistare, ovvero l'incarico professionale finalizzato al collaudo statico e tecnico-amministrativo. Non viene menzionato il progetto esecutivo, ma si presume che sia già stato approvato, in quanto l'intervento riguarda il collaudo finale. Il contesto presentato appare conforme alle richieste per gli elementi tipici dell'affidamento diretto tramite determina a contrarre."	SI
15	Per gli appalti di servizi: DUVRI	"RISPOSTA GENERALE: NON RICHIESTO

Spiegazione: Nella determina non si fa alcuna menzione del DUVRI né si attesta che non è necessaria la sua redazione. Tuttavia, considerato che si tratta di un incarico per il ""Collaudo statico e tecnico-amministrativo"" e non ci sono indicazioni di rischio interferenziale, potrebbe essere che il DUVRI non è richiesto per questo tipo specifico di servizio. Sarebbe comunque opportuno ottenere una dichiarazione formale da parte del progettista o RUP se il DUVRI non è necessario."	NON RICHIESTO
16	Suddivisione in lotti e norme sull’indebito frazionamento	"RISPOSTA GENERALE: NON RICHIESTO

Spiegazione: La determina dirigenziale non menziona espressamente l'art. 58 del D.Lgs. n. 36/2023 in merito alla suddivisione dell'appalto in lotti per tenere conto dei principi europei sulla promozione di condizioni di concorrenza paritarie per le PMI. Tuttavia, l'affidamento diretto di cui si parla nella determina è per un importo complessivo relativamente basso (inferiore alla soglia comunitaria), il che potrebbe giustificare la mancata suddivisione in lotti senza necessariamente incorrere in violazioni. Pertanto, verificato il contesto e l'importo limitato, il punto sembra non applicabile (NON RICHIESTO)."	NON RICHIESTO
17	Validazione (in caso di lavori pubblici)	"RISPOSTA GENERALE: SI.

Spiegazione: Nella determina viene specificato che il progetto definitivo è stato approvato con Determinazione del Dirigente del Settore Tecnico n. gen. 5808 del 24/12/2021 e che il progetto esecutivo è stato approvato con Determinazione del Dirigente del Settore Tecnico n. gen. 5673 del 23/12/2023. Questi passaggi indicano che la validazione del progetto posto a base di gara è stata effettuata."	SI
18	Criteri Ambientali Minimi (CAM)	"RISPOSTA GENERALE: NO

Nella determina in esame, non è menzionata l'applicazione dei Criteri Ambientali Minimi (CAM) per l'affidamento del servizio di collaudo statico e tecnico-amministrativo per il completamento del Palazzo di Giustizia. Non sono presenti riferimenti alla normativa relativa ai CAM né al Piano per la sostenibilità ambientale dei consumi del settore della pubblica amministrazione né al Decreto Ministeriale che stabilisce i CAM vigenti."	NO
19	Cauzione	"### RISPOSTA GENERALE: Ambiguo

La determina non fornisce indicazioni specifiche riguardanti la cauzione definitiva, ovvero se sia richiesta o meno ai sensi dell’art. 117 del D.lgs n.36/2023. La formula specifica prescritta dalle istruzioni non è presente nella determina esaminata. Pertanto, risulta ambiguo stabilire se la cauzione definitiva sia effettivamente non richiesta a causa della scarsa rilevanza economica dell'affidamento o per altre ragioni correlate alle modalità di adempimento delle prestazioni. Sarebbe opportuno verificare ulteriormente con il RUP o con il responsabile amministrativo per chiarire la situazione."	Not found
20	Riferimenti all’obbligo di utilizzo di convenzioni Consip o di soggetti aggregatori	"**RISPOSTA GENERALE**: NON RICHIESTO

**Spiegazione**: La determina non fa alcun riferimento all'adesione a convenzioni Consip o di altro soggetto aggregatore. Tuttavia, è indicato che al fine di procedere con l'affidamento dell'incarico si è utilizzata la piattaforma SardegnaCat, una centrale di committenza regionale, per la richiesta di offerta (RdO). Questo potrebbe essere interpretato come un'adesione alle procedure suggerite per gli affidamenti, pur non specificando direttamente un riferimento a Consip o ad altre convenzioni aggregatori nazionali."	NON RICHIESTO
21	Riferimenti all’obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento	"### Risposta

RISPOSTA GENERALE: SI

Spiegazione: Nella determina è fatto riferimento all'utilizzo del sistema telematico della centrale di committenza regionale ""Sardegna Cat"" per la procedura di affidamento, come riportato nel testo alla voce ""DATO ATTO che, al fine di porre in essere l’affidamento dell’incarico in oggetto è stata inviata richiesta di offerta RdO – rfq 454997 sulla Piattaforma della Centrale di Committenza regionale “Sardegna Cat”. Questo è coerente con l'obbligo di utilizzare il mercato elettronico della pubblica amministrazione o sistemi equivalenti per procedure di importo pari o superiore a 5.000 euro e inferiore alla soglia di rilievo comunitario."	SI
22	Indicazioni in merito all’istruttoria propedeutica al provvedimento	"**RISPOSTA GENERALE: SI**

Spiegazione sintetica: La determina specifica che è stata inviata una ""richiesta di offerta RdO – rfq 454997 sulla Piattaforma della Centrale di Committenza regionale 'Sardegna Cat'"". Inoltre, il dirigente ha fatto riferimento alla proposta del R.U.P. (Responsabile Unico del Procedimento) come base per la scelta del contraente, il che implica che il R.U.P. ha espletato un'attività istruttoria propedeutica, identificando un operatore economico con documentate esperienze pregresse. Sebbene la determina non menzioni una consultazione diretta o interpello di più operatori economici, il quadro generale sembra rispondere ai principi di adeguatezza e sufficienza dell’istruttoria richiesta, dato l'affidamento diretto e la natura del contratto specificato."	SI
23	Denominazione dell’operatore economico affidatario e indicazione relativa all’acquisizione dell’offerta	RISPOSTA GENERALE: SI, la determina riporta chiaramente la denominazione dell'operatore economico affidatario, ovvero Ing. Paolo Gentile Careddu con sede legale ad Olbia (SS), e indica che l'offerta è pervenuta tramite il portale Sardegna Cat, come specificato alla scadenza delle offerte.	SI
24	Importo di affidamento	"### Risposta al punto 24

**RISPOSTA GENERALE:** SI

**Spiegazione sintetica:** La determina specifica chiaramente l'importo di affidamento. È indicato che l'importo complessivo dell'incarico per il ""Collaudo statico e tecnico - amministrativo per il Completamento Palazzo di Giustizia"" è pari a € 11.292,32, compresa cassa al 4% e IVA al 22%, a favore dell’operatore economico Ing. Paolo Gentile Careddu. Tale importo è chiaramente dichiarato e giustificato all'interno della determina stessa, soddisfacendo il requisito richiesto."	SI
25	Indicazione di requisiti previsti dalle disposizioni vigenti per il ricorso all’affidamento diretto.	"### Risposta

RISPOSTA GENERALE: SI

Nella determina è stato verificato che l'operatore economico selezionato, Ing. Paolo Gentile Careddu, possiede requisiti di carattere generale e documentate esperienze pregresse idonee all'esecuzione delle prestazioni contrattuali. Questa verifica risulta dall'accertamento condotto attraverso il documento di gara unico europeo (DGUE). Pertanto, il punto relativo alla verifica di esperienze pregresse è soddisfatto."	SI
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	"### RISPOSTA:

NO, la determina non fornisce una motivazione adeguata e dettagliata in merito alla scelta dell'operatore economico Ing. Paolo Gentile Careddu secondo quanto previsto dall'art. 50 del D.Lgs. n. 36/2023. Sebbene si faccia riferimento al regolamento comunale, non si entra nello specifico delle ragioni che giustificano la scelta di questo operatore, della congruità del prezzo, della rispondenza dell'offerta all'interesse pubblico, né si affronta esplicitamente il rispetto del principio di rotazione se non implicitamente. Questi aspetti sono fondamentali per conformarsi ai requisiti di trasparenza e motivazione dell'affidamento."	NO
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	"**Output: NON RICHIESTO**

Spiegazione: La determina attuale non fa riferimento all'art. 76 del D.Lgs. n.36/2023, ma piuttosto menziona il ricorso alla procedura di affidamento diretto ai sensi dell'art. 50, comma 1, lett. b). Di conseguenza, la verifica della motivazione specifica del ricorso alla procedura ex art. 76 non è applicabile in questo contesto."	NON RICHIESTO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	"### RISPOSTA GENERALE: SI

La determina dirigenziale n.3352 del 24/12/2024 prende atto e cita diversi articoli del D.Lgs. 36/2023, che è il codice dei contratti pubblici, per confermare la conformità dell'affidamento alle norme in materia di appalti pubblici. Le specifiche citazioni del D.Lgs. 36/2023 includono i principali articoli relativi ai principi di affidamento diretto, come l'art. 50, e altri articoli pertinenti all'affidamento di contratti pubblici, assicurando il rispetto delle norme stabilite. 

Il riferimento esplicito a questi articoli del codice dei contratti pubblici suggerisce chiaramente che la stazione appaltante ha rispettato le norme e i principi fondamentali in materia di appalti pubblici."	SI
29	Dare atto della verifica dei requisiti dell’affidatario	"RISPOSTA GENERALE: SI

Nella determina viene accertato che sono stati effettuati i necessari controlli in merito ai requisiti dell’affidatario, come evidenziato al paragrafo ""VERIFICATO dal RUP che"" in cui si menziona il possesso dei requisiti di carattere generale di cui all'articolo 100 del D.Lgs. 36/2023, e le pregresse esperienze documentate. È inoltre sottolineato che tali requisiti derivano dal Documento di Gara Unico Europeo (DGUE)."	SI
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	"**RISPOSTA GENERALE**: SI

Nella determina è specificato che il RUP ha eseguito la verifica della regolarità contributiva. È stato menzionato il documento di Inarcassa con il numero di protocollo (107685/141.2.1/B152W del 23.12.2024), indicando che la regolarità contributiva dell'operatore economico è stata verificata."	SI
31	Riferimenti alla deliberazione di approvazione del bilancio.	"RISPOSTA GENERALE: SI

Spiegazione: La determina riporta che il bilancio di previsione finanziario per il periodo 2025 - 2027 è stato approvato con Deliberazione di Consiglio Comunale n.112 del 17/12/2024, conformemente agli estremi richiesti in assenza di delibera di bilancio corrente."	SI
32	Riferimenti deliberazione approvazione PEG e al PIAO	"RISPOSTA GENERALE: SI

La determina fornisce i riferimenti alla delibera di consiglio comunale n. 112 del 17/12/2024 per l'approvazione del bilancio di previsione finanziario 2025 - 2027 e la deliberazione di giunta comunale n. 523 del 18/12/2024 per l'approvazione del piano esecutivo di gestione (PEG) annualità 2025/2027. Anche se non è specificamente menzionato il PIAO (Piano Integrato di Attività e Organizzazione), la presenza di PEG è indicativa e rilevante per la pianificazione esecutiva e finanziaria."	SI
33	Impegno di spesa/prenotazione	"RISPOSTA GENERALE: SI

L'importo impegnato è pari a € 11.292,32, compresa cassa al 4% e IVA al 22%. La determina indica chiaramente che l'importo totale è comprensivo di IVA e cassa di previdenza, e l'impegno di spesa è effettuato sul capitolo di spesa 69155 del Bilancio in corso, denominato “Interventi di messa in sicurezza sedi comunali”. Non vengono menzionati dettagli sull'approvazione del Bilancio e del PEG o sull'esercizio provvisorio, quindi si presume che il Bilancio sia stato approvato, considerando l'assenza di menzioni dell'art. 163 del TUEL."	SI
34	Contributo ANAC	"### Output:
RISPOSTA GENERALE: NON RICHIESTO, L'importo dell'affidamento in questione è pari a € 11.292,32, che è inferiore alla soglia di € 40.000,00 indicata nel criterio per l'assunzione dell'impegno di spesa relativo al contributo ANAC. Pertanto, il requisito di assumere l'impegno di spesa per il pagamento del contributo ANAC non si applica in questo caso."	NON RICHIESTO
35	Flussi finanziari	"**RISPOSTA GENERALE**: NO, l'affidatario non è soggetto agli obblighi di tracciabilità dei flussi finanziari così come previsti dalla legge n° 136/2010.

**Spiegazione sintetica**: Nel testo della determina non vi è alcun riferimento agli obblighi di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010. La clausola relativa all'obbligo di tracciabilità dei flussi finanziari e alle conseguenze dell'inadempimento dovrebbe essere espressamente inserita per garantire la conformità alla normativa, evitando così il rischio di nullità del contratto per mancanza di tali disposizioni."	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	"### Output:

RISPOSTA GENERALE: Ambiguo, la determina non menziona esplicitamente la compatibilità del programma della spesa con le vigenti regole della finanza pubblica. Sebbene siano presenti riferimenti a specifiche delibere di bilancio e finanziarie comunali, manca una dichiarazione chiara di conformità rispetto alle regole generali della finanza pubblica statale, che sarebbe opportuna per soddisfare pienamente il requisito."	Not found
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	"### Istruzioni

nan 

**GRAVITA' [1/3](lieve) se non presenti**


### Rispondi al punto 37, SEZIONE: INFORMAZIONI RELATIVE AL SOGGETTO INDIVIDUATO (DISPOSITIVO):
Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.

### Output:
RISPOSTA GENERALE : SI

### Spiegazione:
Nella determina dirigenziale sono indicati i dettagli relativi all'aggiudicatario, ovvero l'Ing. Paolo Gentile Careddu. Sono forniti il nome, cognome, ragione sociale, indirizzo, P.Iva e il dettaglio della sede legale (Olbia, Corso Vittorio Veneto 15/F), soddisfacendo così i requisiti di completezza richiesti per questo controllo."	Not found
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	"### Risposta al punto 38

**RISPOSTA GENERALE: SI**

Spiegazione: Nella determina è chiaramente indicato che all'operatore economico, Ing. Paolo Gentile Careddu, è stato affidato l'incarico di collaudo statico e tecnico-amministrativo per il completamento del Palazzo di Giustizia. Inoltre, si specifica l'impegno di spesa nel punto 3 della determina, che avviene a favore dell'operatore economico per l'importo complessivo di € 11.292,32 sul capitolo di spesa 69155 del Bilancio in corso. Il CIG è chiaramente riportato nella parte iniziale della determina. Tuttavia, la comunicazione diretta all'aggiudicatario, comprensiva delle specifiche di fatturazione, dovrebbe essere contenuta in ulteriori documentazioni non menzionate nel testo della determina."	SI
39	Indicazione specifica della tipologia del contratto	"RISPOSTA GENERALE : SI

**Spiegazione:** La determina individua chiaramente la tipologia del contratto come ""Incarico Professionale finalizzato al collaudo statico e tecnico-amministrativo per il Completamento del Palazzo di Giustizia"", rispettando così il requisito di indicazione specifica della tipologia di contratto richiesta."	SI
40	Obblighi di pubblicità e trasparenza	"### RISPOSTA GENERALE: SI

**Spiegazione sintetica:** La determina afferma, al punto 4 dell'ultima pagina, di disporre la pubblicazione dell'atto nei modi stabiliti dalla normativa vigente, in ottemperanza all’articolo 20 del D.Lgs. 36/2023 e al D.Lgs. 33/2013, riguardo agli obblighi di trasparenza. Questo soddisfa i requisiti di trasmissione e pubblicità delle informazioni relative ai contratti pubblici imposti dagli articoli 20 e 28 del Codice dei contratti."	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	"### Verifica della Determina

Per procedere con l'analisi, vediamo se i punti specificamente elencati nelle istruzioni sono rispettati nella determina:

1. **Riferimenti al patto d'integrità nel rispetto delle misure generali previste dal Piano:**

   - C'è riferimento al ""Patto di Integrità"" approvato dal Comune con deliberazione G.C. n. 260 del 06/07/2016. Questo rispetta la necessità di menzionare un patto d'integrità, ma non specifica riferimenti al rispetto di un piano specifico che prevederebbe tale obbligo in capo all'affidatario.

2. **Conformità alle prescrizioni ex artt. 6, 7 e 14 del DPR n. 62/2013, conflitto di interessi e codice di comportamento integrativo:**

   - Viene menzionata l'assenza di conflitto di interessi ai sensi dell’art. 6 bis della L. 241/1990 e del “Codice di comportamento integrativo dei dipendenti pubblici”, pertanto questo punto sembra essere rispettato.

3. **Rispetto delle misure contenute specificatamente nell’area contratti (AREA B) del Piano:**

   - Non ci sono menzioni esplicite per quanto riguarda il rispetto di misure specifiche contenute nell'area contratti del Piano.

### Conclusione

RISPOSTA GENERALE: **NO**, poiché mancano riferimenti espliciti al rispetto delle misure contenute nell'area contratti (AREA B) del Piano e alla menzione del rispetto obbligatorio in capo all'affidatario per il patto d'integrità."	Not found
42	Pubblicazione atti all’Albo Pretorio Online.	"RISPOSTA GENERALE : SI

Spiegazione: La determina in esame specifica che il RUP (Responsabile Unico del Procedimento) è incaricato di provvedere alla pubblicazione del presente atto nei modi stabiliti dalla normativa vigente, in ottemperanza all’art. 20 del D.Lgs. 36/2023, al D.Lgs. 33/2013 e successive modifiche e integrazioni, nonché in applicazione del Regolamento comunale sul Controllo di Regolarità Amministrativa degli atti. Di conseguenza, si prevede la pubblicazione nell'Albo Pretorio Online."	SI
43	Indicazione termini e autorità a cui ricorrere	"RISPOSTA GENERALE: **NO**

Spiegazione: Nella determina in esame, manca l'indicazione espressa dei termini e dell'autorità a cui poter ricorrere, ai sensi dell’art. 3 della Legge n. 241/1990, e quindi non viene specificato che avverso il provvedimento può essere proposto ricorso innanzi alla sezione del Tribunale Amministrativo Regionale di Cagliari. Tale dettaglio è fondamentale per garantire la trasparenza e il diritto di impugnazione degli eventuali interessati."	NO
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	"### Output:
RISPOSTA GENERALE: SI, La determina è firmata digitalmente dal Dirigente Diego Ciceri e dal RUP Vincenzo Lombardi, come specificato alla fine del documento."	SI
45	Presenza del visto di regolarità contabile	RISPOSTA GENERALE: SI, La determina menziona che sarà trasmessa al Responsabile del Servizio Finanziario per le procedure di contabilità e i controlli e riscontri amministrativi, contabili e fiscali, ai sensi del D. Lgs. 267/2000.	SI
