	Punto	Response	Simple
10	Norme di principio   Art. 4 del Dlgs n.36/2023. (Criterio interpretativo e applicativo)	"**RISPOSTA GENERALE: NO**

Spiegazione: Nella determina esaminata, non vi è menzione specifica o richiamo all'art. 4 del Dlgs n. 36/2023, il quale prescrive che le disposizioni del codice devono essere interpretate e applicate in base ai principi degli articoli 1, 2 e 3 dello stesso decreto. Pertanto, non è esplicitato in che modo si sono contemperati i principi del codice con l'obiettivo prioritario del risultato in termini di qualità, tempestività ed economicità."	NO
11	Regolamenti dell’ente quali:  - Statuto Comunale;  - Regolamento di contabilità;  - Regolamento dei contratti	"RISPOSTA GENERALE: SI

Spiegazione: Nel testo della determina vengono citati il Regolamento Comunale di Contabilità e il Regolamento Comunale per l’attuazione dei controlli di regolarità amministrativa, soddisfacendo così il requisito di riferimento ai regolamenti dell'ente. Lo Statuto Comunale non è esplicitamente menzionato, ma la presenza di più regolamenti rilevanti dell'ente suggerisce che c'è adesione alle normative interne."	SI
12	Indicazione dei riferimenti della determina a contrarre “semplificata” adottata	"### Risposta:

RISPOSTA GENERALE: SI

Nella determina viene citato l'art. 50, comma 1, lett. b) del D.Lgs. 36/2023 come base per l'affidamento diretto, rispettando la norma che richiede l'indicazione dell'oggetto dell'affidamento, l'importo, il fornitore, le ragioni della scelta del fornitore, e il possesso dei requisiti generali e tecnico-professionali da parte del fornitore. La determina esplicita questi elementi in modo semplificato."	SI
13	Indicazione dei riferimenti della determina a contrarre “non semplificata” adottata	"### RISPOSTA GENERALE: NO

Nella determina presentata non si fa menzione esplicita ad una determina a contrarre ""non semplificata"" né si indicano termini specifici entro i quali la procedura avrebbe dovuto concludersi, con un esplicito riferimento alla verifica del rispetto di tale termine. Si menziona la decisione a contrarre ai sensi dell’art. 50, comma 1, lett. b) del D.Lgs. 36/2023, tuttavia, non sono indicati numeri e date di una precedente determina a contrarre come richiesto nelle istruzioni per una procedura “non semplificata”."	NO
14	Elementi da approvare con la determina a contrarre nel caso di provvedimento unico	"## Verifica di conformità:

Indicazione dell’interesse pubblico che intende soddisfare l’amministrazione:
- **SI**. La determina esplicita l'interesse pubblico che è quello di garantire l'arredo dei nuovi uffici del Centro Disabilità Globale.

Indicazione delle caratteristiche delle opere, dei beni, dei servizi che si intendono acquistare:
- **SI**. La determina specifica dettagliatamente le caratteristiche degli arredi che si intendono acquistare, elencando dimensioni, materiali e quantità.

Negli appalti di lavori: progetto esecutivo completo di quanto previsto all’allegato I.7 del Dlgs. N36/2023 (ove non già approvato):
- **NON RICHIESTO**. La determina in esame riguarda l'acquisto di beni e non un appalto di lavori, perciò questo punto non è applicabile.

Nei beni e servizi: capitolato d’appalto oppure quaderno d’oneri, oppure schema di contratto (ove non già approvato):
- **SI**. La determina menziona l’approvazione del capitolato tecnico e della relazione tecnico-illustrativa redatta dal RUP.

### RISPOSTA GENERALE:
- **SI**

La determina rispetta gli elementi tipici richiesti per l'affidamento diretto, inclusa l'indicazione dell'interesse pubblico, delle caratteristiche dei beni/servizi e dell'approvazione del capitolato tecnico. Non è necessario il progetto esecutivo in quanto si tratta di un acquisto di beni."	Not found
15	Per gli appalti di servizi: DUVRI	RISPOSTA GENERALE: SI, Non è necessaria l’elaborazione del Documento Unico dei Rischi da Interferenze (DUVRI) ai sensi dell’art. 26 comma 3 bis del d.lgs. 09/04/2008, n. 81, come riportato nella determina. Di conseguenza, non occorre la quantificazione degli oneri per la sicurezza da rischio interferenziale.	SI
16	Suddivisione in lotti e norme sull’indebito frazionamento	**RISPOSTA GENERALE**: SI, L’appalto non presenta un interesse transfrontaliero certo, secondo quanto previsto dall’articolo 48, comma 2, del Decreto Legislativo 36/2023, per il suo modesto valore distante dalla soglia comunitaria. Pertanto, non ci sono obblighi di suddividere in lotti.	SI
17	Validazione (in caso di lavori pubblici)	"**RISPOSTA GENERALE: NON RICHIESTO**

Spiegazione sintetica: La determina riguarda la fornitura di arredi per uffici e non l'affidamento di lavori pubblici, quindi la validazione del progetto per lavori pubblici non è applicabile in questo contesto."	NON RICHIESTO
18	Criteri Ambientali Minimi (CAM)	"### Output:
RISPOSTA GENERALE: NO

Spiegazione: Nella determina non è presente alcuna indicazione in merito all'applicazione dei Criteri Ambientali Minimi (CAM) né c'è un riferimento esplicito all'art. 18 della L. 221/2015 o all'art. 57 comma 2 del Dlgs n. 36/2023 che stabiliscono l'obbligo di verifica dell'applicazione dei CAM. La determina non include la dichiarazione obbligatoria sull'inclusione o esclusione dalle prescrizioni CAM per l'acquisto di arredi, che potrebbe essere un punto di non conformità se esso è previsto dai CAM applicabili al tipo di beni di cui alla fornitura."	NO
19	Cauzione	"RISPOSTA GENERALE: NON RICHIESTO, in quanto la determina specifica che ""non sarà applicata la garanzia in quanto trattasi di contratto ad esecuzione immediata"". Tuttavia, non è citato chiaramente l'art. 117 del D.lgs. n. 36/2023, né una spiegazione dettagliata in merito alla cauzione definitiva. La formula indicata nelle istruzioni non è stata trovata nella determina, quindi risulta che tali specifiche non siano richieste per questo procedimento, come da verifiche effettuate."	NON RICHIESTO
20	Riferimenti all’obbligo di utilizzo di convenzioni Consip o di soggetti aggregatori	"### Risposta al punto 21, SEZIONE: ELEMENTI TIPICI DELL’AFFIDAMENTO DIRETTO:

RISPOSTA GENERALE: SI

Spiegazione: Dalla lettura della determina, si evince che non si è aderito a una convenzione Consip o di altro soggetto aggregatore perché alla data della determina non sono attive tali convenzioni aventi ad oggetto la fornitura dei beni da affidare. È stato inoltre verificato che non sono attualmente in corso convenzioni Consip per i beni da acquisire (paragrafo ""VERIFICATO inoltre che""). Inoltre, la determina specifica che si procederà mediante affidamento diretto utilizzando il Mercato Elettronico della P.A. (MePA) di Consip."	SI
21	Riferimenti all’obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento	"### RISPOSTA GENERALE: SI

L'articolo 50, comma 1, lettera b) del D.Lgs. 36/2023 è citato nella determina come base normativa per l'affidamento diretto mediante trattativa diretta con l'impiego del MEPA di Consip. La determina specifica che la procedura di acquisto è inferiore alla soglia di rilievo comunitario e rispetta l'obbligo di utilizzo del mercato elettronico della pubblica amministrazione (MEPA) come prescritto dalla normativa. Il valore massimo stimato della procedura è pari a € 4.755,50 oltre IVA, rientrando così nell'obbligo di utilizzare il MEPA per importi superiori a € 5.000 e inferiori alla soglia comunitaria."	SI
22	Indicazioni in merito all’istruttoria propedeutica al provvedimento	"RISPOSTA GENERALE: SI

Nella determina è specificato che il RUP ha predisposto una relazione tecnica-illustrativa e un capitolato tecnico per la fornitura, e che l’impresa Quadrica S.r.l. è stata individuata come operatore idoneo sulla base di documentate esperienze pregresse. È inoltre menzionato che non esistono convenzioni attive nel Centro Acquisti Territoriale relative ai beni oggetto dell'affidamento e che il Mercato Elettronico della P.A. (MePA) consente l'acquisto dei beni richiesti. Il comprovato precedente rapporto e le indagini di mercato delineano un'idoneità istruttoria in termini di qualità, tempestività ed economicità."	SI
23	Denominazione dell’operatore economico affidatario e indicazione relativa all’acquisizione dell’offerta	"RISPOSTA GENERALE: SI.

La determina riporta chiaramente la denominazione dell’operatore economico affidatario, che è la ""Quadrica S.r.l. Unipersonale"" con sede a Cagliari e i dettagli necessari relativi al suo codice fiscale e Partita IVA. Inoltre, l'offerta è menzionata come predisposta attraverso il MePA di Consip, indicando che l'acquisizione dell'offerta è stata effettuata tramite un canale ufficiale."	SI
24	Importo di affidamento	"RISPOSTA GENERALE: SI

Spiegazione: Nella determina, l'importo è chiaramente indicato. Si specifica l'importo massimo stimato della procedura, che è pari a € 4.755,50 oltre IVA al 22%, e il totale comprensivo di IVA per un importo complessivo di € 5.801,71. Questi dati mostrano che la determina soddisfa i requisiti relativi all'importo di affidamento nella sezione ""ELEMENTI TIPICI DELL’AFFIDAMENTO DIRETTO"", punto 24."	SI
25	Indicazione di requisiti previsti dalle disposizioni vigenti per il ricorso all’affidamento diretto.	"**RISPOSTA GENERALE: SI**

Spiegazione: Nella determina viene affermato che l'impresa ""Quadrica S.r.l."" è in possesso di documentate esperienze pregresse idonee all'esecuzione delle prestazioni contrattuali, in quanto ha eseguito accuratamente per l'Ente il servizio di fornitura di arredi nell'annualità 2022. Questo soddisfa il requisito richiesto per verificare l'idoneità dell'operatore economico in conformità con le disposizioni vigenti sull'affidamento diretto."	SI
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	"**RISPOSTA GENERALE: SI**, la motivazione sulla scelta della procedura e del contraente è esposta nella determina.

La determina espone chiaramente le motivazioni della scelta della procedura di affidamento diretto e del contraente:

1. È dichiarato che non c'è interesse transfrontaliero certo a causa del modesto valore rispetto alla soglia comunitaria, secondo quanto previsto dall’art. 48, comma 2, del Decreto Legislativo 36/2023. Inoltre, il valore dell'appalto è inferiore alla soglia di € 5.000,00 (è pari a € 4.755,50 oltre IVA).

2. La determina attesta che l'impresa Quadrica S.r.l. è stata scelta per il possesso di documentate esperienze pregresse e per aver eseguito accuratamente forniture precedenti per l'ente.

3. Si fa riferimento all'art. 50, comma 1, lett. b) del D.lgs. 36/2023 per la modalità di affidamento diretto mediante il Mercato Elettronico della Pubblica Amministrazione (MePA), richiamando anche la motivazione legata al regolamento di contabilità del Comune. 

4. È data rilevanza alla congruità del prezzo in rapporto alla qualità della prestazione e viene specificato che l'acquisto tramite MePA permette di operare in un ambiente concorrenziale conforme alle leggi.

5. Non viene esplicitamente menzionato un principio di rotazione, ma la scelta è motivata sulla base dell'assenza di altre convenzioni disponibili (es. tramite Consip o C.A.T.) per i beni da acquisire, e delle esperienze pregresse con l'impresa selezionata.

In sintesi, la giustificazione fornisce adeguata motivazione in termini di scelta della procedura, del contraente, e del rispetto delle norme per procedure di modico valore."	SI
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	RISPOSTA GENERALE : NO, nella determina non vi è alcuna citazione o motivazione specifica relativa all'uso della procedura ex art. 76 del Dlgs n. 36/2023. Nella determina si fa riferimento all'art. 50, comma 1, lett. b) del D. Lgs. 36/2023 per giustificare l'affidamento diretto, ma non all'art. 76.	NO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	"### RISPOSTA GENERALE: SI

La determina fa esplicito riferimento al rispetto delle disposizioni di legge in materia di appalti pubblici, in particolare citando il D. Lgs. n. 36/2023 che è il nuovo Codice dei Contratti. Inoltre, viene indicato che l'affidamento diretto avviene ai sensi dell'art. 50, comma 1, lett. b) dello stesso Decreto, il quale è pertinente alle norme ed ai principi in materia di appalti pubblici. La conformità ai principi della normativa vigente è chiaramente riportata, rispettando dunque il requisito."	SI
29	Dare atto della verifica dei requisiti dell’affidatario	"RISPOSTA GENERALE: SI

La determina menziona che ""l’impresa Quadrica S.r.l. è in possesso di documentate esperienze pregresse idonee all’esecuzione delle prestazioni contrattuali"" e conferma che non ci sono verifiche di condizioni generali pendenti (""non risultano sussistere cause di incompatibilità e di conflitto di interessi""). Sebbene non vi sia un riferimento esplicito a un controllo specifico ai sensi degli articoli 95 e 100 del D.Lgs. 36/2023, viene comunque accertata la regolarità sotto profili rilevanti, per cui questo soddisfa la necessità di verifica dei requisiti dell'affidatario."	SI
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	RISPOSTA GENERALE: NO, la verifica sulla regolarità contributiva tramite il Documento di regolarità contributiva (DURC) o attestazione della stessa non è esplicitamente menzionata nel documento della determina dirigenziale. La verifica del DURC è un requisito necessario per assicurare che il beneficiario di un appalto pubblico sia in regola con gli obblighi contributivi verso enti previdenziali e assicurativi. La sua assenza in questo tipo di procedura con un livello di gravità 3/3 rappresenta una carenza significativa, poiché potrebbe esporre l'ente a rischi di affidabilità del contraente e di compliance normativo-finanziaria.	NO
31	Riferimenti alla deliberazione di approvazione del bilancio.	"**RISPOSTA GENERALE**: SI

La determina cita la deliberazione di Consiglio Comunale n. 139 del 18/12/2023, con la quale è stato approvato il Bilancio di Previsione Finanziario 2024/2026. Questo soddisfa il requisito di includere i riferimenti alla deliberazione di approvazione del bilancio pluriennale vigente."	SI
32	Riferimenti deliberazione approvazione PEG e al PIAO	"### Output:
RISPOSTA GENERALE: SI, la determina fa riferimento alla deliberazione della Giunta Comunale n. 515 del 28/12/2023 con la quale è stato approvato il Piano Esecutivo di Gestione (PEG) per l'esercizio 2024/2026. Tuttavia, non ci sono riferimenti al PIAO nella determina, ma la domanda sembra concentrarsi specificamente sul PEG per cui il requisito è soddisfatto."	SI
33	Impegno di spesa/prenotazione	"RISPOSTA GENERALE: SI

La determina dirigenziale indica chiaramente che la somma di € 5.801,71, IVA compresa, è prenotata per l’acquisizione dei beni. Specifica che l'importo imponibile è € 4.755,50 con IVA al 22% di € 1.046,21. Inoltre, non è menzionata la necessità del rispetto dell’art. 163 del TUEL, il che suggerisce che il bilancio e il PEG siano già approvati e non si trovi in situazione di esercizio provvisorio. Non sono menzionati impegni di spesa su più esercizi finanziari, quindi non si tratta di spesa pluriennale."	SI
34	Contributo ANAC	RISPOSTA GENERALE : NON RICHIESTO, L'importo dell'affidamento diretto (€ 4.755,50 oltre IVA) è inferiore alla soglia di € 40.000,00. Pertanto, non è richiesto l'impegno di spesa relativo al pagamento del contributo ANAC per questo affidamento.	NON RICHIESTO
35	Flussi finanziari	RISPOSTA GENERALE: NO, nella determina non è specificato che l'affidatario è soggetto all'obbligo di tracciabilità dei flussi finanziari ai sensi e per gli effetti della legge n° 136/2010, né è menzionato l'obbligo di fornire gli elementi identificativi richiesti dalla legge, né l'indicazione che il mancato adempimento di questi obblighi comporta la nullità e la risoluzione di diritto del contratto.	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	"### Output:
RISPOSTA GENERALE: SI

Nella determina è dichiarato che il programma dei pagamenti conseguenti all'assunzione degli impegni di spesa è compatibile con i relativi stanziamenti di cassa e con le regole di finanza pubblica, ai sensi dell'art. 183, comma 8, del D.lgs. 267/2000, come modificato dall’art. 74 del D.lgs. 118/2011 e introdotto dal D.lgs. 126/2014."	SI
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	"RISPOSTA GENERALE: SI

La determina presenta un'indicazione dettagliata dell'aggiudicatario, includendo:

- Nome e ragione sociale: Quadrica S.r.l. Unipersonale
- Indirizzo: Vico 1° Luigi Merello n. 7, 09123 Cagliari (CA)
- P.IVA/Codice Fiscale: 02638290920

Questi dettagli soddisfano le richieste del punto 37 riguardo l'indicazione dell'aggiudicatario."	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	"### Output:
RISPOSTA GENERALE: Ambiguo; Sebbene la determina indichi chiaramente che il CIG verrà generato successivamente all'inserimento della procedura nella piattaforma, non vi è una menzione esplicita della comunicazione all'aggiudicatario circa l'impegno di spesa e la copertura finanziaria specificamente nei confronti dell'aggiudicatario. Tuttavia, la struttura generale della determina lascia intendere che tali procedure saranno seguite, anche se non descritte nel dettaglio in relazione alla comunicazione col soggetto individuato."	Not found
39	Indicazione specifica della tipologia del contratto	"**RISPOSTA GENERALE: SI**

Spiegazione: La determina specifica che il contratto sarà stipulato in forma di scrittura privata tramite l'invio a sistema del Documento di stipula sottoscritto con firma digitale. Questo chiarisce la tipologia contrattuale da utilizzare per l'affidamento diretto, che è conforme ai criteri specificati nell'art. 50, comma 1, lett. b) del D. Lgs. 36/2023."	SI
40	Obblighi di pubblicità e trasparenza	"RISPOSTA GENERALE: SI

La determina menziona chiaramente l'obbligo di trasmettere tempestivamente alla Banca Dati Nazionale dei Contratti Pubblici (BDNCP) attraverso piattaforme digitali le informazioni e i dati relativi alla procedura, in conformità dell’art. 28 del D.lgs. 36/2023. Sono stati inoltre previsti obblighi di pubblicità tramite pubblicazione sul profilo del committente nella sezione “Amministrazione trasparente”, come indicato nell'articolo stesso e in altre disposizioni di legge correlate, come il D.Lgs. n. 33/2013. Queste indicazioni dimostrano un rispetto adeguato degli obblighi di pubblicità e trasparenza secondo le normative rilevanti.
"	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	"- **Riferimenti al patto d’integrità nel rispetto delle misure generali previste dal Piano che prevedono tale obbligo in capo all’affidatario**: SI. La determina specifica che verrà allegato alla documentazione della trattativa il patto di integrità approvato con deliberazione della Giunta Comunale n. 260 del 06/07/2016.

- **Conformità alle prescrizioni ex artt. 6, 7 e 14 del DPR n. 62/2013, conflitto di interessi e codice di comportamento integrativo adottato con delibera di G.C. n. 437 del 30/12/2013**: SI. La determina menziona il rispetto delle normative in tema di conflitti d'interesse, codice di comportamento e integrità.

- **Rispetto delle misure contenute specificatamente nell’area contratti (AREA B) del Piano**: SI. Viene attestato il rispetto delle misure contenute nell’area contratti (B) del Piano Triennale di prevenzione della Corruzione e della Trasparenza (PTPCT) dell'ente.

### Risposta al punto 41, Sezione: Prescrizioni Anticorruzione, Trasparenza:
RISPOSTA GENERALE: SI. La determina attesta il rispetto delle prescrizioni del PTPCT dell’Ente, includendo dettagli su impegni alla trasparenza e anticorruzione e citando esplicitamente l'adesione al patto di integrità."	SI
42	Pubblicazione atti all’Albo Pretorio Online.	"RISPOSTA GENERALE: **NO**, la determina non menziona esplicitamente la pubblicazione degli atti all'Albo Pretorio Online. Sebbene venga indicato che sarà effettuata la pubblicazione nella sezione ""Amministrazione trasparente"" del sito del Comune e che saranno comunicati dati alla BDNCP, non c'è riferimento diretto all'Albo Pretorio Online, che è un requisito specifico menzionato nella checklist."	NO
43	Indicazione termini e autorità a cui ricorrere	"RISPOSTA GENERALE: SI

Spiegazione: La determina dirigenziale n. 3016 del 04/12/2024 riporta espressamente al termine del documento che avverso la presente determinazione è ammesso ricorso giurisdizionale innanzi al TAR Sardegna. Pertanto, è stata correttamente indicata l'autorità a cui ricorrere e il riferimento per i termini di legge è implicito richiamando l'art. 120 del D.Lgs. 104/2010."	SI
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	"### Risposta

RISPOSTA GENERALE: SI

Spiegazione: La determina dirigenziale è sottoscritta dal Dirigente Giulia Lucia F Spano, che è indicata anche come RUP (Responsabile Unico del Procedimento) per la presente procedura, come riportato nel testo della determina stessa."	SI
45	Presenza del visto di regolarità contabile	"RISPOSTA GENERALE: SI

La determina menziona esplicitamente che sarà trasmessa al Responsabile del Servizio Finanziario per l’acquisizione del visto di regolarità contabile ai sensi dell’art. 153 del D.lgs. 267/2000."	SI
