	Punto	Response	Simple
12	Indicazione dei riferimenti della determina a contrarre “semplificata” adottata	"RISPOSTA: NO

Note: Non è presente un riferimento esplicito alla determina a contrarre ""semplificata"" adottata."	NO
13	Indicazione dei riferimenti della determina a contrarre “non semplificata” adottata	"RISPOSTA: NO

Note: Non è presente un riferimento esplicito alla determina a contrarre ""non semplificata"" con numero e data."	NO
14	Elementi da approvare con la determina a contrarre nel caso di provvedimento unico	NO	NO
15	Per gli appalti di servizi: DUVRI	"RISPOSTA: NO

Note: Non è presente alcun riferimento al DUVRI o all'attestazione del progettista nella determina."	NO
16	Suddivisione in lotti e norme sull’indebito frazionamento	"RISPOSTA: NO

Note: Non è presente una motivazione per la mancata suddivisione dell'appalto in lotti, né si fa riferimento a ragioni oggettive che giustificherebbero tale scelta."	NO
17	Validazione (in caso di lavori pubblici)	"RISPOSTA : NO

Note: Non sono presenti riferimenti all'avvenuta validazione del progetto posto a base di gara nella determina."	NO
18	Criteri Ambientali Minimi (CAM)	RISPOSTA: NO	NO
19	Cauzione	RISPOSTA : SI	SI
20	Riferimenti all’obbligo di utilizzo di convenzioni Consip o di soggetti aggregatori	"RISPOSTA: NO

Note: Nella determina non sono presenti riferimenti all'adesione a convenzioni Consip o di altro soggetto aggregatore."	NO
21	Riferimenti all’obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento	RISPOSTA : NO	NO
22	Indicazioni in merito all’istruttoria propedeutica al provvedimento	"RISPOSTA: NO

Note: Non è presente nel testo della determina alcuna indicazione specifica riguardo all'istruttoria propedeutica al provvedimento, né dettagli sulle modalità di interpellazione degli operatori economici."	NO
23	Denominazione dell’operatore economico affidatario e indicazione relativa all’acquisizione dell’offerta	RISPOSTA: SI	SI
24	Importo di affidamento	"RISPOSTA: NO

Note: Non è presente un riferimento specifico alla congruità del costo della manodopera, al contratto collettivo di lavoro applicato, o agli incentivi di cui all'art. 45."	NO
25	Indicazione di requisiti previsti dalle disposizioni vigenti per il ricorso all’affidamento diretto.	RISPOSTA: SI	SI
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	"RISPOSTA : NO

Note: Non è presente una motivazione dettagliata che esponga le ragioni della scelta della ditta affidataria, né la valutazione in ordine alla scelta del contraente."	NO
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	RISPOSTA : NO	NO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	RISPOSTA : SI	SI
29	Dare atto della verifica dei requisiti dell’affidatario	RISPOSTA: SI	SI
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	"RISPOSTA: NO

Note: Non è menzionata la verifica della regolarità contributiva (DURC o attestazione) nella determina."	NO
31	Riferimenti alla deliberazione di approvazione del bilancio.	"RISPOSTA: NO

Note: Non è presente alcun riferimento alla deliberazione di approvazione del bilancio pluriennale vigente nella determina."	NO
32	Riferimenti deliberazione approvazione PEG e al PIAO	"RISPOSTA: NO

Note: Nella determina non sono presenti riferimenti espliciti alla deliberazione di approvazione del Piano Esecutivo di Gestione (PEG) e al Piano Integrato di Attività e Organizzazione (PIAO)."	NO
33	Impegno di spesa/prenotazione	"RISPOSTA : NO

Note: Non è presente un'indicazione chiara riguardo all'importo impegnato e alla relativa assoggettabilità all'IVA. Non è menzionato il rispetto dell'art. 163 del TUEL in caso di esercizio provvisorio."	NO
34	Contributo ANAC	"RISPOSTA : NO

Note: La determina non menziona un impegno di spesa relativo al pagamento del contributo all'ANAC per un affidamento di importo pari o superiore a € 40.000,00."	NO
35	Flussi finanziari	"RISPOSTA : NO

Note: La determina non fa menzione dell'obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010."	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	"RISPOSTA : NO

Note: Non è presente un riferimento esplicito alla compatibilità del programma di spesa con le vigenti regole della finanza pubblica."	NO
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	RISPOSTA: SI	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	RISPOSTA: SI	SI
39	Indicazione specifica della tipologia del contratto	RISPOSTA : SI	SI
40	Obblighi di pubblicità e trasparenza	RISPOSTA: SI	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	"RISPOSTA: NO

Note: Non è presente un riferimento esplicito al patto d'integrità, né alle misure generali previste dal Piano, né alle prescrizioni ex artt. 6, 7 e 14 del DPR n. 62/2013."	NO
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA : SI	SI
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA : SI	SI
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	"RISPOSTA: NO

Note: Non è presente la sottoscrizione del Dirigente firmatario dell’atto."	NO
45	Presenza del visto di regolarità contabile	"RISPOSTA : NO

Note: La determina non menziona esplicitamente la presenza del visto di regolarità contabile, ma indica che sarà trasmessa al servizio finanziario per i provvedimenti di competenza."	NO
