	Punto	Response	Simple
10	Norme di principio   Art. 4 del Dlgs n.36/2023. (Criterio interpretativo e applicativo)	RISPOSTA GENERALE : SI, [La determina fa riferimento all'art. 50 del D.Lgs. n. 36/2023, che implica l'applicazione dei principi di cui agli articoli 1, 2 e 3, in particolare il principio del risultato, per l'affidamento diretto dei contratti. Inoltre, si evidenzia come l'affidamento contemperi i principi di libera concorrenza, non discriminazione, trasparenza e correttezza con quelli di efficacia, economicità e tempestività, in linea con quanto stabilito dall'art. 4 del Dlgs n.36/2023.]	SI
11	Regolamenti dell’ente quali:  - Statuto Comunale;  - Regolamento di contabilità;  - Regolamento dei contratti	RISPOSTA GENERALE: **NO**, la determina non fa esplicito riferimento allo Statuto Comunale, al Regolamento di contabilità e al Regolamento dei contratti, che sono normativi fondamentali per la regolarità amministrativa dell'ente.	NO
12	Indicazione dei riferimenti della determina a contrarre “semplificata” adottata	"RISPOSTA GENERALE: NO, La determina non contiene un riferimento esplicito alla determina a contrarre ""semplificata"" adottata, che è necessaria per l'affidamento diretto ai sensi dell'art. 50, comma 1, lett. a) e b) del D.Lgs. n. 36/2023."	NO
13	Indicazione dei riferimenti della determina a contrarre “non semplificata” adottata	"RISPOSTA GENERALE: NO, La determina non fa esplicito riferimento all'adozione di una determina a contrarre ""non semplificata"" con numero e data, né indica i termini entro i quali la procedura avrebbe dovuto concludersi. Pertanto, non rispetta i requisiti richiesti per questo punto."	NO
14	Elementi da approvare con la determina a contrarre nel caso di provvedimento unico	RISPOSTA GENERALE: NO, non è presente l'indicazione dell'interesse pubblico che intende soddisfare l’amministrazione, né le caratteristiche delle opere, dei beni, dei servizi che si intendono acquistare. Inoltre, non è specificato il progetto esecutivo completo di quanto previsto all’allegato I.7 del Dlgs. N36/2023, né il capitolato d’appalto o quaderno d’oneri. La mancanza di queste informazioni è considerata grave.	NO
15	Per gli appalti di servizi: DUVRI	RISPOSTA GENERALE: NO, Il testo della determina non menziona la redazione del DUVRI né fornisce un'attestazione del progettista che certifichi l'assenza della necessità di redigerlo, come previsto dall'art. 26 del d.lgs. n. 81/2008. Pertanto, non è chiaro se siano stati considerati i costi per l'attuazione delle misure di contrasto alle interferenze.	NO
16	Suddivisione in lotti e norme sull’indebito frazionamento	RISPOSTA GENERALE: NO, La determina non fornisce una motivazione adeguata per la mancata suddivisione dell'appalto in lotti, né specifica le ragioni oggettive che giustificherebbero tale scelta, contravvenendo così a quanto previsto dall’art. 58 del D.Lgs. n. 36/2023.	NO
17	Validazione (in caso di lavori pubblici)	RISPOSTA GENERALE: NO, non sono indicati gli estremi dell’avvenuta validazione del progetto posto a base di gara. La determina non fa menzione della validazione del progetto, che è un elemento necessario per l'affidamento diretto dei lavori pubblici.	NO
18	Criteri Ambientali Minimi (CAM)	RISPOSTA GENERALE: NO, non è specificato se i lavori rientrano nell'ambito di applicazione dei criteri ambientali minimi (CAM) adottati ed in vigore. La determina non menziona alcun riferimento ai CAM né indica il DM pertinente, quindi non è possibile verificare la conformità ai criteri ambientali minimi.	NO
19	Cauzione	RISPOSTA GENERALE: NO, non è stata menzionata la cauzione definitiva nella determina. La determina afferma che, ai sensi dell'art. 50, comma 1 del Codice, non è richiesta la garanzia a corredo dell'offerta, ma non specifica esplicitamente la questione della cauzione definitiva. Pertanto, non rispetta completamente le istruzioni fornite.	NO
20	Riferimenti all’obbligo di utilizzo di convenzioni Consip o di soggetti aggregatori	RISPOSTA GENERALE: NO, non si fa riferimento all'adesione a convenzioni Consip o di soggetti aggregatori nella determina. Non è specificato se si è aderito a tali convenzioni né se sono attive per i servizi oggetto dell'affidamento. Inoltre, non viene menzionato alcun motivo per cui non si sia proceduto all'adesione, come l'assenza di convenzioni attive o la non idoneità delle stesse rispetto alle esigenze dell'amministrazione.	NO
21	Riferimenti all’obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento	RISPOSTA GENERALE: NO, non è presente un riferimento all'obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento. La determina non specifica che l'affidamento è inferiore a € 5.000,00, pertanto non si evince che non sia previsto l'obbligo di utilizzare il mercato elettronico.	NO
22	Indicazioni in merito all’istruttoria propedeutica al provvedimento	RISPOSTA GENERALE: **SI**, l'istruttoria propedeutica al provvedimento è adeguata e sufficiente. Il RUP ha individuato l'operatore Geoambiente Italia sulla base della documentata esperienza pregressa idonea all'esecuzione delle prestazioni contrattuali, e ha effettuato un'analisi dei prezzi praticati in precedenti commesse simili. Inoltre, l'affidamento diretto è giustificato dalla valutazione dell'importo inferiore alla soglia comunitaria, rispettando i principi di economicità e tempestività.	SI
23	Denominazione dell’operatore economico affidatario e indicazione relativa all’acquisizione dell’offerta	"RISPOSTA GENERALE : SI, [La determina riporta la denominazione dell'operatore economico affidatario, Geoambiente Italia di Doneddu Alessio Arturo & c S.a.S., e specifica che l'offerta è pervenuta tramite la Centrale di Committenza Regionale ""Sardegna Cat"" in data 09/12/2024.]"	SI
24	Importo di affidamento	RISPOSTA GENERALE: NO, non è presente un dato atto della congruità del costo della manodopera indicato in sede di presentazione del preventivo dall’affidatario, né dell'adeguatezza del contratto collettivo applicato in relazione alle tutele a favore dei lavoratori impiegati nell’appalto. La determina non menziona esplicitamente questi aspetti, che sono fondamentali per garantire la regolarità e la correttezza dell'affidamento diretto.	NO
25	Indicazione di requisiti previsti dalle disposizioni vigenti per il ricorso all’affidamento diretto.	RISPOSTA GENERALE: **NO**, non è presente un'indicazione chiara e specifica che attesti che l'operatore economico selezionato è in possesso di documentate esperienze pregresse idonee all’esecuzione delle prestazioni contrattuali. Sebbene venga menzionato che l'affidamento diretto avviene secondo l'art. 50, comma 1, lett. a) del Codice, non ci sono dettagli sufficienti riguardo alla verifica delle esperienze pregresse richieste per l'operatore economico.	NO
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	RISPOSTA GENERALE: NO, La determina non espone in modo dettagliato le ragioni della scelta della ditta affidataria, né fornisce una motivazione adeguata in merito al possesso dei requisiti previsti dall’art. 50 del D.Lgs. n. 36/2023. Non è chiaro se siano stati rispettati i principi di rotazione e se la scelta del contraente sia stata effettuata in base a criteri di congruità del prezzo e qualità della prestazione. Inoltre, non viene menzionata l'assenza di alternative nel mercato, che giustificherebbe l'affidamento diretto.	NO
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	RISPOSTA GENERALE: NO, non è presente una motivazione specifica del ricorso alla procedura ex art. 76, del Dlgs n. 36/2023. La determina non fornisce dettagli sufficienti per giustificare l'uso di questa procedura, il che rappresenta una grave mancanza.	NO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	RISPOSTA GENERALE: **SI**, l'affidamento è conforme ai principi e alle norme in materia di appalti pubblici, come evidenziato dalla determinazione che fa riferimento all'art. 50, comma 1, lett. a) del D.Lgs. n. 36/2023, il quale stabilisce le modalità di affidamento diretto per lavori di importo inferiore a 150.000 euro, assicurando che siano scelti soggetti con documentate esperienze pregresse idonee all'esecuzione delle prestazioni contrattuali. Inoltre, la determina menziona il rispetto dei principi di libera concorrenza, non discriminazione, trasparenza e correttezza.	SI
29	Dare atto della verifica dei requisiti dell’affidatario	RISPOSTA GENERALE: **SI**, la determina dà atto della verifica dei requisiti dell'affidatario, specificando che la ditta Geoambiente Italia ha presentato una dichiarazione sostitutiva di atto di notorietà attestante il possesso dei requisiti richiesti, i quali verranno riscontrati secondo le modalità previste dall'art. 22 del Regolamento per l'affidamento.	SI
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	RISPOSTA GENERALE: NO, non è menzionata la regolarità contributiva (DURC) o attestazione di regolarità contributiva nella determina. Non è presente alcuna indicazione riguardo alla verifica della regolarità contributiva dell'operatore economico affidatario, il che rappresenta una grave mancanza.	NO
31	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE : NO, La determina non riporta gli estremi di approvazione del bilancio pluriennale vigente.	NO
32	Riferimenti deliberazione approvazione PEG e al PIAO	RISPOSTA GENERALE: **NO**, non è presente un riferimento esplicito alla deliberazione di approvazione del Piano Esecutivo di Gestione (PEG) e al Piano Integrato di Attività e Organizzazione (PIAO) nella determina.	NO
33	Impegno di spesa/prenotazione	RISPOSTA GENERALE: SI, l'importo impegnato è di € 30.137,59, di cui € 564,83 per oneri della sicurezza non soggetti a ribasso e assoggettato all'IVA di legge. L'impegno trova copertura finanziaria sul capitolo di spesa 78295 del bilancio corrente, denominato “Opere di mitigazione del rischio idrogeologico – Convenzione OIS”. Non si fa riferimento a bilancio e PEG non approvati, né a impegni di spesa pluriennali.	SI
34	Contributo ANAC	RISPOSTA GENERALE: NO, non è stato assunto l’impegno di spesa relativo al pagamento del contributo all’ANAC, poiché l'importo dell'affidamento è inferiore a € 40.000,00 e quindi non è previsto il pagamento del contributo.	NO
35	Flussi finanziari	RISPOSTA GENERALE: NO, [La determina non menziona l'obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010, né specifica le conseguenze in caso di mancato adempimento, come la nullità del contratto e la risoluzione di diritto.]	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	RISPOSTA GENERALE: **NO**, non è presente un esplicito riferimento nel provvedimento che attesti la compatibilità del programma di spesa con le vigenti regole della finanza pubblica.	NO
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	RISPOSTA GENERALE : [SI], [Nella determina è indicato l'aggiudicatario Geoambiente Italia di Doneddu Alessio Arturo & c S.a.S., con sede legale a Nuoro in Via Murichessa 138, P.I. 01253850919, soddisfacendo così i requisiti richiesti per l'indicazione esatta del soggetto individuato.]	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	RISPOSTA GENERALE: **SI**, la determina comunica all’aggiudicatario l’impegno di spesa, la copertura finanziaria e il CIG, come richiesto.	SI
39	Indicazione specifica della tipologia del contratto	"RISPOSTA GENERALE: **SI**, la determina indica specificamente la tipologia del contratto, che è l'affidamento dei ""Lavori relativi alle indagini ambientali integrative nell'ambito delle 'Opere di mitigazione del rischio idraulico nel territorio comunale di Olbia'""."	SI
40	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: **SI**, la determina fa riferimento all'obbligo di pubblicità e trasparenza, in particolare menzionando che il contratto sarà stipulato mediante corrispondenza secondo l'uso commerciale e che il presente atto sarà pubblicato in ottemperanza al D.Lgs. n. 33/2013 e ss.mm.ii., rispettando quindi le prescrizioni di trasparenza richieste.	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	RISPOSTA GENERALE: NO, non è presente un'attestazione circa il rispetto delle prescrizioni del PTPCT dell'Ente nella determina. Non sono stati menzionati riferimenti specifici al patto d'integrità, né alla conformità alle prescrizioni ex artt. 6, 7 e 14 del DPR n. 62/2013, né al rispetto delle misure contenute nell'area contratti del Piano.	NO
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA GENERALE : NO, La determina non menziona esplicitamente la pubblicazione all'Albo Pretorio Online, contravvenendo così alle disposizioni del regolamento comunale sul Controllo Reg. Amministrativa (art. 12) e al Regolamento degli uffici e dei servizi (art. 20).	NO
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA GENERALE: **SI**, la determina indica correttamente che avverso il presente provvedimento può essere proposto ricorso ai sensi dell’art. 3 della Legge n. 241/90 e ss.mm.ii. innanzi alle sezioni del T.A.R. di Cagliari nei modi e termini stabiliti dalla vigente normativa in materia.	SI
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	RISPOSTA GENERALE: NO, La determina non riporta la sottoscrizione del Dirigente firmatario dell’atto e non è presente la firma del RUP o RP, come previsto dalla normativa.	NO
45	Presenza del visto di regolarità contabile	RISPOSTA GENERALE: **NO**, non è presente il visto di regolarità contabile nella determina. Sebbene sia previsto che il provvedimento venga trasmesso al servizio finanziario per l'acquisizione del visto, questo non è stato ancora ottenuto al momento della redazione della determina.	NO
