	Punto	Response	Simple
10	Norme di principio   Art. 4 del Dlgs n.36/2023. (Criterio interpretativo e applicativo)	RISPOSTA GENERALE: NO, La determina non fa esplicito riferimento all'art. 4 del Dlgs n. 36/2023 e non chiarisce come i principi codicistici siano stati contemperati con l'obiettivo prioritario del risultato in termini di qualità, tempestività ed economicità. Non è evidente come sia stata esercitata la discrezionalità amministrativa in relazione ai principi di cui agli articoli 1, 2 e 3 del codice.	NO
11	Regolamenti dell’ente quali:  - Statuto Comunale;  - Regolamento di contabilità;  - Regolamento dei contratti	RISPOSTA GENERALE : **SI**, [La determina fa riferimento allo Statuto Comunale e al Regolamento comunale di contabilità, rispettando così le normative richieste.]	SI
12	Indicazione dei riferimenti della determina a contrarre “semplificata” adottata	"RISPOSTA GENERALE : NO, [Nella determina non è presente un riferimento esplicito alla determina a contrarre ""semplificata"" adottata, che è necessaria per l'affidamento diretto ai sensi dell'art. 50, comma 1, lett. b) del D.Lgs. n. 36/2023. Questo rappresenta una grave mancanza.]"	NO
13	Indicazione dei riferimenti della determina a contrarre “non semplificata” adottata	"RISPOSTA GENERALE: NO, La determina non fa esplicito riferimento alla determina a contrarre ""non semplificata"" adottata, né indica il numero e la data di tale provvedimento, come richiesto dalle istruzioni."	NO
14	Elementi da approvare con la determina a contrarre nel caso di provvedimento unico	RISPOSTA GENERALE: NO, La determina non contiene l'indicazione dell'interesse pubblico che si intende soddisfare, né le caratteristiche specifiche delle opere, dei beni o dei servizi che si intendono acquistare. Inoltre, non è presente il progetto esecutivo completo o il capitolato d'appalto, elementi essenziali per la regolarità dell'affidamento diretto.	NO
15	Per gli appalti di servizi: DUVRI	RISPOSTA GENERALE: NO, non è presente il DUVRI o l'attestazione del progettista che certifichi la non necessità di redigere il DUVRI. La determina non menziona alcun documento relativo alla gestione delle interferenze o la quantificazione degli oneri per la sicurezza da rischio interferenziale.	NO
16	Suddivisione in lotti e norme sull’indebito frazionamento	RISPOSTA GENERALE: NO, La determina non contiene alcuna motivazione riguardo alla mancata suddivisione dell'appalto in lotti, né fa riferimento all'art. 58 del D.Lgs. n. 36/2023. Non sono state fornite le ragioni oggettive che giustificherebbero la scelta di non frazionare l'appalto, né si evidenzia il rispetto dei principi di concorrenza per le piccole e medie imprese.	NO
17	Validazione (in caso di lavori pubblici)	RISPOSTA GENERALE: NO, non sono indicati gli estremi dell’avvenuta validazione del progetto posto a base di gara. La determina non menziona esplicitamente la validazione del progetto, che è un elemento necessario per l'affidamento diretto dei lavori pubblici.	NO
18	Criteri Ambientali Minimi (CAM)	RISPOSTA GENERALE: NO, non è presente alcuna menzione riguardo all'applicazione dei Criteri Ambientali Minimi (CAM) nella determina. Non è indicato se i lavori, la fornitura o il servizio rientrano nell'ambito di applicazione dei CAM adottati e in vigore secondo il Piano per la sostenibilità ambientale dei consumi del settore della pubblica amministrazione.	NO
19	Cauzione	RISPOSTA GENERALE: NO, non è presente la formula relativa alla cauzione nella determinazione. Non è specificato se l'affidatario è tenuto a presentare una cauzione definitiva o se non si richiede la cauzione definitiva in relazione alla scarsa rilevanza economica dell'affidamento.	NO
20	Riferimenti all’obbligo di utilizzo di convenzioni Consip o di soggetti aggregatori	RISPOSTA GENERALE: NO, [Nella determina non è specificato se si è aderito a convenzioni Consip o di altro soggetto aggregatore. Non viene menzionato se tali convenzioni sono attive o se i servizi offerti sono idonei per l'interesse pubblico da soddisfare. Pertanto, non è possibile confermare l'aderenza a tali convenzioni in relazione all'affidamento diretto del servizio di collaudo statico e tecnico-amministrativo per il completamento del Palazzo di Giustizia.]	NO
21	Riferimenti all’obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento	RISPOSTA GENERALE : NO, L'affidamento è di importo pari a € 11.292,32, quindi superiore alla soglia di € 5.000,00, e non è stato specificato l'utilizzo del mercato elettronico della pubblica amministrazione (MEPA) o di un sistema telematico per l'affidamento.	NO
22	Indicazioni in merito all’istruttoria propedeutica al provvedimento	RISPOSTA GENERALE: **NO**, la determina non fornisce indicazioni sufficienti riguardo all'istruttoria propedeutica al provvedimento. Non è specificato se il RUP ha interpellato più operatori economici o se ha effettuato indagini di mercato adeguate per garantire la scelta dell'operatore idoneo, né sono menzionate le modalità utilizzate per individuare l'operatore a cui richiedere la presentazione di un preventivo.	NO
23	Denominazione dell’operatore economico affidatario e indicazione relativa all’acquisizione dell’offerta	RISPOSTA GENERALE : SI, [La determina indica chiaramente l'operatore economico affidatario, Ing. Paolo Gentile Careddu, con la relativa Partita IVA e sede legale. Inoltre, viene specificato che l'offerta è pervenuta tramite la piattaforma Sardegna Cat, con la data di scadenza per la presentazione delle offerte.]	SI
24	Importo di affidamento	RISPOSTA GENERALE: NO, [Nella determina non è specificato l'importo complessivo degli eventuali oneri della sicurezza, oneri interferenziali, costo della manodopera dichiarato, contratto collettivo di lavoro applicato, eventuale quinto d’obbligo, revisione dei prezzi, somme a disposizione, supporto al RUP, e incentivi (art. 45). Queste informazioni sono necessarie per garantire la congruità e la correttezza dell'affidamento diretto.]	NO
25	Indicazione di requisiti previsti dalle disposizioni vigenti per il ricorso all’affidamento diretto.	RISPOSTA GENERALE: **SI**, l'operatore economico selezionato è in possesso di documentate esperienze pregresse idonee all’esecuzione delle prestazioni contrattuali, come indicato nel documento di gara unico europeo (DGUE) e confermato dal RUP.	SI
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	RISPOSTA GENERALE: NO, La determina non espone in modo dettagliato le ragioni della scelta dell'affidatario, né fornisce informazioni sufficienti riguardo al possesso dei requisiti previsti dall'art. 50 del D.Lgs. n. 36/2023, alla congruità del prezzo rispetto alla qualità della prestazione, e al rispetto del principio di rotazione. Inoltre, non viene menzionata la motivazione specifica per l'affidamento diretto, che è obbligatoria in questo caso.	NO
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	RISPOSTA GENERALE: NO, La determina non presenta una motivazione specifica del ricorso alla procedura ex art. 76 del Dlgs n. 36/2023, il che rappresenta una grave mancanza.	NO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	RISPOSTA GENERALE: **NO**, la determina non fa esplicito riferimento ai principi contenuti nel libro 1, titolo 1, parte 1 del codice dei contratti pubblici, pertanto non si può confermare la conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici.	NO
29	Dare atto della verifica dei requisiti dell’affidatario	RISPOSTA GENERALE: **SI**, la determina attesta che il RUP ha verificato il possesso dei requisiti di carattere generale di cui all’articolo 100 del D.Lgs. 36/2023 e il possesso di pregresse e documentate esperienze analoghe a quelle di affidamento, come indicato nel testo della determina.	SI
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	RISPOSTA GENERALE: **SI**, il documento di regolarità contributiva (DURC) è stato verificato e risulta conforme, come indicato nel testo della determina.	SI
31	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE : NO, La determina non riporta gli estremi di approvazione del bilancio pluriennale vigente, ma solo riferimenti a deliberazioni di approvazione del bilancio di previsione finanziario 2025-2027.	NO
32	Riferimenti deliberazione approvazione PEG e al PIAO	RISPOSTA GENERALE: NO, [Nella determina non sono presenti riferimenti espliciti alla deliberazione di approvazione del Piano Esecutivo di Gestione (PEG) e al Piano Integrato di Attività e Organizzazione (PIAO), che sono necessari per garantire la regolarità contabile dell'atto.]	NO
33	Impegno di spesa/prenotazione	RISPOSTA GENERALE: SI, l'importo impegnato è di € 11.292,32, assoggettato all'IVA al 22%. La determina specifica che l'importo include la cassa al 4% e l'IVA, rispettando le disposizioni contabili. Non si fa riferimento a bilancio e PEG non approvati, quindi non è necessario considerare l'art. 163 del TUEL. Non si tratta di impegni di spesa pluriennali.	SI
34	Contributo ANAC	RISPOSTA GENERALE : NO, [Nella determina non è menzionato l'assunzione dell'impegno di spesa relativo al pagamento del contributo all'ANAC, né è indicato il capitolo di bilancio e l'anno di riferimento, quindi non rispetta il requisito previsto.]	NO
35	Flussi finanziari	RISPOSTA GENERALE: NO, non è presente alcun riferimento all'obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010 nella determina. Non viene menzionato che l'affidatario è tenuto a fornire gli elementi identificativi richiesti dalla legge né le conseguenze del mancato adempimento.	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	RISPOSTA GENERALE : NO, La determina non fa esplicito riferimento alla compatibilità del programma di spesa con le vigenti regole della finanza pubblica. Non è presente un atto che attesti tale conformità.	NO
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	RISPOSTA GENERALE: [SI], [L'aggiudicatario è correttamente indicato con nome, cognome, indirizzo, P.Iva e Cod. Fiscale nella determina.]	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	RISPOSTA GENERALE: **SI**, la determina comunica all’aggiudicatario l’impegno di spesa, la copertura finanziaria e il CIG, come richiesto.	SI
39	Indicazione specifica della tipologia del contratto	"RISPOSTA GENERALE: **SI**, la determina indica specificamente la tipologia del contratto come ""Incarico Professionale finalizzato al collaudo statico e tecnico - amministrativo per il Completamento Palazzo di Giustizia""."	SI
40	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: **SI**, la determina fa riferimento all'obbligo di pubblicazione dell'atto nei modi stabiliti dalla normativa vigente in materia di trasparenza, in ottemperanza all’art. 20 del D.Lgs. 36/2023 e al D.Lgs. 33/2013.	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	RISPOSTA GENERALE: **SI**, il testo della determina menziona esplicitamente che è stato sottoscritto il Patto di Integrità approvato dal Comune con deliberazione G.C. n. 260 del 06/07/2016, il che implica il rispetto delle misure generali previste dal Piano. Inoltre, viene confermato che il Responsabile Unico del Procedimento non si trova in conflitto di interessi, in conformità con le normative vigenti.	SI
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA GENERALE : SI, La determina prevede che il RUP provveda alla pubblicazione del presente atto nei modi stabiliti dalla normativa vigente in ottemperanza all’art. 20 del D.Lgs. 36/2023, al D.Lgs. 33/2013 e ss.mm.ii, e in applicazione al dettato del Regolamento comunale sul Controllo di Regolarità Amministrativa degli atti.	SI
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA GENERALE: NO, [La determina non contiene l'indicazione che avverso il presente provvedimento può essere proposto ricorso da eventuali interessati innanzi alla sezione del Tribunale Amministrativo Regionale di Cagliari nei modi ed entro i termini stabiliti di legge, come richiesto dall’art. 3 della Legge n. 241/1990 sul procedimento amministrativo.]	NO
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	RISPOSTA GENERALE : SI, La determina è firmata digitalmente dal Dirigente Diego Ciceri e dal RUP Vincenzo Lombardi, rispettando così le disposizioni relative alla sottoscrizione degli atti.	SI
45	Presenza del visto di regolarità contabile	RISPOSTA GENERALE: **NO**, la determina non presenta il visto di regolarità contabile, sebbene venga indicato che sarà trasmessa al servizio finanziario per l'acquisizione del visto. La mancanza del visto al momento della redazione della determina rappresenta una grave irregolarità.	NO
