	Punto	Response	Simple
10	Norme di principio   Art. 4 del Dlgs n.36/2023. (Criterio interpretativo e applicativo)	RISPOSTA GENERALE: **SI**, la determina fa riferimento al D.Lgs. n. 36/2023 e alle sue disposizioni, in particolare menzionando l'importanza di rispettare i principi di cui agli articoli 1, 2 e 3, che sono fondamentali per l'esercizio della discrezionalità amministrativa. Tuttavia, non viene esplicitamente indicato come i principi siano stati contemperati nella fattispecie concreta per raggiungere l'obiettivo del risultato in termini di qualità, tempestività ed economicità.	SI
11	Regolamenti dell’ente quali:  - Statuto Comunale;  - Regolamento di contabilità;  - Regolamento dei contratti	RISPOSTA GENERALE: NO, La determina non fa riferimento esplicito allo Statuto Comunale, al Regolamento di contabilità e al Regolamento dei contratti, pertanto non rispetta il punto della checklist relativo ai regolamenti dell'ente.	NO
12	Indicazione dei riferimenti della determina a contrarre “semplificata” adottata	RISPOSTA GENERALE: **SI**, la determina a contrarre contiene in modo semplificato l'oggetto dell'affidamento, l'importo, il fornitore, le ragioni della scelta del fornitore e il possesso dei requisiti di carattere generale.	SI
13	Indicazione dei riferimenti della determina a contrarre “non semplificata” adottata	"RISPOSTA GENERALE: NO, La determina non fa esplicito riferimento all'adozione di una determina a contrarre ""non semplificata"" con indicazione di numero e data, né specifica i termini entro i quali la procedura avrebbe dovuto concludersi."	NO
14	Elementi da approvare con la determina a contrarre nel caso di provvedimento unico	RISPOSTA GENERALE: NO, La determina non contiene un'indicazione esplicita dell'interesse pubblico che si intende soddisfare, né delle caratteristiche specifiche dei servizi che si intendono acquistare. Inoltre, non è presente un capitolato d'appalto, un quaderno d'oneri o uno schema di contratto, come richiesto.	NO
15	Per gli appalti di servizi: DUVRI	RISPOSTA GENERALE: **SI**, la determina attesta che non è necessaria l’elaborazione del Documento Unico dei Rischi da Interferenze (DUVRI) in quanto si tratta di formazione online e aggiornamento del Software AuditingPA già in uso dall’ente, come previsto dall’art. 26, comma 3 bis del D.Lgs. n. 81/2008.	SI
16	Suddivisione in lotti e norme sull’indebito frazionamento	RISPOSTA GENERALE: NO, La determina non contiene una motivazione adeguata per la mancata suddivisione dell'appalto in lotti, come richiesto dall'art. 58 del D.lgs n. 36/2023. Non è specificato perché l'appalto non è frazionabile e non sono fornite ragioni oggettive che giustifichino questa scelta, né si fa riferimento alla promozione di condizioni di concorrenza paritarie per le piccole e medie imprese.	NO
17	Validazione (in caso di lavori pubblici)	RISPOSTA GENERALE: NO, non è presente alcun riferimento agli estremi dell’avvenuta validazione del progetto posto a base di gara nella determina. La determina si concentra su un affidamento diretto per un servizio di formazione e aggiornamento, non menzionando lavori pubblici o la necessità di validazione del progetto.	NO
18	Criteri Ambientali Minimi (CAM)	RISPOSTA GENERALE: NO, non è specificato se i lavori, la fornitura/servizio rientrano nell’ambito di applicazione dei criteri ambientali minimi (CAM) adottati ed in vigore. La determina non menziona alcun riferimento ai CAM né al Piano per la sostenibilità ambientale dei consumi del settore della pubblica amministrazione.	NO
19	Cauzione	RISPOSTA GENERALE: **NO**, non è stata inserita la formula relativa alla cauzione nella determinazione. La determina non specifica se l'affidatario è tenuto a presentare cauzione definitiva o se, in relazione alla scarsa rilevanza economica dell'affidamento, non si richiede la cauzione definitiva.	NO
20	Riferimenti all’obbligo di utilizzo di convenzioni Consip o di soggetti aggregatori	RISPOSTA GENERALE: NO, Non si è aderito ad una convenzione Consip o di altro soggetto aggregatore perché non risultano attive convenzioni relative alla fornitura oggetto dell'affidamento, come indicato nella determina.	NO
21	Riferimenti all’obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento	RISPOSTA GENERALE: SI, l'affidamento è stato effettuato tramite il Mercato Elettronico della Pubblica Amministrazione (MEPA) come previsto dalla normativa, e si specifica che l'importo dell'affidamento è di € 3.850,00, inferiore alla soglia di rilievo comunitario.	SI
22	Indicazioni in merito all’istruttoria propedeutica al provvedimento	RISPOSTA GENERALE: **NO**, non è presente una descrizione dettagliata dell'istruttoria propedeutica al provvedimento. Sebbene si faccia riferimento all'individuazione dell'operatore economico e alla sua esperienza pregressa, non sono specificate le modalità di indagine di mercato o le modalità di consultazione degli operatori economici, come richiesto dalle istruzioni.	NO
23	Denominazione dell’operatore economico affidatario e indicazione relativa all’acquisizione dell’offerta	RISPOSTA GENERALE: **SI**, la determina riporta la denominazione dell'operatore economico affidatario (Fondazione PromoPA) e indica che l'affidamento è stato effettuato tramite l'Ordine di Acquisto (OdA) sul Mercato Elettronico della Pubblica Amministrazione (MePA).	SI
24	Importo di affidamento	RISPOSTA GENERALE: NO, non è presente una verifica esplicita della congruità del costo della manodopera indicato in sede di presentazione del preventivo dall’affidatario, né dell'adeguatezza del contratto collettivo applicato in relazione alle tutele a favore dei lavoratori impiegati nell’appalto. La determina non menziona questi aspetti specifici richiesti dalla checklist.	NO
25	Indicazione di requisiti previsti dalle disposizioni vigenti per il ricorso all’affidamento diretto.	RISPOSTA GENERALE : SI, L'operatore economico selezionato è stato individuato come in possesso di documentate esperienze pregresse idonee all’esecuzione delle prestazioni contrattuali, come indicato nella determina.	SI
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	RISPOSTA GENERALE: **SI**, la determina fornisce una motivazione adeguata per la scelta della procedura e del contraente. Viene evidenziato che l'affidamento diretto è conforme all'art. 50, comma 1, lett. b) del D.Lgs. n. 36/2023, e si specifica che l'operatore economico ha fornito in precedenza prestazioni di qualità, rispettando i tempi e i costi pattuiti. Inoltre, si fa riferimento alla congruità del prezzo rispetto alla qualità della prestazione e si menziona l'assenza di convenzioni attive, giustificando così la scelta del contraente.	SI
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	RISPOSTA GENERALE: NO, La determina non fornisce una motivazione specifica per la scelta della procedura di affidamento diretto ai sensi dell'art. 76 del D.Lgs. n. 36/2023, il che rappresenta una grave mancanza.	NO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	RISPOSTA GENERALE: **SI**, l'affidamento è conforme ai principi e alle norme in materia di appalti pubblici, come indicato nel testo della determina, che fa riferimento al rispetto dei principi contenuti nel Libro I, Parte I del Codice dei Contratti (D.Lgs. n. 36/2023).	SI
29	Dare atto della verifica dei requisiti dell’affidatario	RISPOSTA GENERALE : SI, La determina fa riferimento alla verifica dei requisiti di ordine generale dell'affidatario, specificando che è stata acquisita la documentazione necessaria, tra cui la dichiarazione attestante il possesso dei requisiti di ordine generale e altre informazioni richieste.	SI
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	RISPOSTA GENERALE: **SI**, il Documento Unico di Regolarità Contributiva (DURC) dell'impresa è stato verificato e risulta regolare, come indicato nel testo della determina.	SI
31	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE : NO, La determina non riporta gli estremi di approvazione del bilancio pluriennale vigente, né fa riferimento a una delibera di bilancio.	NO
32	Riferimenti deliberazione approvazione PEG e al PIAO	RISPOSTA GENERALE: NO, La determina non fa riferimento esplicito alla deliberazione di approvazione del PEG (Piano Esecutivo di Gestione) e al PIAO (Piano Integrato di Attività e Organizzazione).	NO
33	Impegno di spesa/prenotazione	RISPOSTA GENERALE: SI, l'importo impegnato è di € 4.026,00, di cui € 3.050,00 esente IVA e € 976,00 assoggettato all'aliquota IVA del 22%. L'impegno di spesa è conforme alle disposizioni di bilancio e non si fa riferimento a esercizio provvisorio o impegni pluriennali.	SI
34	Contributo ANAC	RISPOSTA GENERALE: NO, non è presente alcun riferimento al pagamento del contributo all'ANAC nella determina, né è indicato l'importo o il capitolo di bilancio relativo. Inoltre, l'importo dell'affidamento è inferiore a € 40.000,00, quindi non è necessario assumere tale impegno.	NO
35	Flussi finanziari	RISPOSTA GENERALE: NO, La determina non menziona esplicitamente che l'affidatario è soggetto all'obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010, né specifica le conseguenze del mancato adempimento di tali obblighi.	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	RISPOSTA GENERALE: **SI**, il provvedimento di impegno attesta che il programma dei pagamenti è compatibile con i relativi stanziamenti di cassa e con le regole di finanza pubblica, ai sensi dell'art. 183, comma 8, del D.Lgs. n. 267/2000.	SI
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	RISPOSTA GENERALE: [SI], [Nella determina è indicato il nome e la ragione sociale dell'aggiudicatario, Fondazione PromoPA, con l'indirizzo, P.Iva e Cod. Fiscale, conformemente alle disposizioni richieste.]	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	RISPOSTA GENERALE: **SI**, la determina comunica all'aggiudicatario l'impegno di spesa, la copertura finanziaria e il CIG, come richiesto dall'art. 191 del D.Lgs. n. 267/2000.	SI
39	Indicazione specifica della tipologia del contratto	RISPOSTA GENERALE: **SI**, la determina specifica che il contratto è relativo a un progetto formativo nella predisposizione di atti conformi al Codice dei Contratti (D.Lgs. 36/2023) e in adeguamento alle disposizioni del Correttivo al Nuovo Codice dei contratti pubblici (D.lgs 209/2024), rivolto agli operatori dello Staff del Segretario Generale che si occupa di controlli interni.	SI
40	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: **SI**, la determina fa riferimento agli obblighi di trasparenza previsti dagli articoli 20 e 28 del Codice dei contratti e dal D.Lgs. n. 33/2013, confermando che tutti gli atti della procedura di gara sono soggetti a tali obblighi.	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	"RISPOSTA GENERALE: **NO**, non è presente un'esplicita attestazione circa il rispetto delle prescrizioni del PTPCT dell’Ente nella determina. Sebbene venga menzionato il ""Patto di integrità"" e si faccia riferimento a misure generali, non vi è una chiara conferma del rispetto delle specifiche prescrizioni del Piano Triennale di Prevenzione della Corruzione e della Trasparenza (PTPCT)."	NO
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA GENERALE : SI, La determina prevede la pubblicazione della presente determinazione dirigenziale secondo i tempi e le modalità di cui all’art. 12 del regolamento comunale per l’attuazione dei controlli di regolarità amministrativa, e dell’art.5 del regolamento delle determinazioni dirigenziali.	SI
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA GENERALE: [SI], [La determina indica correttamente che avverso il provvedimento è ammesso ricorso giurisdizionale innanzi al TAR Sardegna, conformemente a quanto previsto dall’art. 3 della Legge n. 241/1990 sul procedimento amministrativo.]	SI
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	RISPOSTA GENERALE: **SI**, la determina è firmata digitalmente dal Dirigente Maurizio Guadagno e dal RUP Dott. Paolo Contu, rispettando così i requisiti di sottoscrizione previsti.	SI
45	Presenza del visto di regolarità contabile	RISPOSTA GENERALE: **NO**, la determina non riporta esplicitamente la presenza del visto di regolarità contabile, sebbene si faccia riferimento alla trasmissione al servizio finanziario per l'acquisizione del visto. Tuttavia, senza la conferma della presenza del visto stesso, non si può considerare rispettato il requisito.	NO
