	Punto	Response	Simple
14	Elementi da approvare con la determina a contrarre nel caso di provvedimento unico	RISPOSTA GENERALE: **NO**, non è presente un capitolato d’appalto o quaderno d’oneri, né schema di contratto specificato nella determina. Sebbene sia menzionata la relazione tecnico-illustrativa e il capitolato, non è chiaro se questi documenti siano stati approvati e allegati in modo formale come richiesto dal Dlgs. N. 36/2023.	NO
15	Per gli appalti di servizi: DUVRI	RISPOSTA GENERALE: NO, Il documento non menziona la redazione del DUVRI né l'attestazione del progettista che certifichi la non necessità di redigerlo. Pertanto, non è rispettato il requisito relativo alla gestione della sicurezza da rischio interferenziale.	NO
16	Suddivisione in lotti e norme sull’indebito frazionamento	RISPOSTA GENERALE: NO, Non è presente una motivazione nella determina riguardo alla mancata suddivisione dell'appalto in lotti, come richiesto dall'art. 58 del D.lgs. n. 36/2023. La determina non specifica le ragioni oggettive che giustificherebbero questa scelta, né chiarisce che l'appalto non è stato frazionato per evitare l'applicazione delle norme del codice.	NO
17	Validazione (in caso di lavori pubblici)	RISPOSTA GENERALE: NO, non è stata indicata la validazione del progetto posto a base di gara nell'ambito della determina dirigenziale. Non ci sono riferimenti alla validazione necessaria per l'affidamento diretto di lavori pubblici.	NO
18	Criteri Ambientali Minimi (CAM)	RISPOSTA GENERALE: NO, non è indicato se i lavori, la fornitura/servizio rientrano o meno nell’ambito di applicazione dei criteri ambientali minimi (CAM) adottati ed in vigore in base al Piano per la sostenibilità ambientale dei consumi del settore della pubblica amministrazione. La determina non contiene alcun riferimento specifico ai CAM né al DM relativo.	NO
19	Cauzione	RISPOSTA GENERALE : **NO**, non è presente la formulazione richiesta riguardante la cauzione definitiva nell'affidamento diretto. La determina menziona che non sarà applicata la garanzia in quanto trattasi di contratto ad esecuzione immediata, ma non specifica se è richiesta o meno la cauzione definitiva secondo quanto previsto dall’art. 117 del D.lgs. n. 36/2023.	NO
20	Riferimenti all’obbligo di utilizzo di convenzioni Consip o di soggetti aggregatori	RISPOSTA GENERALE: **NO**, non si è aderito a una convenzione Consip o di altro soggetto aggregatore perché non sono attualmente attive convenzioni per i beni oggetto dell'appalto da affidare, come indicato nella determina.	NO
21	Riferimenti all’obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento	RISPOSTA GENERALE : SI, l'obbligo di utilizzo del MEPA è rispettato in quanto la determina menziona esplicitamente l'affidamento diretto mediante il Mercato elettronico della Pubblica Amministrazione (MePA) di Consip, in conformità all'art. 50, comma 1, lett. b) del D. Lgs. 36/2023.	SI
22	Indicazioni in merito all’istruttoria propedeutica al provvedimento	RISPOSTA GENERALE : **NO**, La determina non fornisce indicazioni chiare e dettagliate circa l'istruttoria propedeutica al provvedimento, come ad esempio le modalità di indagine di mercato effettuate dal RUP per individuare l'operatore economico a cui richiedere la presentazione di un preventivo. Non è specificato se sono state interpellate più operatori, né se sono state condotte ricerche di mercato adeguate per garantire la scelta di un operatore idoneo.	NO
23	Denominazione dell’operatore economico affidatario e indicazione relativa all’acquisizione dell’offerta	RISPOSTA GENERALE : SI, [La determina indica chiaramente l'operatore economico affidatario, Quadrica S.r.l. Unipersonale, con la relativa sede legale e i dettagli di contatto, e menziona l'acquisizione dell'offerta tramite il MePA di Consip.]	SI
24	Importo di affidamento	RISPOSTA GENERALE: **SI**, l'importo di affidamento è stato indicato e confermato nella determina, specificando che il valore massimo stimato della procedura è pari a € 4.755,50 oltre IVA al 22%.	SI
25	Indicazione di requisiti previsti dalle disposizioni vigenti per il ricorso all’affidamento diretto.	RISPOSTA GENERALE: **SI**, l'operatore economico selezionato, Quadrica S.r.l., è in possesso di documentate esperienze pregresse idonee all'esecuzione delle prestazioni contrattuali, come evidenziato nella determina.	SI
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	RISPOSTA GENERALE: **SI**, la determina espone adeguatamente le ragioni della scelta della ditta affidataria, specificando che l'operatore economico Quadrica S.r.l. possiede documentate esperienze pregresse idonee all'esecuzione delle prestazioni contrattuali e che l'appalto non presenta un interesse transfrontaliero certo. Inoltre, viene evidenziata la necessità di procedere in tempi brevi all'arredo per i nuovi uffici, giustificando così il ricorso alla procedura di affidamento diretto.	SI
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	RISPOSTA GENERALE : **NO**, non è presente una motivazione specifica del ricorso alla procedura ex art. 76 del Dlgs n. 36/2023. La determina non menziona le ragioni che giustificherebbero l'uso di questa procedura, il che rappresenta una carenza significativa nella documentazione, considerata la gravità della mancanza.	NO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	RISPOSTA GENERALE: NO, La determina non fa esplicito riferimento al rispetto dei principi contenuti nel libro 1, titolo 1, parte 1 del codice dei contratti, che sono fondamentali per garantire la conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici.	NO
29	Dare atto della verifica dei requisiti dell’affidatario	RISPOSTA GENERALE: **NO**, non è presente un esplicito riferimento alla verifica dei requisiti dell'affidatario nel testo della determina. Sebbene vengano menzionati alcuni aspetti relativi alla qualificazione dell'impresa Quadrica S.r.l., non viene specificato che siano stati effettuati i controlli sui requisiti di ordine generale e speciale come richiesto dagli articoli 95 e 100 del D.Lgs. 36/2023.	NO
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	RISPOSTA GENERALE: NO, non è presente alcuna menzione riguardante la regolarità contributiva, DURC o attestazione di regolarità contributiva nella determina. Pertanto, non è rispettato il requisito di verifica sulla regolarità contributiva.	NO
31	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE: NO, non sono indicati gli estremi di approvazione del bilancio pluriennale vigente nella determina dirigenziale. Sebbene venga menzionata la deliberazione di Consiglio Comunale n. 139 del 18/12/2023 per l'approvazione del Bilancio di Previsione Finanziario 2024/2026, non è specificato se si tratta di un bilancio pluriennale vigente.	NO
32	Riferimenti deliberazione approvazione PEG e al PIAO	RISPOSTA GENERALE: NO, non è stata menzionata la deliberazione di approvazione del Piano Esecutivo di Gestione (PEG) e al Piano Integrato di Attività e Organizzazione (PIAO) nella determina dirigenziale.	NO
33	Impegno di spesa/prenotazione	RISPOSTA GENERALE: SI, l'importo impegnato è pari a € 5.801,71, di cui € 4.755,50 sono imponibili e assoggettati all'IVA al 22% per un totale di € 1.046,21. La determina indica che l'importo è prenotato sul capitolo 80053 del Bilancio 2024/2026, annualità 2024, quindi non ci sono problematiche relative a bilancio e PEG non approvati.	SI
34	Contributo ANAC	RISPOSTA GENERALE : NO, [Nella determina non è menzionato l'impegno di spesa relativo al pagamento del contributo all'ANAC, né l'importo specifico e il capitolo di bilancio in cui registrarlo. Pertanto, il punto non è rispettato.]	NO
35	Flussi finanziari	RISPOSTA GENERALE: NO, non è presente nella determina alcun riferimento all'obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010. Pertanto, la determina non rispetta il punto 35 della checklist.	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	RISPOSTA GENERALE: **SI**, Il provvedimento attesta che il programma dei pagamenti conseguenti all'assunzione degli impegni di spesa è compatibile con i relativi stanziamenti di cassa e con le regole di finanza pubblica, ai sensi dell'art. 183, comma 8, del D.lgs. 267/2000.	SI
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	RISPOSTA GENERALE : **SI**, l'aggiudicatario è indicato con nome, ragione sociale, indirizzo, P.Iva e Cod. Fiscale nel testo della determina.	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	RISPOSTA GENERALE: **NO**, la determina non contiene informazioni relative all'impegno di spesa, alla copertura finanziaria e al CIG specificato, come richiesto dall'art. 191 del D.Lgs. n. 267/2000.	NO
39	Indicazione specifica della tipologia del contratto	RISPOSTA GENERALE : SI, [Nella determina è specificato che l'oggetto del contratto è la fornitura di arredi per uffici, conforme alla tipologia del contratto richiesta.]	SI
40	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: **SI**, la determina menziona che i dati relativi alla presente procedura saranno comunicati tempestivamente alla BDNCP tramite la piattaforma di approvvigionamento digitale, in conformità con l'art. 28 del D.lgs. 36/2023.	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	RISPOSTA GENERALE : **SI**, il testo della determina menziona esplicitamente il rispetto delle prescrizioni contenute nel Piano Triennale di Prevenzione della Corruzione e della Trasparenza (PTPCT) dell'Ente, specificando l'osservanza delle misure nell'area contratti (B).	SI
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA GENERALE : **SI**, La determina prevede la pubblicazione della stessa secondo i tempi e le modalità di cui all’art. 12 del regolamento comunale per l’attuazione dei controlli di regolarità amministrativa, il che implica la pubblicazione all’Albo Pretorio Online.	SI
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA GENERALE : [SI], [La determina indica che avverso il provvedimento è ammesso ricorso giurisdizionale innanzi al TAR Sardegna, conforme alle disposizioni dell’art. 3 della Legge n. 241/1990.]	SI
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	RISPOSTA GENERALE: **SI**, la determina è firmata digitalmente dal Dirigente, Giulia Lucia F Spano, e non è richiesta la firma del Responsabile del Procedimento (RUP) in quanto il Dirigente stesso funge anche da RUP in questa procedura.	SI
45	Presenza del visto di regolarità contabile	RISPOSTA GENERALE : SI, La determina prevede esplicitamente la trasmissione al Responsabile del Servizio Finanziario per l’acquisizione del visto di regolarità contabile ai sensi dell’art. 153 del D.lgs. 267/2000.	SI
