	Punto	Response	Simple
11	"Regolamenti dell’ente quali:
- Statuto Comunale;
- Regolamento di contabilità;
- Regolamento dei contratti "	RISPOSTA GENERALE : SI, I riferimenti ai regolamenti dell'ente sono presenti nella determina. È citato lo Statuto Comunale e il Regolamento comunale di contabilità. Tuttavia, il Regolamento dei contratti non è esplicitamente menzionato.	SI
12	Termini per la conclusione della procedura	RISPOSTA GENERALE: **NO**, non è indicato un termine specifico per la conclusione della procedura di selezione. La determina menziona solo che il termine ultimo di presentazione delle offerte è fissato per il giorno 15.05.2024, ma non specifica un termine per la conclusione della procedura stessa, come richiesto dall’art. 17, comma 3.	NO
13	Fine che con il contratto si intende perseguire	RISPOSTA GENERALE: **NO**, la determina non specifica chiaramente il fine che con il contratto si intende perseguire, violando così il requisito previsto dall'art. 192 del D.Lgs. n. 267/2000.	NO
14	Oggetto del contratto	RISPOSTA GENERALE: NO, non è presente il progetto esecutivo completo di quanto previsto all’allegato I.7 del Dlgs. n. 36/2023 o, nel caso di beni e servizi, il capitolato d’appalto, quaderno d’oneri o schema di contratto. La determina non menziona esplicitamente la presenza di tali documenti, che sono fondamentali per la regolarità dell'appalto.	NO
15	DUVRI (per i servizi)	RISPOSTA GENERALE: NO, Non è presente il DUVRI redatto in conformità a quanto previsto dall’art. 26 del d.lgs. n. 81/2008, né un'attestazione del progettista che certifichi l'assenza della necessità di redigerlo. Pertanto, non è possibile verificare la quantificazione degli oneri pertinenti la sicurezza da rischio interferenziale.	NO
16	Costo della mano d’opera; contratto applicabile 	RISPOSTA GENERALE: NO, non è presente un riferimento esplicito al costo della mano d'opera e al contratto applicabile nella determina.	NO
17	Suddivisione in lotti e indebito frazionamento	RISPOSTA GENERALE: NO, non è presente nella determina alcuna motivazione riguardante la mancata suddivisione dell'appalto in lotti, né si fa riferimento a ragioni oggettive che giustificherebbero l'indivisibilità dell'appalto. La determina non fornisce le informazioni necessarie per rispettare quanto previsto dall'art. 58 del Dlgs n. 36/2023.	NO
18	Validazione (in caso di lavori pubblici)	RISPOSTA GENERALE : NO, [Nella determina non sono presenti gli estremi dell’avvenuta validazione del progetto posto a base di gara, che è un requisito necessario per l'affidamento dei lavori pubblici.]	NO
19	Criteri Ambientali minimi 	RISPOSTA GENERALE: NO, non è presente alcun riferimento ai criteri ambientali minimi (CAM) né all'applicazione dei criteri ambientali minimi adottati ed in vigore in base al Piano per la sostenibilità ambientale dei consumi del settore della pubblica amministrazione nella determina.	NO
20	Forma del contratto	RISPOSTA GENERALE: NO, La determina non specifica esplicitamente la tipologia del contratto da adottare, né fornisce motivazioni per l'eventuale utilizzo di una modalità diversa da quelle previste all'articolo 18 del D.Lgs. n. 36/2023.	NO
21	Clausole del contratto ritenute essenziali	RISPOSTA GENERALE: **NO**, non sono indicati i requisiti di ordine generale e speciale richiesti, né eventuali ulteriori requisiti essenziali. La determina fa riferimento a controlli sui requisiti di ordine generale e speciale, ma non specifica quali siano questi requisiti né rinvia a documenti concreti che li contengano. È necessario fornire dettagli più chiari sui requisiti richiesti per garantire la regolarità e la trasparenza della procedura.	NO
22	Cauzioni (per gli appalti d’importo inferire alle soglie UE)	RISPOSTA GENERALE: NO, non è presente la formulazione riguardante le cauzioni. Nella determina non viene specificato se sussistono o meno particolari ragioni per richiedere la cauzione provvisoria né viene indicato se è richiesta la cauzione definitiva, come previsto dagli articoli 106 e 117 del D.lgs. n. 36/2023.	NO
23	Modalità di scelta del contraente e ragioni che ne sono alla base (motivare in modo specifico)	RISPOSTA GENERALE: NO, [La determinazione non specifica adeguatamente le modalità di selezione degli operatori economici, né i requisiti di partecipazione e selezione richiesti. Inoltre, non sono indicati i criteri preferenziali di selezione né i criteri di aggiudicazione delle offerte. La mancanza di queste informazioni rende difficile valutare la regolarità e la trasparenza della procedura di gara, contrariamente a quanto richiesto dalla normativa vigente.]	NO
24	Rotazione degli affidamenti	"RISPOSTA GENERALE: NO, La determina non esplicita che ""la procedura sarà aggiudicata nel rispetto delle norme sulla rotazione degli affidamenti come contenute all’art. 49 del Dlgs n.36/2023"". Non viene fornita alcuna motivazione riguardo alla struttura del mercato o all'assenza di alternative che consentirebbe di reinvitare il contraente uscente o di individuarlo come affidatario diretto."	NO
25	Criterio di selezione delle offerte	RISPOSTA GENERALE: **SI**, [La determina fa riferimento all'articolo 50 comma 1 lettera c) del D.Lgs. n. 36/2023, applicando il criterio del minor prezzo per la selezione delle offerte, in conformità con quanto previsto dalla normativa.]	SI
26	"Indicazione dell’importo massimo stimato a base di gara
Quadro economico dell’intervento  comprensivo di Importo a base di gara, oneri fiscali, costi della sicurezza/interferenziali, revisione dei prezzi, somme a disposizione, supporto al RUP, incentivi (art. 45) modificazioni del contratto preventivabili, proroga, lavori o servizi analoghi, quinto d’obbligo"	RISPOSTA GENERALE : **NO**, La determina non fornisce un'indicazione chiara e dettagliata dell'importo massimo stimato a base di gara, né del quadro economico completo dell'intervento che comprenda tutti gli elementi richiesti, come oneri fiscali, costi della sicurezza, e costi per modificazioni del contratto preventivabili.	NO
27	Riferimenti all’obbligo di utilizzo degli strumenti di acquisto e di negoziazione messi a disposizione da CONSIP e da soggetti aggregatori 	RISPOSTA GENERALE: NO, La determina non fa riferimento all'obbligo di utilizzo degli strumenti di acquisto e di negoziazione messi a disposizione da CONSIP e da soggetti aggregatori, né verifica la disponibilità di beni o servizi sul mercato elettronico o l'assenza di convenzioni attive.	NO
28	Riferimenti alla qualificazione del Comune quale Stazione appaltante	RISPOSTA GENERALE : SI, il Comune di Olbia è citato come Stazione appaltante nella determina, in particolare nel contesto della procedura di gara e della qualificazione per l'affidamento dei lavori.	SI
29	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE : **NO**, non sono indicati gli estremi di approvazione del bilancio pluriennale vigente nella determina. Sebbene venga menzionata la deliberazione del Consiglio Comunale n. 139 del 18/12/2023 per l'approvazione del Bilancio di Previsione Finanziario 2024/2026, non sono forniti dettagli specifici sul bilancio pluriennale.	NO
30	Riferimenti deliberazione approvazione PEG e del PIAO	RISPOSTA GENERALE: NO, non è presente il riferimento alla deliberazione di approvazione del Piano Esecutivo di Gestione (PEG) e del Piano Integrato di Attività e Organizzazione (PIAO) nella determina.	NO
31	Impegno di spesa/prenotazione/copertura finanziaria	RISPOSTA GENERALE: SI, [L'importo da impegnare è di € 395.083,91, assoggettato a IVA al 10% per un totale di € 35.916,72. La determina fa riferimento a capitoli di bilancio approvati e non si tratta di impegni di spesa pluriennali, quindi non è necessario fare riferimento all'art. 163 del TUEL.]	SI
32	Conformità dei pagamenti con le regole della finanza pubblica vigenti.	RISPOSTA GENERALE: **NO**, non è presente nel provvedimento un esplicito riferimento che attesti la compatibilità del programma di spesa con le vigenti regole della finanza pubblica.	NO
33	Contributo ANAC	RISPOSTA GENERALE: NO, La determina non fa menzione dell'assunzione dell'impegno di spesa relativo al pagamento del contributo all'ANAC, né specifica l'importo dovuto o il capitolo di bilancio corrispondente.	NO
34	Richiamati e/o allegati	RISPOSTA GENERALE: **NO**, non sono stati richiamati né allegati alla determinazione atti come il disciplinare di gara, bando, schema di lettera di invito o schema di contratto. Sebbene siano menzionati altri documenti, non è specificato alcun riferimento diretto a questi atti.	NO
35	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: SI, La determina fa riferimento agli obblighi di pubblicità e trasparenza, in particolare menzionando che il contratto verrà stipulato previa presentazione della necessaria documentazione e che sarà pubblicata nell'Albo Pretorio on-line secondo i tempi e le modalità indicate all’art. 12 del regolamento comunale per l’attuazione dei controlli di regolarità amministrativa. Inoltre, si fa riferimento alle pubblicazioni di cui all’art. 20 e 28 del D.lgs 36/2023 e all’articolo 37 del D.lgs 33/2013, rispettando così gli obblighi previsti dalla normativa.	SI
36	Pubblicazione atti all’Albo Pretorio Online	RISPOSTA GENERALE: **SI**, la determinazione prevede la pubblicazione nell'Albo Pretorio online secondo i tempi e le modalità indicate all’art. 12 del regolamento comunale per l’attuazione dei controlli di regolarità amministrativa.	SI
37	Acquisizione del visto di regolarità contabile ai sensi dell’art. 153 del D.Lgs. n. 267/2000	RISPOSTA GENERALE : SI, La determina prevede esplicitamente la trasmissione al Responsabile del Servizio Finanziario per i provvedimenti di competenza, il che implica l'acquisizione del visto di regolarità contabile ai sensi dell’art. 153 del D.Lgs. n. 267/2000.	SI
38	Sottoscrizione del Dirigente firmatario dell’atto e dove previsto del R.P. o RUP.	RISPOSTA GENERALE : SI, La determina è firmata digitalmente dal Dirigente Davide Molinari, attestando la sua sottoscrizione. Non ci sono indicazioni riguardo alla necessità di sottoscrizione da parte del RUP, quindi non è richiesta in questo caso.	SI
