	Punto	Response	Simple
18	Criteri Ambientali Minimi (CAM)	RISPOSTA GENERALE: NO, non è specificato se i servizi di formazione e aggiornamento del Software AuditingPA rientrano nell'ambito di applicazione dei Criteri Ambientali Minimi (CAM) adottati in base alla normativa vigente. La determina non menziona i CAM né fa riferimento a un Piano per la sostenibilità ambientale dei consumi del settore della pubblica amministrazione.	NO
19	Cauzione	RISPOSTA GENERALE: **NO**, non è stata esplicitamente indicata la necessità di presentare la cauzione definitiva o la sua omissione nella determina. Manca la formula prevista dall’art. 117 del Dlgs n. 36/2023 riguardo all'obbligo di cauzione o alla sua non richiesta in relazione alla scarsa rilevanza economica dell'affidamento.	NO
20	Riferimenti all’obbligo di utilizzo di convenzioni Consip o di soggetti aggregatori	RISPOSTA GENERALE: SI, l'amministrazione ha verificato che non ci sono convenzioni attive relative alla fornitura oggetto del presente affidamento, come indicato nel testo della determina. La determina specifica che non risultano attive convenzioni Consip di cui all’art. 26, comma 1, della legge 488/1999 aventi ad oggetto la fornitura di servizi di formazione e aggiornamento, pertanto si è proceduto con l'affidamento diretto.	SI
21	Riferimenti all’obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento	RISPOSTA GENERALE : SI, L'affidamento è stato effettuato tramite il Mercato Elettronico della Pubblica Amministrazione (MEPA) come indicato nella determina, rispettando così l'obbligo di utilizzo del sistema.	SI
22	Indicazioni in merito all’istruttoria propedeutica al provvedimento	RISPOSTA GENERALE: **NO**, l'istruttoria propedeutica al provvedimento non è adeguatamente documentata. Non risulta che il RUP abbia svolto indagini di mercato sufficienti o abbia interpellato più operatori economici per garantire la scelta dell'operatore idoneo, né ci sono evidenze di analisi dei prezzi o considerazioni sui preventivi ricevuti. La determina si limita a menzionare l'operatore selezionato senza giustificare in modo chiaro le modalità di scelta rispetto agli altri potenziali fornitori.	NO
23	Denominazione dell’operatore economico affidatario e indicazione relativa all’acquisizione dell’offerta	RISPOSTA GENERALE: **SI**, la determina riporta la denominazione dell'operatore economico affidatario (Fondazione PromoPA) e fa riferimento all'acquisizione dell'offerta tramite il Mercato Elettronico della Pubblica Amministrazione (MePA).	SI
24	Importo di affidamento	RISPOSTA GENERALE: NO, Non è stata fornita evidenza della congruità del costo della manodopera indicato in sede di presentazione del preventivo dall’affidatario, né dell'adeguatezza del contratto collettivo applicato in relazione alle tutele a favore dei lavoratori impiegati nell’appalto. La determina non menziona specificamente questi aspetti, che sono essenziali per la validità dell'affidamento diretto.	NO
25	Indicazione di requisiti previsti dalle disposizioni vigenti per il ricorso all’affidamento diretto.	RISPOSTA GENERALE : SI, L'operatore economico selezionato è stato individuato come in possesso di documentate esperienze pregresse idonee all’esecuzione delle prestazioni contrattuali, come indicato nella determina.	SI
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	RISPOSTA GENERALE: **SI**, la determina fornisce una motivazione adeguata per la scelta dell'affidatario. Viene infatti specificato che l'operatore economico ha fornito in precedenza forniture analoghe di ottimo livello, rispettando i tempi e la disciplina contrattuale. Inoltre, si sottolinea che il prezzo è competitivo rispetto alla media di mercato e si fa riferimento all'assenza di convenzioni attive per il tipo di servizio richiesto, giustificando così l'affidamento diretto.	SI
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	RISPOSTA GENERALE : NO, La determina non fornisce una motivazione specifica del ricorso alla procedura ex art. 76 del Dlgs n. 36/2023, il che rappresenta una grave mancanza.	NO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	RISPOSTA GENERALE: **SI**, l'affidamento è conforme ai principi e alle norme in materia di appalti pubblici, come indicato nel testo della determina, che fa riferimento al rispetto dei principi di cui al Libro I, Parti I e II del Decreto legislativo 31 marzo 2023, n. 36.	SI
29	Dare atto della verifica dei requisiti dell’affidatario	RISPOSTA GENERALE : SI, La determina fa riferimento alla verifica dei requisiti di ordine generale e speciale dell'affidatario, in conformità con quanto previsto dal D.Lgs. 36/2023, specificando che sono state richieste le autocertificazioni necessarie e che la documentazione è stata acquisita e conservata agli atti dell'ufficio.	SI
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	RISPOSTA GENERALE: **SI**, il Documento Unico di Regolarità Contributiva (DURC) dell'impresa è stato verificato e risulta regolare, come indicato nel testo della determina.	SI
31	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE : NO, La determina non riporta gli estremi di approvazione del bilancio pluriennale vigente, né fa riferimento a una delibera specifica di bilancio.	NO
32	Riferimenti deliberazione approvazione PEG e al PIAO	RISPOSTA GENERALE: NO, La determina non fa riferimento esplicito alla deliberazione di approvazione del PEG e al Piano Integrato di Attività e Organizzazione (PIAO).	NO
33	Impegno di spesa/prenotazione	RISPOSTA GENERALE: SI, l'importo impegnato è di € 4.026,00, di cui € 3.050,00 esente IVA e € 976,00 assoggettato all'aliquota IVA del 22%. L'impegno di spesa è compatibile con i relativi stanziamenti di cassa e con le regole di finanza pubblica.	SI
34	Contributo ANAC	RISPOSTA GENERALE: NO, Non è menzionato alcun impegno di spesa relativo al pagamento del contributo all'ANAC nella determina, pertanto non rispetta il requisito previsto per affidamenti di importo pari o superiore ad € 40.000,00.	NO
35	Flussi finanziari	RISPOSTA GENERALE : NO, La determina non contiene alcun riferimento all'obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010, né specifica le conseguenze in caso di mancato adempimento.	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	RISPOSTA GENERALE: **SI**, il provvedimento di impegno attesta che il programma dei pagamenti è compatibile con i relativi stanziamenti di cassa e con le regole di finanza pubblica, ai sensi dell'art. 183, comma 8, del D.Lgs. n. 267/2000.	SI
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	RISPOSTA GENERALE : SI, La determina indica chiaramente l'aggiudicatario, la Fondazione PromoPA, fornendo il nome, l'indirizzo, la P.Iva e il Codice Fiscale, come richiesto.	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	RISPOSTA GENERALE: **NO**, la determina non contiene informazioni relative all'impegno di spesa, alla copertura finanziaria e al CIG in modo dettagliato, come richiesto dall'art. 191, del D.Lgs. n. 267/2000. Non è specificato il numero della determina, il Settore, il CIG e il codice univoco dell'Ente, elementi necessari per la corretta emissione della fattura da parte dell'aggiudicatario.	NO
39	Indicazione specifica della tipologia del contratto	"RISPOSTA GENERALE : SI, La determina indica specificamente la tipologia del contratto come ""Formazione ed aggiornamento del personale"" riguardo ai ""Controlli di regolarità Amministrativa in materia di contratti pubblici"" e l'oggetto del contratto è chiaramente delineato."	SI
40	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: **SI**, la determina fa riferimento agli obblighi di trasparenza previsti dagli articoli 20 e 28 del Codice dei contratti e dal D.Lgs. n. 33/2013, indicando che tutti gli atti della procedura di gara sono soggetti a tali obblighi.	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	RISPOSTA GENERALE : **NO**, non è presente un esplicito riferimento al rispetto delle prescrizioni del PTPCT (Piano Triennale di Prevenzione della Corruzione e della Trasparenza) dell’Ente nella determina. Non sono menzionati i punti relativi al patto d’integrità, alle misure generali previste dal Piano, né alle prescrizioni specifiche degli artt. 6, 7 e 14 del DPR n. 62/2013 riguardanti il conflitto di interessi e il codice di comportamento integrativo.	NO
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA GENERALE : SI, [La determina prevede la pubblicazione della presente determinazione dirigenziale secondo i tempi e le modalità di cui all’art. 12 del regolamento comunale per l’attuazione dei controlli di regolarità amministrativa, quindi è rispettata la prescrizione.]	SI
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA GENERALE : SI, [La determina indica che avverso il presente provvedimento è ammesso ricorso giurisdizionale innanzi al TAR Sardegna, come previsto dall’art. 120 del D.Lgs. 104/2010, quindi i termini e le modalità di ricorso sono rispettati.]	SI
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	RISPOSTA GENERALE: **SI**, la determina è firmata digitalmente dal Dirigente Maurizio Guadagno e dal RUP Dott. Paolo Contu, rispettando così le disposizioni relative alla sottoscrizione degli atti.	SI
45	Presenza del visto di regolarità contabile	RISPOSTA GENERALE: NO, La determina non riporta esplicitamente la presenza del visto di regolarità contabile, ma menziona che sarà trasmessa al servizio finanziario per l'acquisizione del visto. Questo implica che il visto non è ancora stato ottenuto al momento della redazione della determina.	NO
