	Punto	Response	Simple
24	Importo di affidamento	"RISPOSTA : NO

Note: Nella determina non si fa menzione riguardo alla congruità del costo della manodopera, al contratto collettivo di lavoro applicato e ad eventuali oneri della sicurezza."	NO
25	Indicazione di requisiti previsti dalle disposizioni vigenti per il ricorso all’affidamento diretto.	RISPOSTA: SI	SI
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	"RISPOSTA : NO

Note: Non risulta presente una motivazione dettagliata che giustifichi la scelta dell’affidatario in relazione ai requisiti previsti dall’art. 50 del D.Lgs. n. 36/2023 e agli altri criteri indicati."	NO
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	RISPOSTA : NO	NO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	RISPOSTA : SI	SI
29	Dare atto della verifica dei requisiti dell’affidatario	RISPOSTA: SI	SI
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	"RISPOSTA: NO

Note: Non è menzionata la presenza di un Documento di Regolarità Contributiva (DURC) o attestazione di regolarità contributiva nel testo della determina."	NO
31	Riferimenti alla deliberazione di approvazione del bilancio.	"RISPOSTA: NO

Nota: Nella determina si fa riferimento solo a deliberazioni del Consiglio Comunale e della Giunta Comunale riguardanti il bilancio di previsione e non a una deliberazione di approvazione specifica del bilancio pluriennale."	NO
32	Riferimenti deliberazione approvazione PEG e al PIAO	RISPOSTA : NO	NO
33	Impegno di spesa/prenotazione	"RISPOSTA : NO

Note: Non ci sono riferimenti espliciti su impegni di spesa o prenotazioni. Non è specificato se l'importo è assoggettato a IVA né è indicato se il bilancio e il PEG siano stati approvati, né se si tratta di impegni pluriennali."	NO
34	Contributo ANAC	"RISPOSTA : NO 

Note: La determina riguarda un affidamento di importo inferiore a € 40.000,00 e quindi non si applica l'obbligo di pagamento del contributo all'ANAC."	NO
35	Flussi finanziari	"RISPOSTA: NO

Note: La determina non fa menzione dell'obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010."	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	"RISPOSTA : NO

Note: Non risulta esplicitamente dichiarato nel provvedimento che il programma della spesa derivante dall’atto è compatibile con le vigenti regole della finanza pubblica."	NO
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	RISPOSTA: SI	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	RISPOSTA: SI	SI
39	Indicazione specifica della tipologia del contratto	RISPOSTA : SI	SI
40	Obblighi di pubblicità e trasparenza	RISPOSTA: SI	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	"RISPOSTA: NO 

Note: Non è presente l'attestazione circa il rispetto delle prescrizioni del PTPCT dell'Ente nella determina."	NO
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA : SI	SI
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA : SI	SI
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	"RISPOSTA: NO

Note: Nel testo della determina non è presente la firma del Dirigente firmatario dell'atto né del RUP, il che costituisce una grave mancanza di regolarità formale."	NO
45	Presenza del visto di regolarità contabile	"RISPOSTA : NO

Nota: Nella determina non è presente il visto di regolarità contabile, sebbene sia accennato che il provvedimento deve essere trasmesso al servizio finanziario per i necessari provvedimenti."	NO
