	Punto	Response	Simple
10	Norme di principio   Art. 4 del Dlgs n.36/2023. (Criterio interpretativo e applicativo)	RISPOSTA GENERALE : SI, [La determina fa riferimento all'art. 50 del D.Lgs. n. 36/2023, che implica l'applicazione dei principi di cui agli articoli 1, 2 e 3 del medesimo decreto, in particolare il principio del risultato, evidenziando come l'affidamento diretto si basi su criteri di qualità, tempestività ed economicità, coerentemente con l'art. 4 del Dlgs n.36/2023.]	SI
11	Regolamenti dell’ente quali:  - Statuto Comunale;  - Regolamento di contabilità;  - Regolamento dei contratti	"RISPOSTA GENERALE: **SI**, la determina fa riferimento al ""Regolamento di contabilità dell’Ente"" e al ""Regolamento per l’affidamento mediante procedura sotto soglia, di lavori, beni e servizi"", approvato con Deliberazione del C.C. n.29 del 23/04/2024, rispettando le normative previste. Tuttavia, non è menzionato esplicitamente il ""Regolamento dei contratti"" e lo ""Statuto Comunale""."	SI
12	Indicazione dei riferimenti della determina a contrarre “semplificata” adottata	"RISPOSTA GENERALE: NO, la determina non contiene una ""determinazione a contrarre"" semplificata con tutti gli elementi richiesti, come l'oggetto dell'affidamento, l'importo, il fornitore, le ragioni della scelta del fornitore e il possesso dei requisiti di carattere generale e tecnico-professionali."	NO
13	Indicazione dei riferimenti della determina a contrarre “non semplificata” adottata	RISPOSTA GENERALE: NO, La determina non fa esplicito riferimento all'adozione di una determina a contrarre “non semplificata” con numero e data, né indica i termini entro cui la procedura avrebbe dovuto concludersi, pertanto non rispetta i requisiti richiesti.	NO
14	Elementi da approvare con la determina a contrarre nel caso di provvedimento unico	RISPOSTA GENERALE: NO, La determina non fornisce un'indicazione chiara dell'interesse pubblico che si intende soddisfare. Sebbene vengano menzionate le opere di mitigazione del rischio idraulico, non è specificato in modo esplicito quale sia l'interesse pubblico sotteso a tali interventi. Inoltre, non sono presenti dettagli sufficienti sulle caratteristiche specifiche delle opere, beni o servizi che si intendono acquistare.	NO
15	Per gli appalti di servizi: DUVRI	RISPOSTA GENERALE : NO, Il testo della determina non menziona la redazione del DUVRI né fornisce un'attestazione del progettista che certifichi l'assenza della necessità di redigerlo, quindi non sono presenti i requisiti richiesti dall'art. 26 del d.lgs. n. 81/2008.	NO
16	Suddivisione in lotti e norme sull’indebito frazionamento	RISPOSTA GENERALE : NO, La determina non fornisce motivazione sulla mancata suddivisione dell'appalto in lotti, né chiarisce le ragioni oggettive che giustificherebbero questa scelta, in violazione dell'art. 58 del D.Lgs. n. 36/2023.	NO
17	Validazione (in caso di lavori pubblici)	RISPOSTA GENERALE: NO, non sono indicati gli estremi dell’avvenuta validazione del progetto posto a base di gara. La determina non fa menzione della validazione del progetto, che è un elemento necessario per l'affidamento diretto dei lavori pubblici.	NO
18	Criteri Ambientali Minimi (CAM)	RISPOSTA GENERALE : NO, non è specificato se i lavori rientrano o meno nell'ambito di applicazione dei criteri ambientali minimi (CAM) adottati e in vigore secondo il Piano per la sostenibilità ambientale dei consumi del settore della pubblica amministrazione. La determina non menziona alcun riferimento ai CAM e non indica il DM pertinente.	NO
19	Cauzione	RISPOSTA GENERALE: NO, non è stata menzionata la cauzione definitiva nella determina. Non è stato specificato se in relazione alla scarsa rilevanza economica dell'affidamento o alle modalità di adempimento delle prestazioni non si richiede la cauzione definitiva, contrariamente a quanto previsto dall'art. 117 del Dlgs n. 36/2023.	NO
20	Riferimenti all’obbligo di utilizzo di convenzioni Consip o di soggetti aggregatori	RISPOSTA GENERALE: NO, non si fa riferimento all'adesione a convenzioni Consip o di altri soggetti aggregatori nella determina. Non sono indicate informazioni relative all'utilizzo di convenzioni per l'affidamento dei lavori di indagini ambientali integrative, né si specifica la presenza di convenzioni attive per il servizio in oggetto.	NO
21	Riferimenti all’obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento	RISPOSTA GENERALE: NO, L'importo dell'affidamento è pari a € 24.702,94, il che implica l'obbligo di utilizzare il mercato elettronico della pubblica amministrazione o un altro sistema telematico per la procedura di affidamento, come indicato dall'art. 1, comma 449 e ss. della legge 296/2006.	NO
22	Indicazioni in merito all’istruttoria propedeutica al provvedimento	RISPOSTA GENERALE: **SI**, [Nella determina si fa riferimento alle modalità di scelta del contraente, specificando che l'affidamento diretto è stato effettuato sulla base di operatori iscritti nell'elenco della Centrale di Committenza regionale Sardegna Cat, in possesso di esperienza pregressa, il che indica un'adeguata istruttoria propedeutica.]	SI
23	Denominazione dell’operatore economico affidatario e indicazione relativa all’acquisizione dell’offerta	"RISPOSTA GENERALE : SI, L'operatore economico affidatario è identificato come ""Geoambiente Italia di Doneddu Alessio Arturo & c S.a.S."" con sede legale a Nuoro e Partita IVA 01253850919. L'offerta è pervenuta tramite la Centrale di Committenza Regionale “Sardegna Cat” in data 09/12/2024."	SI
24	Importo di affidamento	RISPOSTA GENERALE : NO, non è presente un esplicito riferimento alla congruità del costo della manodopera indicato in sede di presentazione del preventivo dall’affidatario, né all'adeguatezza del contratto collettivo applicato in relazione alle tutele a favore dei lavoratori impiegati nell’appalto.	NO
25	Indicazione di requisiti previsti dalle disposizioni vigenti per il ricorso all’affidamento diretto.	RISPOSTA GENERALE: **NO**, non è presente un'indicazione chiara che attesti che l'operatore economico selezionato è in possesso di documentate esperienze pregresse idonee all’esecuzione delle prestazioni contrattuali, contrariamente a quanto richiesto dalle disposizioni vigenti per il ricorso all’affidamento diretto.	NO
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	RISPOSTA GENERALE: NO, La determina non espone in modo dettagliato le ragioni della scelta dell'affidatario, né fornisce una motivazione adeguata rispetto ai requisiti previsti dall'art. 50 del D.Lgs. n. 36/2023. Non viene specificato come la proposta dell’operatore economico selezionato risponda all'interesse pubblico, né si fa riferimento alla congruità del prezzo in relazione alla qualità della prestazione, al rispetto del principio di rotazione, e alla valutazione delle caratteristiche migliorative offerte dall'affidatario. La mancanza di queste informazioni rende la motivazione carente e insufficiente per giustificare l'affidamento diretto.	NO
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	RISPOSTA GENERALE: **NO**, non è presente una motivazione specifica del ricorso alla procedura ex art. 76, del Dlgs n. 36/2023 nella determina dirigenziale. La determina non fornisce una giustificazione adeguata per l'utilizzo di tale procedura, il che rappresenta una grave mancanza.	NO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	RISPOSTA GENERALE: **SI**, l'affidamento è conforme ai principi e alle norme in materia di appalti pubblici, come evidenziato dalla determinazione che fa riferimento al D.Lgs. n. 36/2023, specificando l'applicazione dell'art. 50, comma 1, lett. a) per l'affidamento diretto, e rispettando i requisiti di trasparenza, non discriminazione e concorrenza.	SI
29	Dare atto della verifica dei requisiti dell’affidatario	"RISPOSTA GENERALE: **SI**, la determina dà atto della verifica dei requisiti dell'affidatario, specificando che è stata presentata una dichiarazione sostitutiva di atto di notorietà da parte della ditta Geoambiente Italia, attestante il possesso dei requisiti richiesti, i quali verranno riscontrati secondo le modalità previste dall'art. 22 del ""Regolamento per l'affidamento mediante procedura sotto soglia""."	SI
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	RISPOSTA GENERALE: NO, non è menzionata la regolarità contributiva (DURC o attestazione di regolarità contributiva) nella determina. La mancanza di questo documento è considerata una grave irregolarità nella procedura di affidamento diretto.	NO
31	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE : NO, La determina non riporta gli estremi di approvazione del bilancio pluriennale vigente.	NO
32	Riferimenti deliberazione approvazione PEG e al PIAO	RISPOSTA GENERALE: **NO**, la determina non fa esplicito riferimento alla deliberazione di approvazione del Piano Esecutivo di Gestione (PEG) e al Piano Integrato di Attività e Organizzazione (PIAO). Non sono menzionati i dettagli relativi a queste approvazioni nel testo della determina.	NO
33	Impegno di spesa/prenotazione	RISPOSTA GENERALE: SI, l'importo impegnato è di € 30.137,59. Di questo, € 564,83 sono per oneri della sicurezza non soggetti a ribasso e l'importo è assoggettato all'IVA di legge al 22%. Non sono presenti problematiche relative all'approvazione del bilancio o al rispetto dell'art. 163 del TUEL, poiché il bilancio corrente risulta approvato.	SI
34	Contributo ANAC	RISPOSTA GENERALE: NO, non è stato assunto l’impegno di spesa relativo al pagamento del contributo all’ANAC, poiché l'importo dell'affidamento è inferiore a € 40.000,00 e quindi non è previsto l'obbligo di pagamento del contributo.	NO
35	Flussi finanziari	RISPOSTA GENERALE: NO, [La determina non contiene alcun riferimento all'obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010, né specifica le conseguenze del mancato adempimento di tali obblighi. Pertanto, è necessario integrare la determina con tale informazione.]	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	RISPOSTA GENERALE: **NO**, non è presente un esplicito riferimento nel provvedimento che attesti la compatibilità del programma della spesa con le vigenti regole della finanza pubblica.	NO
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	RISPOSTA GENERALE : [SI], [Nella determina è indicato l'aggiudicatario Geoambiente Italia di Doneddu Alessio Arturo & c S.a.S., con sede legale a Nuoro, Via Murichessa 138, P.I. 01253850919, soddisfacendo i requisiti richiesti.]	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	RISPOSTA GENERALE: **SI**, la determina comunica all’aggiudicatario l’impegno di spesa, la copertura finanziaria e il CIG, come indicato nei punti 3, 6 e 7 della parte dispositiva.	SI
39	Indicazione specifica della tipologia del contratto	"RISPOSTA GENERALE : **SI**, l'indicazione specifica della tipologia del contratto è presente nella determina, in quanto si fa riferimento all'affidamento dei ""Lavori relativi alle indagini ambientali integrative nell'ambito delle ‘Opere di mitigazione del rischio idraulico nel territorio comunale di Olbia’""."	SI
40	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: **SI**, la determina fa riferimento all'obbligo di pubblicità e trasparenza, in particolare si menziona la trasmissione delle informazioni alla Banca dati nazionale dei contratti pubblici e il rispetto degli obblighi di trasparenza previsti dal D.Lgs. n. 33/2013.	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	RISPOSTA GENERALE: **NO**, non è presente un'attestazione esplicita circa il rispetto delle prescrizioni del PTPCT dell’Ente, né riferimenti specifici al patto d’integrità e alle misure generali previste dal Piano. La determina non menziona in modo chiaro il rispetto delle prescrizioni ex artt. 6, 7 e 14 del DPR n. 62/2013 riguardanti il conflitto di interessi e il codice di comportamento integrativo.	NO
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA GENERALE : NO, La determina non menziona la pubblicazione all'Albo Pretorio Online, contravvenendo alle prescrizioni del regolamento comunale sul Controllo Reg. Amministrativa (art. 12) e al Regolamento degli uffici e dei servizi (art. 20).	NO
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA GENERALE : SI, [La determina indica correttamente che avverso il provvedimento può essere proposto ricorso ai sensi dell’art. 3 della Legge n. 241/90 e specifica che il ricorso deve essere presentato innanzi alle sezioni del T.A.R. di Cagliari nei modi e termini stabiliti dalla vigente normativa in materia.]	SI
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	RISPOSTA GENERALE : NO, La determina non riporta la sottoscrizione del Dirigente firmatario dell’atto e non è presente la firma del RUP o RP come previsto.	NO
45	Presenza del visto di regolarità contabile	RISPOSTA GENERALE: NO, la determina non presenta il visto di regolarità contabile, ma indica che sarà trasmessa al servizio finanziario per l'acquisizione del visto.	NO
