	Punto	Response	Simple
10	Norme di principio   Art. 4 del Dlgs n.36/2023. (Criterio interpretativo e applicativo)	RISPOSTA GENERALE: NO, La determina non fa esplicito riferimento all'art. 4 del Dlgs n. 36/2023 e non chiarisce come i principi di cui agli articoli 1, 2 e 3 siano stati contemperati nella fattispecie concreta, né come sia stato perseguito l'obiettivo prioritario del risultato in termini di qualità, tempestività ed economicità.	NO
11	Regolamenti dell’ente quali:  - Statuto Comunale;  - Regolamento di contabilità;  - Regolamento dei contratti	RISPOSTA GENERALE : SI, il testo della determina fa riferimento allo Statuto Comunale e al Regolamento comunale di contabilità, nonché al Regolamento dei contratti, rispettando così le normative richieste.	SI
12	Indicazione dei riferimenti della determina a contrarre “semplificata” adottata	"RISPOSTA GENERALE: NO, La determina non contiene un riferimento esplicito alla determina a contrarre ""semplificata"" adottata, che è necessaria per l'affidamento diretto ai sensi dell'art. 50, comma 1, lett. b) del D.Lgs. n. 36/2023."	NO
13	Indicazione dei riferimenti della determina a contrarre “non semplificata” adottata	RISPOSTA GENERALE: NO, La determina non fa esplicito riferimento alla determina a contrarre “non semplificata” adottata, né indica il numero e la data di tale provvedimento, come richiesto dalle istruzioni.	NO
14	Elementi da approvare con la determina a contrarre nel caso di provvedimento unico	RISPOSTA GENERALE: NO, [Nella determina non è presente l'indicazione dell'interesse pubblico che si intende soddisfare, né le caratteristiche specifiche delle opere, beni o servizi da acquistare. Inoltre, non è menzionato un progetto esecutivo completo o un capitolato d'appalto, il che è necessario per la regolarità dell'affidamento diretto.]	NO
15	Per gli appalti di servizi: DUVRI	RISPOSTA GENERALE: NO, non è presente il DUVRI o l'attestazione del progettista che certifichi che non è necessario redigere il DUVRI. La determina non menziona alcun documento relativo alla gestione delle interferenze o la quantificazione degli oneri per la sicurezza da rischio interferenziale.	NO
16	Suddivisione in lotti e norme sull’indebito frazionamento	RISPOSTA GENERALE: NO, La determina non contiene alcuna motivazione riguardante la mancata suddivisione dell'appalto in lotti, né fa riferimento all'art. 58 del D.Lgs. n. 36/2023. Non sono state fornite ragioni oggettive che giustifichino la scelta di non frazionare l'appalto, il che è necessario per rispettare i principi di concorrenza paritaria per le piccole e medie imprese.	NO
17	Validazione (in caso di lavori pubblici)	RISPOSTA GENERALE: NO, non sono indicati gli estremi dell’avvenuta validazione del progetto posto a base di gara. La determina non menziona esplicitamente la validazione del progetto, che è un elemento necessario per l'affidamento diretto dei lavori pubblici.	NO
18	Criteri Ambientali Minimi (CAM)	RISPOSTA GENERALE: NO, non è presente alcuna menzione riguardo all'applicazione dei Criteri Ambientali Minimi (CAM) nella determina. Non è specificato se i lavori rientrano o meno nell'ambito di applicazione dei CAM, né è indicato il DM relativo.	NO
19	Cauzione	RISPOSTA GENERALE: NO, [Nella determina non è presente alcuna menzione riguardo alla cauzione definitiva, né viene specificato che non si richiede la cauzione in relazione alla scarsa rilevanza economica dell'affidamento o alle modalità di adempimento delle prestazioni. Pertanto, il punto non è rispettato.]	NO
20	Riferimenti all’obbligo di utilizzo di convenzioni Consip o di soggetti aggregatori	RISPOSTA GENERALE: NO, Non si è aderito ad una convenzione Consip o di altro soggetto aggregatore perché non sono alla data della determina attive tali convenzioni aventi ad oggetto il servizio di collaudo statico e tecnico-amministrativo relativo all’appalto da affidare. La determina non fa riferimento a convenzioni attive per il servizio specifico in oggetto, né si evidenziano motivazioni per l'assenza di tali convenzioni.	NO
21	Riferimenti all’obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento	RISPOSTA GENERALE: NO, non è presente un riferimento all'obbligo di utilizzo del MEPA o del sistema telematico messo a disposizione dalla centrale regionale di riferimento. La determina non specifica che l'affidamento è inferiore a € 5.000,00, pertanto non si evince che non sia previsto l'obbligo di utilizzare il mercato elettronico.	NO
22	Indicazioni in merito all’istruttoria propedeutica al provvedimento	RISPOSTA GENERALE: **NO**, la determina non fornisce indicazioni sufficienti riguardo all'istruttoria propedeutica al provvedimento. Non è chiaro se il RUP abbia svolto indagini di mercato adeguate per individuare l'operatore economico, né se siano state considerate esperienze pregresse o prezzi praticati in precedenti commesse. Non viene menzionato alcun confronto tra più operatori economici o modalità di consultazione che giustifichino la scelta dell'affidamento diretto.	NO
23	Denominazione dell’operatore economico affidatario e indicazione relativa all’acquisizione dell’offerta	RISPOSTA GENERALE : SI, [La determina riporta correttamente la denominazione dell'operatore economico affidatario, Ing. Paolo Gentile Careddu, e indica che l'offerta è pervenuta tramite la piattaforma Sardegna Cat, con la scadenza per la presentazione delle offerte fissata al 23.12.2024.]	SI
24	Importo di affidamento	RISPOSTA GENERALE: NO, non è presente un dato atto della congruità del costo della manodopera indicato in sede di presentazione del preventivo dall’affidatario, né dell'adeguatezza del contratto collettivo applicato in relazione alle tutele a favore dei lavoratori impiegati nell’appalto.	NO
25	Indicazione di requisiti previsti dalle disposizioni vigenti per il ricorso all’affidamento diretto.	RISPOSTA GENERALE : **SI**, l'operatore economico selezionato è in possesso di documentate esperienze pregresse idonee all’esecuzione delle prestazioni contrattuali, come indicato nel documento di gara unico europeo (DGUE) e verificato dal RUP.	SI
26	Motivazione scelta della procedura e del contraente;        Esporre le ragioni della scelta della ditta affidataria;        Esposizione del fatto che legittima il ricorso alla procedura e della valutazione in ordine alla scelta del contraente.	RISPOSTA GENERALE: NO, [La determina non espone in modo dettagliato le ragioni della scelta dell'operatore economico, né fornisce informazioni sufficienti riguardo al possesso dei requisiti previsti dall'art. 50 del D.Lgs. n. 36/2023, alla congruità del prezzo in rapporto alla qualità della prestazione, e al rispetto del principio di rotazione. Inoltre, non viene giustificato il ricorso all'affidamento diretto in assenza di una procedura di gara aperta, il che è necessario per garantire la trasparenza e la legittimità dell'affidamento.]	NO
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	RISPOSTA GENERALE: NO, La determina non presenta una motivazione specifica del ricorso alla procedura ex art. 76 del Dlgs n. 36/2023, il che è considerato grave.	NO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	RISPOSTA GENERALE: **NO**, la determina non fa esplicito riferimento al rispetto dei principi contenuti nel libro 1, titolo 1, parte 1 del codice dei contratti pubblici. Sebbene vengano menzionati vari articoli e normative, non è chiaro se siano stati considerati tutti i principi fondamentali di trasparenza, concorrenza e non discriminazione nell'affidamento diretto.	NO
29	Dare atto della verifica dei requisiti dell’affidatario	RISPOSTA GENERALE: **SI**, la determina dà atto della verifica dei requisiti dell’affidatario, specificando che dal documento di gara unico europeo (DGUE) risulta il possesso dei requisiti di carattere generale di cui all’articolo 100 del D.Lgs. 36/2023 e il possesso di pregresse e documentate esperienze analoghe a quelle di affidamento.	SI
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	RISPOSTA GENERALE: NO, non è presente alcun riferimento al Documento di Regolarità Contributiva (DURC) o all'attestazione di regolarità contributiva nella determina. La mancanza di tale documentazione è considerata una grave irregolarità.	NO
31	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE : **NO**, non sono presenti riferimenti alla deliberazione di approvazione del bilancio pluriennale vigente nella determina. Sebbene vengano citate deliberazioni di Consiglio Comunale relative al bilancio di previsione, non è specificato un riferimento diretto alla deliberazione di approvazione del bilancio pluriennale.	NO
32	Riferimenti deliberazione approvazione PEG e al PIAO	RISPOSTA GENERALE: NO, non è presente un riferimento esplicito alla deliberazione di approvazione del Piano Esecutivo di Gestione (PEG) e al Piano Integrato di Attività e Organizzazione (PIAO) nella determina.	NO
33	Impegno di spesa/prenotazione	RISPOSTA GENERALE: SI, l'importo impegnato è di € 11.292,32, comprensivo di cassa al 4% e IVA al 22%. Non ci sono indicazioni di bilancio e PEG non approvati, quindi non è necessario fare riferimento all'art. 163 del TUEL. Non si tratta di impegni di spesa pluriennali.	SI
34	Contributo ANAC	RISPOSTA GENERALE : NO, non è stato menzionato l'impegno di spesa relativo al pagamento del contributo all'ANAC, né è stata indicata la capienza del bilancio per tale spesa.	NO
35	Flussi finanziari	RISPOSTA GENERALE: NO, non è presente alcun riferimento all'obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010 nella determina. Non viene specificato che l'affidatario è tenuto a fornire gli elementi identificativi richiesti dalla legge, né che il mancato adempimento degli obblighi di tracciabilità comporta la risoluzione di diritto del contratto.	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	RISPOSTA GENERALE: NO, non è presente un esplicito riferimento nel provvedimento che attesti la compatibilità del programma di spesa con le vigenti regole della finanza pubblica.	NO
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	RISPOSTA GENERALE : SI, l'aggiudicatario è indicato con nome, cognome, ragione sociale, indirizzo, P.Iva e Cod. Fiscale.	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	RISPOSTA GENERALE: **SI**, la determina comunica all’aggiudicatario l’impegno di spesa, la copertura finanziaria e il CIG, come richiesto.	SI
39	Indicazione specifica della tipologia del contratto	"RISPOSTA GENERALE: **SI**, la determina indica specificamente che l'oggetto del contratto è ""Incarico Professionale finalizzato al collaudo statico e tecnico - amministrativo per il Completamento Palazzo di Giustizia""."	SI
40	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: **SI**, la determina fa riferimento all'obbligo di pubblicazione dell'atto nei modi stabiliti dalla normativa vigente in materia di trasparenza, in ottemperanza all’art. 20 del D.Lgs. 36/2023 e al D.Lgs. 33/2013.	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	RISPOSTA GENERALE: **SI**, il patto d’integrità è stato sottoscritto dal contraente, come indicato nella determina, e sono state effettuate le verifiche necessarie per garantire il rispetto delle misure generali previste dal Piano Triennale di Prevenzione della Corruzione e della Trasparenza (PTPCT) dell'Ente. Inoltre, è stato confermato che il Responsabile Unico del Procedimento non si trova in conflitto di interessi, in conformità con le normative vigenti.	SI
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA GENERALE : **SI**, La determina prevede che il RUP provveda alla pubblicazione del presente atto nei modi stabiliti dalla normativa vigente, in ottemperanza all’art. 20 del D.Lgs. 36/2023 e al Regolamento comunale sul Controllo di Regolarità Amministrativa degli atti.	SI
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA GENERALE: NO, [La determina non contiene l'indicazione che avverso il presente provvedimento può essere proposto ricorso da eventuali interessati innanzi alla sezione del Tribunale Amministrativo Regionale di Cagliari nei modi ed entro i termini stabiliti di legge, come richiesto dall’art. 3 della Legge n. 241/1990 sul procedimento amministrativo.]	NO
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	RISPOSTA GENERALE: **SI**, la determina è firmata digitalmente dal Dirigente Diego Ciceri e dal RUP Vincenzo Lombardi, rispettando così i requisiti di sottoscrizione previsti.	SI
45	Presenza del visto di regolarità contabile	RISPOSTA GENERALE: **NO**, non è presente il visto di regolarità contabile nella determina. Sebbene si faccia riferimento alla trasmissione dell'atto al Responsabile del Servizio Finanziario per le procedure di contabilità e controlli, non è specificato che il visto di regolarità contabile sia stato acquisito.	NO
