	Punto	Response	Simple
27	Motivazione scelta della procedura nel caso di ricorso all’art. 76, del Dlgs n.36/2023	RISPOSTA GENERALE: **NO**, non è presente una motivazione specifica del ricorso alla procedura ex art. 76 del Dlgs n. 36/2023. La determina non fornisce dettagli sulla scelta di questa procedura, il che è necessario per giustificare l'affidamento diretto in base alla normativa vigente.	NO
28	Conformità dell’affidamento ai principi ed alle norme in materia di appalti pubblici	RISPOSTA GENERALE: **NO**, la determina non fa esplicito riferimento ai principi contenuti nel libro 1, titolo 1, parte 1 del codice dei contratti, pertanto non si può confermare la conformità dell’affidamento ai principi e alle norme in materia di appalti pubblici.	NO
29	Dare atto della verifica dei requisiti dell’affidatario	RISPOSTA GENERALE: **NO**, non è presente un esplicito riferimento alla verifica dei requisiti dell’affidatario nella determina. Sebbene si faccia menzione delle esperienze pregresse dell'impresa Quadrica S.r.l. e della sua iscrizione al MePA, non viene specificato se sono stati effettuati controlli sui requisiti di ordine generale e speciale come richiesto dagli articoli 95 e 100 del D.Lgs. 36/2023.	NO
30	Verifica sulla regolarità contributiva, DURC o attestazione della stessa o autocertificazione (limitata ai casi previsti dalla legge).	RISPOSTA GENERALE: NO, non è menzionata la regolarità contributiva, DURC o attestazione della stessa nella determina. Non è presente alcuna indicazione riguardo alla verifica della regolarità contributiva dell'impresa Quadrica S.r.l. Unipersonale, il che rappresenta una grave mancanza ai fini dell'affidamento diretto.	NO
31	Riferimenti alla deliberazione di approvazione del bilancio.	RISPOSTA GENERALE: NO, non sono indicati gli estremi di approvazione del bilancio pluriennale vigente. Nella determina si fa riferimento alla deliberazione di Consiglio Comunale n. 139 del 18/12/2023, con la quale è stato approvato il Bilancio di Previsione Finanziario 2024/2026, ma non vengono forniti dettagli specifici riguardo alla deliberazione di approvazione del bilancio pluriennale.	NO
32	Riferimenti deliberazione approvazione PEG e al PIAO	RISPOSTA GENERALE: NO, [Nella determina non sono presenti riferimenti specifici alla deliberazione di approvazione del Piano Esecutivo di Gestione (PEG) e al Piano Integrato di Attività e Organizzazione (PIAO), che sono necessari per garantire la regolarità contabile dell'atto.]	NO
33	Impegno di spesa/prenotazione	RISPOSTA GENERALE: SI, l'importo impegnato è di € 5.801,71, di cui € 4.755,50 sono imponibili e assoggettati all'IVA al 22% per un totale di € 1.046,21. Non ci sono indicazioni di bilancio e PEG non approvati, quindi non è necessario fare riferimento all'art. 163 del TUEL. Non si tratta di impegni di spesa pluriennali.	SI
34	Contributo ANAC	RISPOSTA GENERALE: NO, non è presente alcun riferimento al pagamento del contributo all'ANAC nella determina, né è indicato l'impegno di spesa relativo a tale contributo.	NO
35	Flussi finanziari	RISPOSTA GENERALE: NO, non è presente alcun riferimento all'obbligo di tracciabilità dei flussi finanziari ai sensi della legge n° 136/2010 nella determina. Non viene specificato che l'affidatario è tenuto a fornire gli elementi identificativi richiesti dalla legge, né che il mancato adempimento comporta la nullità del contratto.	NO
36	Conformità dei pagamenti con le regole della finanza pubblica vigenti	RISPOSTA GENERALE: **SI**, il provvedimento attesta che il programma dei pagamenti conseguenti all'assunzione degli impegni di spesa è compatibile con le vigenti regole della finanza pubblica, ai sensi dell'art. 183, comma 8, del D.lgs. 267/2000.	SI
37	Indicazione esatta dell’aggiudicatario: nome, cognome, ragione sociale, indirizzo, P.Iva, Cod. Fiscale, sede legale/operativa, altro.	RISPOSTA GENERALE: **SI**, l'aggiudicatario è indicato con nome, ragione sociale, indirizzo, P.Iva e Cod. Fiscale nella determina.	SI
38	Comunicazione all’aggiudicatario dell’impegno di spesa, la copertura finanziaria, CIG	RISPOSTA GENERALE: **NO**, la determina non contiene la comunicazione all’aggiudicatario dell’impegno di spesa, della copertura finanziaria e del CIG. Non è specificato il numero della determina, il Settore, il CIG e il codice univoco dell'Ente, come richiesto dall’art. 191 del D.Lgs. n. 267/2000.	NO
39	Indicazione specifica della tipologia del contratto	"RISPOSTA GENERALE: **SI**, la determina indica specificamente che l'oggetto del contratto è la ""fornitura arredi per uffici"", soddisfacendo così il requisito di indicazione della tipologia del contratto."	SI
40	Obblighi di pubblicità e trasparenza	RISPOSTA GENERALE: **SI**, la determina fa riferimento all'art. 28 del D.lgs. 36/2023, specificando che i dati relativi alla procedura saranno comunicati tempestivamente alla BDNCP tramite la piattaforma di approvvigionamento digitale utilizzata dall'Ente, rispettando così gli obblighi di trasparenza previsti.	SI
41	Attestazione circa il rispetto delle prescrizioni del   PTPCT dell’Ente	RISPOSTA GENERALE: **SI**, la determina fa riferimento al rispetto delle prescrizioni contenute nel Piano Triennale di Prevenzione della Corruzione e della Trasparenza (PTPCT) dell'Ente, specificando che sono state attestate le misure contenute nell'area contratti (B).	SI
42	Pubblicazione atti all’Albo Pretorio Online.	RISPOSTA GENERALE : **SI**, La determina prevede la pubblicazione della presente determinazione dirigenziale secondo i tempi e le modalità di cui all’art. 12 del regolamento comunale per l’attuazione dei controlli di regolarità amministrativa e dell’art. 18 del Regolamento degli uffici e dei Servizi, quindi è rispettata la prescrizione di pubblicazione all'Albo Pretorio Online.	SI
43	Indicazione termini e autorità a cui ricorrere	RISPOSTA GENERALE: **SI**, la determina indica che avverso il presente provvedimento è ammesso ricorso giurisdizionale innanzi al TAR Sardegna entro il termine di cui all’art. 120 del D.lgs. 104/2010, rispettando così le disposizioni dell’art. 3 della Legge n. 241/1990 sul procedimento amministrativo.	SI
44	Sottoscrizione del Dirigente firmatario dell’atto e, dove previsto, del RP o RUP.	RISPOSTA GENERALE: **SI**, la determina è sottoscritta digitalmente dal Dirigente Giulia Lucia F Spano, che è anche il RUP della procedura, come indicato nel testo della determina.	SI
45	Presenza del visto di regolarità contabile	RISPOSTA GENERALE: **SI**, la determina prevede esplicitamente la trasmissione al Responsabile del Servizio Finanziario per l’acquisizione del visto di regolarità contabile ai sensi dell’art. 153 del D.lgs. 267/2000.	SI
